nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04215809,"APG-2575CU101, A Phase Ib Study of APG-2575 as a Single Agent or in Combination With Other Therapeutic Agents in Patients With Relapsed and/or Refractory Chronic Lymphocytic Leukemia (CLL)/Small Lymphocytic Lymphoma (SLL)",Phase 1,Recruiting,Interventional,CLL/SLL,Lisaftoclax,,Ascentage Pharma Group Inc.,,144,2020-03-02,2027-06-30,Australia; United States,No,https://clinicaltrials.gov/study/NCT04215809
NCT04269902,"Randomized, Phase III Study of Early Intervention With Venetoclax and Obinutuzumab Versus Delayed Therapy With Venetoclax and Obinutuzumab in Newly Diagnosed Asymptomatic High-Risk Patients With Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (CLL/SLL): EVOLVE CLL/SLL Study",Phase 3,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,Biospecimen Collection; Bone Marrow Aspiration; Bone Marrow Biopsy; Computed Tomography; Obinutuzumab; Questionnaire Administration; Venetoclax,,National Cancer Institute (NCI),,247,2021-03-02,2028-10-01,Canada; United States,No,https://clinicaltrials.gov/study/NCT04269902
NCT04521231,"A Phase 1/2 Open-label Study to Investigate the Safety, Efficacy, and Pharmacokinetics of Administration of Subcutaneous Blinatumomab for the Treatment of Adults and Adolescents With Relapsed or Refractory B Cell Precursor Acute Lymphoblastic Leukemia (R/R B-ALL) and Minimal Residual Disease Positive (MRD+) B-ALL",Phase 1/Phase 2,Recruiting,Interventional,B Cell Precursor Acute Lymphoblastic Leukemia,Blinatumomab,,Amgen,BeOne Medicines,281,2021-01-04,2029-05-25,Australia; Austria; Canada; China; France; Germany; Hong Kong; Italy; Japan; Netherlands; South Korea; Spain; Turkey (Türkiye); United States,No,https://clinicaltrials.gov/study/NCT04521231
NCT04545762,A Phase 1 Clinical Trial of Anti-CD19 Chimeric Antigen Receptor T Cells for Treatment of Relapsed or Refractory Non-Hodgkin Lymphoma,Phase 1,Recruiting,Interventional,Refractory Non-Hodgkin Lymphoma; Burkitt Lymphoma; Mantle Cell Lymphoma; Follicular Lymphoma; Lymphoplasmacytic Lymphoma; Primary Mediastinal Large B Cell Lymphoma; Diffuse Large B Cell Lymphoma; Small Lymphocytic Lymphoma; Transformed Lymphoma; Non-Hodgkin Lymphoma,Fludarabine; Cyclophosphamide; anti-CD19 CAR-T cells,,C. Babis Andreadis,"University of California, Davis",36,2020-09-11,2026-10-31,United States,No,https://clinicaltrials.gov/study/NCT04545762
NCT04560322,"A Phase 2 Study of MRD Adapted Therapy With Venetoclax-obinutuzumab in Patients With High or Intermediate BALL Risk Relapsed or Refractory CLL, With Addition of Acalabrutinib in Patients Who Fail to Achieve MRD Eradication",Phase 2,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,Venetoclax; Obinutuzumab; Acalabrutinib,,Massachusetts General Hospital,"Genentech, Inc.",40,2020-10-19,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT04560322
NCT04588922,"A Phase I/IIa, Open-Label Dose Escalation and Dose Expansion Study of Intravenous GFH009 Single Agent and in Combination With Venetoclax and Azacitidine in Patients With Relapsed/Refractory Hematologic Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Hematologic Malignancies,SLS009; venetoclax; azacitidine,,Sellas Life Sciences Group,,160,2021-05-10,2025-12-31,China; United States,No,https://clinicaltrials.gov/study/NCT04588922
NCT04746209,Alpha/Beta T-cell and B-cell Depleted Allogeneic Transplantation (IDE 13641) Followed by Blinatumomab Therapy for High-Risk B-Acute Lymphoblastic Leukemia: A Pilot Study,Phase 2,Recruiting,Interventional,"B-cell Acute Lymphoblastic Leukemia; B-cell Childhood Acute Lymphoblastic Leukemia; B-Cell ALL, Childhood",Alpha/Beta T-cell and B-cell depleted HCT; Blinatumomab,,Medical College of Wisconsin,"Amgen; University of Wisconsin, Madison",25,2021-02-01,2029-12-31,United States,No,https://clinicaltrials.gov/study/NCT04746209
NCT04771572,"A Phase 1/1b Study Evaluating the Safety, Pharmacokinetics, and Preliminary Efficacy of LP-118 in Subjects With Relapsed or Refractory Hematological Malignancies",Phase 1,Recruiting,Interventional,Non Hodgkin Lymphoma; Richter Transformation; Multiple Myeloma; T-cell-prolymphocytic Leukemia; Acute Myeloid Leukemia; Acute Lymphocytic Leukemia; Myeodysplastic Syndrome; Myelodysplastic/Myeloproliferative Neoplasm; Myelofibrosis; Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma; Chronic Myelomonocytic Leukemia-2; Myelodysplastic Neoplasm in Blast Phase,LP-118,,Newave Pharmaceutical Inc,,100,2021-08-23,2025-10-01,United States,No,https://clinicaltrials.gov/study/NCT04771572
NCT04785989,Metabolic Profiling of Leukemic Cells Through Isotope Tracing in Patients With CLL,,Recruiting,Observational,Chronic Lymphocytic Leukemia,[U-13C]glucose; [13C5]glutamine,,"University of Wisconsin, Madison",,16,2022-06-13,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT04785989
NCT04792489,A Multi-center Single Arm Phase II Study to Evaluate the Safety and Efficacy of Genetically Engineered Autologous Cells Expressing Anti-CD20 and Anti-CD19 Specific Chimeric Antigen Receptor in Subjects With Relapsed and/or Refractory Diffuse Large B Cell Lymphoma,Phase 2,Recruiting,Interventional,Refractory Diffuse Large B Cell Lymphoma (DLBCL); Relapsed Diffuse Large B Cell Lymphoma; High Grade B-cell Lymphoma (HGBCL); Primary Mediastinal B-cell Lymphoma (PMBCL); Transformed Lymphoma; Central Nervous System Lymphoma; Mantle Cell Lymphoma (MCL); Richter Transformation,zamtocabtagene autoleucel (MB-CART2019.1); Cyclophosphamide; Fludarabine; Bendamustine,,Miltenyi Biomedicine GmbH,,248,2021-05-25,2028-12-31,Canada; United States,No,https://clinicaltrials.gov/study/NCT04792489
NCT04830137,"A Phase 1, Dose Escalation, Safety and Tolerability Study of NX-2127, a Bruton's Tyrosine Kinase (BTK) Degrader, in Adults With Relapsed/Refractory B-cell Malignancies",Phase 1,Recruiting,Interventional,Chronic Lymphocytic Leukemia (CLL); Small Lymphocytic Lymphoma (SLL); Waldenstrom Macroglobulinemia (WM); Mantle Cell Lymphoma (MCL); Marginal Zone Lymphoma (MZL); Follicular Lymphoma (FL); Diffuse Large B-cell Lymphoma (DLBCL); Primary Central Nervous System Lymphoma (PCNSL),NX-2127,,"Nurix Therapeutics, Inc.",,248,2021-05-05,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT04830137
NCT05006716,"A Phase 1/2, Open-Label, Dose-Escalation and -Expansion Study of the Bruton Tyrosine Kinase Targeted Protein Degrader BGB-16673 in Patients With B-Cell Malignancies",Phase 1/Phase 2,Recruiting,Interventional,B-cell Malignancy; Marginal Zone Lymphoma; Follicular Lymphoma; Non-Hodgkin Lymphoma; Waldenström Macroglobulinemia; Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma; Mantle Cell Lymphoma; Diffuse Large B Cell Lymphoma,BGB-16673,,BeOne Medicines,,614,2021-09-13,2029-11-05,Australia; Brazil; Canada; France; Georgia; Germany; Italy; Japan; Moldova; South Korea; Spain; Sweden; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05006716
NCT05082519,A Phase 2 Randomized Trial of Caloric Restriction and Activity to Reduce Chemoresistance in B-cell Acute Lymphoblastic Leukemia,Phase 2,Recruiting,Interventional,B-cell Acute Lymphoblastic Leukemia; Obesity,IDEAL2 Intervention,,Etan Orgel,Therapeutic Advances in Childhood Leukemia Consortium,240,2022-03-12,2031-10-15,United States,No,https://clinicaltrials.gov/study/NCT05082519
NCT05131022,"A Phase 1, Dose Escalation, and Cohort Expansion Study Evaluating NX-5948, a Bruton's Tyrosine Kinase (BTK) Degrader, in Adults With Relapsed/Refractory B-cell Malignancies",Phase 1,Recruiting,Interventional,Chronic Lymphocytic Leukemia (CLL); Small Lymphocytic Lymphoma (SLL); Diffuse Large B Cell Lymphoma (DLBCL); Follicular Lymphoma (FL); Mantle Cell Lymphoma (MCL); Marginal Zone Lymphoma (MZL); Waldenstrom Macroglobulinemia (WM); Primary Central Nervous System Lymphoma (PCNSL); Secondary Central Nervous System Lymphoma (SCNSL),NX-5948,,"Nurix Therapeutics, Inc.",,572,2022-04-13,2028-01-05,France; Italy; Netherlands; Poland; Spain; Switzerland; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05131022
NCT05170399,Vaccine Responses in Patients With B Cell Malignancies,Phase 4,Recruiting,Interventional,Lymphoma,"Fluzone; Shingrix; Flucelvax; Afluria; PREVNAR 13; Heplisav -B; Pfizer-COVID-19 Vaccine; FluLaval; Fluarix; PNEUMOVAX 23; PREVNAR 20; AREXVY, ABRYSVO",,"National Heart, Lung, and Blood Institute (NHLBI)",,500,2022-09-14,2026-08-16,United States,No,https://clinicaltrials.gov/study/NCT05170399
NCT05254743,"A Phase 3 Open-Label, Randomized Study of Pirtobrutinib (LOXO-305) Versus Ibrutinib in Patients With Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (BRUIN-CLL-314)",Phase 3,Recruiting,Interventional,"Chronic Lymphocytic Leukemia; Leukemia, Lymphocytic; Leukemia, B-cell; Small Lymphocytic Lymphoma",Pirtobrutinib; Ibrutinib,,"Loxo Oncology, Inc.",,662,2022-07-22,2028-01-05,Argentina; Australia; Austria; Belgium; Brazil; Canada; Chile; China; Czechia; France; Germany; Hungary; Israel; Italy; Japan; New Zealand; Poland; South Korea; Spain; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05254743
NCT05418088,"Phase I Clinical Trial of Anti-CD19/20/22 Chimeric Antigen Receptor T Cells for Treatment of Relapsed or Refractory Lymphoid Malignancies (Non-Hodgkin Lymphoma, Acute Lymphoblastic Leukemia, Chronic Lymphocytic Leukemia, B-Prolymphocytic Leukemia)",Phase 1,Recruiting,Interventional,Recurrent Acute Lymphoblastic Leukemia; Recurrent B Acute Lymphoblastic Leukemia; Recurrent B-Cell Prolymphocytic Leukemia; Recurrent Chronic Lymphocytic Leukemia; Recurrent High Grade B-Cell Lymphoma; Recurrent Indolent Non-Hodgkin Lymphoma; Recurrent Non-Hodgkin Lymphoma; Recurrent Transformed Chronic Lymphocytic Leukemia; Refractory Acute Lymphoblastic Leukemia; Refractory B Acute Lymphoblastic Leukemia; Refractory B-Cell Prolymphocytic Leukemia; Refractory Chronic Lymphocytic Leukemia; Refractory High Grade B-Cell Lymphoma; Refractory Indolent Non-Hodgkin Lymphoma; Refractory Non-Hodgkin Lymphoma; Refractory Transformed Chronic Lymphocytic Leukemia; Refactory Childhood Acute Lymphoblastic Leukemia; Refractory Childhood Non-Hodgkin Lymphoma,Anti-CD19/CD20/CD22 CAR T-Cells; Cyclophosphamide; Fludarabine Phosphate; Echocardiography; Multigated Acquisition Scan; Biopsy; Pheresis; Bone Marrow Aspiration and Biopsy; Biospecimen Collection,,Sumithira Vasu,National Cancer Institute (NCI),54,2022-06-30,2026-07-31,United States,No,https://clinicaltrials.gov/study/NCT05418088
NCT05442515,Phase 1/2 Dose Escalation Study of CD19/CD22 Bicistronic Chimeric Antigen Receptor (CAR) T Cells in Children and Young Adults With Recurrent or Refractory CD19/CD22-expressing B Cell Malignancies,Phase 1/Phase 2,Recruiting,Interventional,"B-NHL; B-Non Hodgkin Lymphoma; Acute Lymphocytic Leukemia; Acute Lymphoblastic Leukemia; B-precursor ALL; B-All; Lymphoma, Non-Hodgkin; Leukemia, Lymphocytic, B Cell; B-Cell Lymphoma; B-Cell Leukemia; Acute Lymphoid Leukemia",CD19/CD22-CAR-transduced T cells; cyclophosphamide; fludarabine,,National Cancer Institute (NCI),,126,2022-12-28,2029-07-01,United States,No,https://clinicaltrials.gov/study/NCT05442515
NCT05643235,Implanted Loop Recorders (ILR) for the Detection and Management of Arrhythmia in Patients Treated With Bruton Tyrosine Kinase (BTK) Inhibitors,Not Applicable,Recruiting,Interventional,Atrial Fibrillation; Supraventricular Arrhythmia; Ventricular Arrhythmias and Cardiac Arrest; Chronic Lymphocytic Leukemia; Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Medtronic LINQ-2 Insertable Cardiac Monitor (ILR),,Northwell Health,,50,2023-01-01,2030-12-01,United States,No,https://clinicaltrials.gov/study/NCT05643235
NCT05650723,Zanubrutinib and Venetoclax as Initial Therapy for CLL With Obinutuzumab Consolidation in Patients With Minimal Residual Disease Positivity (BruVenG),Phase 2,Recruiting,Interventional,"Leukemia, Lymphocytic, Chronic, B-Cell",Zanubrutinib Pill; Venetoclax Pill; Obinutuzumab Injection,,Weill Medical College of Cornell University,"BeiGene; Genentech, Inc.",50,2023-05-08,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT05650723
NCT05672251,A Phase 2 Study of Loncastuximab Tesirine Plus Mosunetuzumab in Patients With Relapsed/Refractory Diffuse Large B-cell Lymphoma,Phase 2,Recruiting,Interventional,Recurrent Diffuse Large B-Cell Lymphoma; Recurrent Grade 3b Follicular Lymphoma; Recurrent High Grade B-Cell Lymphoma; Recurrent Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Recurrent Transformed Chronic Lymphocytic Leukemia; Recurrent Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma; Refractory Diffuse Large B-Cell Lymphoma; Refractory Grade 3b Follicular Lymphoma; Refractory High Grade B-Cell Lymphoma; Refractory Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Refractory Transformed Chronic Lymphocytic Leukemia; Refractory Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma,Biopsy; Biospecimen Collection; Computed Tomography; Loncastuximab Tesirine; Mosunetuzumab; Positron Emission Tomography,,City of Hope Medical Center,National Cancer Institute (NCI),36,2024-01-02,2026-04-07,United States,No,https://clinicaltrials.gov/study/NCT05672251
NCT05702645,Chronic Health Conditions in Down Syndrome-Associated Acute Leukemia: The Down Syndrome Phenotyping Acute Leukemia Study in Survivors (DS-PALS Survivors),,Recruiting,Observational,B Acute Lymphoblastic Leukemia Associated With Down Syndrome; Down Syndrome; Myeloid Leukemia Associated With Down Syndrome,Biospecimen Collection; Clinical Evaluation; Neurocognitive Assessment; Questionnaire Administration; Survey Administration,,Children's Oncology Group,,330,2023-11-30,2029-06-30,Canada; United States,No,https://clinicaltrials.gov/study/NCT05702645
NCT05702853,A Phase 1b Dose Escalation Study of Metabolically Fit CD19 Chimeric Antigen Receptor (CAR) T Cells With CD34 Selection Markers in Adult Patients With Relapsed or Refractory CD19 B-Cell Non-Hodgkin Lymphoma and Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Phase 1/Phase 2,Recruiting,Interventional,B-cell Non Hodgkin Lymphoma; Chronic Lymphocytic Leukemia,Cyclophosphamide injection; Fludarabine Injection; CD19-CD34t metabolically programmed CAR transduced T-cells,,Medical University of South Carolina,,27,2023-11-06,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT05702853
NCT05753501,"First-in-Human Study to Evaluate the Safety, Pharmacokinetics, and Preliminary Efficacy of the BTK Degrader, ABBV-101, in Participants With B-cell Malignancies",Phase 1,Recruiting,Interventional,Hematologic Cancer,ABBV-101,,AbbVie,,340,2023-06-09,2031-03-05,Canada; France; Germany; Israel; Italy; Japan; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05753501
NCT05800210,Alpha/Beta T Cell and CD19+ B Cell Depletion in Allogeneic Stem Cell Transplantation in Patients With Malignant Diseases,Phase 2,Recruiting,Interventional,"Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Juvenile Myelomonocytic Leukemia; Myelodysplastic Syndromes; Chronic Myeloid Leukemia; Lymphoma, Non-Hodgkin; Lymphoma, Hodgkin",Miltenyi CliniMACS Prodigy ® system,,University of Florida,Florida Department of Health; Ocala Royal Dames for Cancer Research,20,2024-05-03,2027-05-05,United States,No,https://clinicaltrials.gov/study/NCT05800210
NCT05876923,The Effects of Acute and Chronic Exercise on the Immune Phenotype of Indolent Non-Hodgkin Lymphoma and Chronic Lymphocytic Leukemia Patients,Not Applicable,Recruiting,Interventional,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma; Indolent Non-hodgkin Lymphoma,Biospecimen Collection; Cardiopulmonary Exercise Testing; Dual X-ray Absorptiometry; Electronic Health Record Review; Exercise Intervention; Physical Examination; Questionnaire Administration; Spirometry; Physical Performance Testing; Best Practice,,Mayo Clinic,,70,2023-06-12,2028-04-05,United States,No,https://clinicaltrials.gov/study/NCT05876923
NCT05899543,Exploring Patient Experiences of Individuals Joining Chronic Lymphocytic Leukemia Clinical Trials,,Not yet recruiting,Observational,Chronic Lymphocytic Leukemia,,,Power Life Sciences Inc.,,500,2024-07-05,2026-07-05,United States,No,https://clinicaltrials.gov/study/NCT05899543
NCT05947851,"A Phase 3, Open-label, Randomized Study to Compare the Efficacy and Safety of Nemtabrutinib (MK-1026) Plus Venetoclax Versus Venetoclax Plus Rituximab in Participants With Relapsed/Refractory Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma Following at Least 1 Prior Therapy (BELLWAVE-010)",Phase 3,Recruiting,Interventional,"Leukemia, Lymphocytic, Chronic, B-Cell; Leukemia, Chronic Lymphocytic; Small-Cell Lymphoma; Lymphoma, Small Lymphocytic; CLL; SLL",Nemtabrutinib; Venetoclax; Rituximab,,Merck Sharp & Dohme LLC,,735,2023-08-08,2035-07-01,Argentina; Australia; Belgium; Brazil; Canada; Chile; Colombia; France; Germany; Israel; Italy; Mexico; Puerto Rico; South Africa; Spain; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05947851
NCT05959434,Integration of Cognitive Processing Therapy and Relapse Prevention for Alcohol Use Disorder and Co-Occurring PTSD: A Randomized Clinical Trial,Phase 2,Recruiting,Interventional,Posttraumatic Stress Disorder; Alcohol Use Disorder,Cognitive Processing Therapy + Relapse Prevention; Relapse Prevention,,Texas A&M University,Medical University of South Carolina; National Institute on Alcohol Abuse and Alcoholism (NIAAA),200,2024-04-01,2028-07-31,United States,No,https://clinicaltrials.gov/study/NCT05959434
NCT06001385,A Phase II Study of Reduced Dose Post Transplantation Cyclophosphamide as GvHD Prophylaxis in Adult Patients With Hematologic Malignancies Receiving HLA-Mismatched Unrelated Donor Peripheral Blood Stem Cell Transplantation,Phase 2,Recruiting,Interventional,Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Acute Leukemia; Myelodysplastic Syndromes; Chronic Myeloid Leukemia; Chronic Lymphocytic Leukemia; Myeloproliferative Neoplasm; Lymphoma; Chronic Myelomonocytic Leukemia; Pro-Lymphocytic Leukemia; Myelofibrosis,Busulfan; Fludarabine; PBSC Hematopoietic Stem Cell Transplantation (HSCT); Post-Transplant Cyclophosphamide; Mesna; Tacrolimus; Mycophenolate Mofetil; Patient Reported Outcomes; Melphalan; Total-body irradiation; Cyclophosphamide,,Center for International Blood and Marrow Transplant Research,National Marrow Donor Program,313,2023-12-08,2026-06-30,United States,No,https://clinicaltrials.gov/study/NCT06001385
NCT06211413,A Prospective Longitudinal Cohort Study of the Incidence of Hypertension and Arrhythmias in Patients Treated with Bruton's Tyrosine Kinase Inhibitors for Chronic Lymphocytic Leukemia Using Wearable Technology,,Enrolling by invitation,Observational,Chronic Lymphocytic Leukemia; Atrial Fibrillation; Hypertension; Cardiotoxicity,no intervention,,Abramson Cancer Center at Penn Medicine,,50,2024-02-07,2026-08-05,United States,No,https://clinicaltrials.gov/study/NCT06211413
NCT06227026,Pilot Study of Anti-CD19 Chimeric Antigen Receptor T Cells (CAR-T Cells) for the Treatment of Relapsed/Refractory CD19+ Malignancies,Phase 1,Recruiting,Interventional,Acute Lymphoblastic Leukemia; Diffuse Large B Cell Lymphoma,Anti-CD19 CAR-T cells,,University of Utah,,10,2024-02-20,2027-01-15,United States,No,https://clinicaltrials.gov/study/NCT06227026
NCT06357754,Protocol for Transgene Assay Service,,Recruiting,Observational,Non-Hodgkin Lymphoma; Chronic Lymphocytic Leukaemia; Multiple Myeloma,Idecabtagene vicleucel; Lisocabtagene maraleucel,,Bristol-Myers Squibb,,50,2023-10-06,2038-10-06,Germany; Japan; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT06357754
NCT06398457,A Pilot Study of Darzalex Faspro (Daratumumab and Hyaluronidase-fihj) Before Standard Desensitization and Allogeneic Peripheral Blood Stem Cell Transplantation in Adult Patients at High-risk for Primary Graft Failure Secondary to Donor Specific Antibodies,Early Phase 1,Recruiting,Interventional,"Hematologic Malignancy; Bone Marrow Transplant Rejection; Acute Myeloid Leukemia (AML); Myelodysplastic Syndromes (MDS); Acute Lymphoblastic Leukemia (ALL), Adult; Multiple Myeloma; Aplastic Anemia; Lymphoma; Non Hodgkin Lymphoma; Hodgkin Lymphoma; Chronic Myeloid Leukemia; Myelofibrosis",Darzalex Faspro (Daratumumab and hyaluronidase-fihj); JH-DSA Semi-Quant Screen and Response Score,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,"Janssen Research & Development, LLC",8,2024-09-19,2027-03-05,United States,No,https://clinicaltrials.gov/study/NCT06398457
