nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04222413,"First-in-Human Phase I Trial to Investigate the Safety, Tolerability, Pharmacokinetics, Biological and Clinical Activity of Metarrestin (ML-246) in Subjects With Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumors; Metastatic Pancreatic Cancer; Pediatric Solid Tumor; Advanced Breast Cancer; Malignant Peripheral Nerve Sheath Tumor; Colorectal Neoplasms,Metarrestin,,National Cancer Institute (NCI),,116,2020-10-27,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT04222413
NCT04302025,"NAUTIKA1: A Multicenter, Phase II, Neoadjuvant and Adjuvant Study of Multiple Therapies in Biomarker-selected Patients With Resectable Stages IB-III Non-small Cell Lung Cancer",Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer,Alectinib; Entrectinib; Vemurafenib; Cobimetinib; Pralsetinib; Atezolizumab; SBRT; Resection; Chemotherapy; Divarasib,,"Genentech, Inc.",,99,2020-11-06,2030-05-30,United States,No,https://clinicaltrials.gov/study/NCT04302025
NCT04314401,Cancer Moonshot Biobank Research Protocol,,Recruiting,Observational,Acute Myeloid Leukemia; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Clinical Stage IV Esophageal Adenocarcinoma AJCC v8; Clinical Stage IV Gastric Cancer AJCC v8; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; Esophageal Carcinoma; Fallopian Tube Carcinoma; Gastric Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Invasive Breast Carcinoma; Lung Non-Small Cell Carcinoma; Lung Small Cell Carcinoma; Malignant Solid Neoplasm; Melanoma; Metastatic Prostate Carcinoma; Multiple Myeloma; Ovarian Carcinoma; Ovarian High Grade Serous Adenocarcinoma; Primary Peritoneal Carcinoma; Stage III Fallopian Tube Cancer AJCC v8; Stage III Lung Cancer AJCC v8; Stage III Ovarian Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IV Fallopian Tube Cancer AJCC v8; Stage IV Lung Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IVB Prostate Cancer AJCC v8; Triple-Negative Breast Carcinoma,Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Medical Chart Review; Paracentesis; Positron Emission Tomography,,National Cancer Institute (NCI),,1600,2020-11-11,2027-04-30,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04314401
NCT04511039,A Phase I Study of Trifluridine/ Tipiracil Plus the Poly (ADP) Ribose Polymerase Inhibitor Talazoparib in Advanced Cancers,Phase 1,Recruiting,Interventional,Advanced Malignant Solid Neoplasm; Clinical Stage III Gastroesophageal Junction Adenocarcinoma; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma; Clinical Stage IVA Gastroesophageal Junction Adenocarcinoma; Clinical Stage IVB Gastroesophageal Junction Adenocarcinoma A; Locally Advanced Colorectal Carcinoma; Locally Advanced Gastroesophageal Junction Adenocarcinoma; Metastatic Colorectal Adenocarcinoma; Metastatic Gastroesophageal Junction Adenocarcinoma; Pathologic Stage III Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IIIA Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IIIB Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IV Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IVA Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IVB Gastroesophageal Junction Adenocarcinoma; Postneoadjuvant Therapy Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IIIA Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IIIB Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IVA Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IVB Gastroesophageal Junction Adenocarcinoma AJCC v8; Stage III Colorectal Cancer AJCC v8; Stage IIIA Colorectal Cancer AJCC v8; Stage IIIB Colorectal Cancer AJCC v8; Stage IIIC Colorectal Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IVA Colorectal Cancer AJCC v8; Stage IVB Colorectal Cancer AJCC v8; Stage IVC Colorectal Cancer AJCC v8,Trifluridine and Tipiracil Hydrochloride; Talazoparib Tosylate,,Roswell Park Cancer Institute,Pfizer; National Cancer Institute (NCI),45,2021-06-08,2027-04-01,United States,No,https://clinicaltrials.gov/study/NCT04511039
NCT04589845,Tumor-agnostic Precision Immuno-oncology and Somatic Targeting Rational for You (TAPISTRY) Phase II Platform Trial,Phase 2,Recruiting,Interventional,Solid Tumors,Entrectinib; Entrectinib; Alectinib; Atezolizumab; Ipatasertib; Trastuzumab emtansine; Inavolisib; Belvarafenib; Pralsetinib; Divarasib; Camonsertib,,Hoffmann-La Roche,,920,2021-01-18,2032-09-25,Australia; Belgium; Brazil; Canada; China; Denmark; France; Germany; Hong Kong; Israel; Italy; Japan; New Zealand; Poland; Portugal; Puerto Rico; Singapore; South Africa; South Korea; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04589845
NCT04613596,A Phase 2 Trial of Adagrasib Monotherapy and in Combination With Pembrolizumab and a Phase 3 Trial of Adagrasib in Combination With Pembrolizumab Versus Pembrolizumab in Patients With Advanced Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2/Phase 3,Recruiting,Interventional,Advanced Non-Small Cell Lung Cancer; Metastatic Non-Small Cell Lung Cancer,Adagrasib; Adagrasib; Adagrasib; Adagrasib; Pembrolizumab,,Mirati Therapeutics Inc.,,806,2020-12-02,2029-10-31,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; Colombia; Croatia; Czechia; Denmark; Finland; France; Georgia; Germany; Greece; Hong Kong; Hungary; India; Ireland; Israel; Italy; Japan; Malaysia; Mexico; Netherlands; New Zealand; Norway; Peru; Philippines; Poland; Portugal; Romania; Serbia; Singapore; South Africa; South Korea; Spain; Sweden; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04613596
NCT04633512,Safety and Feasibility of ActivSightTM Laser Speckle Imaging in Visualization of Tissue Perfusion and Vasculature in Human,Not Applicable,Enrolling by invitation,Interventional,"Acute Cholecystitis; Colorectal Cancer; Diverticulitis, Colonic; Obesity, Morbid; Inflammatory Bowel Diseases",ActivSight,,Activ Surgical,"The University of Texas Health Science Center, Houston; University at Buffalo; Ohio State University",67,2020-11-17,2025-01-05,United States,No,https://clinicaltrials.gov/study/NCT04633512
NCT04712877,LEADER Neoadjuvant Screening Trial: LCMC4 Evaluation of Actionable Drivers in Early Stage Lung Cancers,,Recruiting,Observational,NSCLC,"ctDNA, tumor NGS",,Lung Cancer Mutation Consortium,Lung Cancer Research Foundation,1000,2022-06-15,2026-06-15,United States,No,https://clinicaltrials.gov/study/NCT04712877
NCT04847063,"Individualized Response Assessment to Heated Intraperitoneal Chemotherapy (HIPEC) for the Treatment of Peritoneal Carcinomatosis From Ovarian, Colorectal, Appendiceal, or Peritoneal Mesothelioma Histologies",Phase 1,Recruiting,Interventional,Peritoneal Carcinomatosis; Peritoneal Mesothelioma; Ovarian Cancer; Gastrointestinal Cancer; Appendiceal Cancer,Mitomycin C; Cisplatin; Heated Intraperitonial Chemotherapy; Doxorubicin; Oxaliplatin; 5-Fluorouracil; Sodium Thiosulfate,,National Cancer Institute (NCI),,60,2021-10-19,2031-12-30,United States,No,https://clinicaltrials.gov/study/NCT04847063
NCT04899908,"A Double-blind, Phase II Randomized Study of Brain-directed Stereotactic Radiation With or Without AGuIX Gadolinium-based Nanoparticles in the Management of Brain Metastases at Higher Risk of Local Recurrence With Radiation Alone",Phase 2,Recruiting,Interventional,Brain Cancer; Brain Metastases; Melanoma; Lung Cancer; Breast Cancer; HER2-positive Breast Cancer; Colorectal Cancer; Gastrointestinal Cancer; SRS; SRT; Whole Brain Radiation; Stereotactic Radiation; AGuIX; Nanoparticle; Cystic; Brain Tumor,Stereotactic Radiation; AGuIX gadolinium-based nanoparticles; Placebo,,Dana-Farber Cancer Institute,NH TherAguix SAS,134,2021-09-15,2026-02-05,United States,No,https://clinicaltrials.gov/study/NCT04899908
NCT04929223,"A Phase I/Ib Global, Multicenter, Open-label Umbrella Study Evaluating the Safety and Efficacy of Targeted Therapies in Subpopulations of Patients With Metastatic Colorectal Cancer (INTRINSIC)",Phase 1,Recruiting,Interventional,Metastatic Colorectal Cancer,Inavolisib; Bevacizumab; Cetuximab; Atezolizumab; Tiragolumab; SY-5609; Divarasib; FOLFOX; FOLFIRI; FoundationOne®Liquid CDx,,Hoffmann-La Roche,,542,2021-10-22,2028-11-07,Australia; Canada; Denmark; Germany; Italy; Poland; South Korea; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04929223
NCT04956640,A Phase 1/2 Study of LY3537982 in Patients With KRAS G12C-Mutant Advanced Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Endometrial Neoplasms; Ovarian Neoplasms; Pancreatic Neoplasms; Biliary Tract Neoplasms",LY3537982; Pembrolizumab; Cetuximab; Pemetrexed; Cisplatin; Carboplatin,,Eli Lilly and Company,Merck Sharp & Dohme LLC,540,2021-07-19,2027-04-05,Australia; Canada; France; Japan; South Korea; United States,No,https://clinicaltrials.gov/study/NCT04956640
NCT05067283,"A Phase 1, Open-label, Multicenter Study to Assess Safety, Tolerability, PK, and Efficacy of MK-1084 as Monotherapy and as Part of Various Combination Therapies in Participants With KRAS G12C Mutant Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumors,MK-1084; Pembrolizumab; carboplatin; pemetrexed; cetuximab; oxaliplatin; leucovorin; 5-fluorouracil,,Merck Sharp & Dohme LLC,,830,2021-12-17,2030-02-25,Australia; Canada; Chile; China; Denmark; Israel; Italy; Japan; Lithuania; Malaysia; New Zealand; Panama; Poland; South Korea; Spain; Switzerland; Taiwan; Turkey (Türkiye); Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05067283
NCT05074810,A Phase 1/2 Study of Avutometinib (VS-6766) in Combination With Sotorasib With or Without Defactinib in Patients With KRAS G12C Mutant Non-Small Cell Lung Cancer (NSCLC),Phase 1/Phase 2,Recruiting,Interventional,Non Small Cell Lung Cancer; KRAS Activating Mutation,avutometinib and sotorasib; avutometinib and sotorasib and defactinib,,"Verastem, Inc.",Amgen,153,2022-04-12,2027-04-05,Belgium; France; Netherlands; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05074810
NCT05118854,A Phase II Study of Neoadjuvant Sotorasib in Combination With Cisplatin or Carboplatin and Pemetrexed for Surgically Resectable Stage IIA-IIIB Non-Squamous Non-Small Cell Lung Cancer With a KRAS p.G12C Mutation,Phase 2,Recruiting,Interventional,Lung Cancer,AMG 510; Cisplatin; Carboplatin; Pemetrexed,,M.D. Anderson Cancer Center,Amgen,27,2022-03-30,2027-10-20,United States,No,https://clinicaltrials.gov/study/NCT05118854
NCT05204147,A Phase I Study of Actinium-225 Labeled Humanized Anti-CEA M5A Antibody in Patients With CEA Producing Advanced or Metastatic Cancers,Phase 1,Recruiting,Interventional,Advanced Cancer; Metastatic Cancer,Actinium Ac 225-DOTA-anti-CEA Monoclonal Antibody M5A; Biospecimen Collection,,City of Hope Medical Center,National Cancer Institute (NCI),20,2022-06-02,2026-07-21,United States,No,https://clinicaltrials.gov/study/NCT05204147
NCT05254184,Pooled Mutant KRAS-Targeted Long Peptide Vaccine Combined With Nivolumab and Ipilimumab for Patients With Advanced KRAS Mutated Non-Small Cell Lung Cancer,Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer,Pooled Mutant KRAS-Targeted Long Peptide Vaccine 0.3mg each; 1.8mg total peptides,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,,12,2022-11-01,2027-04-01,United States,No,https://clinicaltrials.gov/study/NCT05254184
NCT05405595,"A Phase 1b/2, Open-Label, Dose Escalation and Expansion Study of ADG126 in Combination With Pembrolizumab (Anti PD-1 Antibody) in Patients With Advanced/Metastatic Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced/Metastatic Solid Tumors,ADG126; Pembrolizumab (KEYTRUDA®); Standard of Care (Trifluridine/Tipiracil-Bevacizumab); Standard of care (Fruquintinib),,Adagene Inc,Merck Sharp & Dohme LLC,152,2022-06-15,2027-04-30,China; South Korea; United States,No,https://clinicaltrials.gov/study/NCT05405595
NCT05410145,"A Phase 1/2, Open Label, Dose-escalation, and Dose-expansion Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of D3S-001 Monotherapy or Combination Therapy in Subjects With Advanced Solid Tumors With a KRAS p.G12C Mutation",Phase 1/Phase 2,Recruiting,Interventional,KRAS P.G12C,D3S-001; Pembrolizumab; Cisplatin; Carboplatin; Pemetrexed; Cetuximab,,"D3 Bio (Wuxi) Co., Ltd",,442,2022-08-03,2027-04-05,Australia; China; France; Germany; Hong Kong; Italy; Japan; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT05410145
NCT05609578,A Phase 2 Trial of Combination Therapies With Adagrasib in Patients With Advanced Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2,Recruiting,Interventional,Advanced NSCLC; Metastatic Lung Cancer,Adagrasib oral dose of 400 mg twice daily tablets; Pembrolizumab; Chemotherapy: Pemetrexed; Cisplatin/Carboplatin,,Mirati Therapeutics Inc.,,90,2022-11-22,2026-12-01,Brazil; Chile; France; Georgia; Greece; Hungary; Italy; Malaysia; Poland; Serbia; Spain; Switzerland; Thailand; United States,No,https://clinicaltrials.gov/study/NCT05609578
NCT05638295,A Randomized Phase II Study of AMG 510 (Sotorasib) With or Without Panitumumab in Advanced Solid Tumors: A ComboMATCH Treatment Trial,Phase 2,Recruiting,Interventional,Advanced Malignant Solid Neoplasm; Metastatic Malignant Solid Neoplasm,Biopsy Procedure; Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Panitumumab; Sotorasib,,National Cancer Institute (NCI),,105,2024-08-01,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT05638295
NCT05722288,"A Randomized, Phase II Clinical Trial of Time-Restricted Eating Versus Nutritional Counseling in Cancer Patients Receiving Radiation or Chemoradiation to Evaluate Its Impact on Toxicity and Efficacy",Phase 2,Recruiting,Interventional,Localized Prostate Carcinoma; Locally Advanced Cervical Carcinoma; Locally Advanced Rectal Carcinoma; Malignant Solid Neoplasm; Recurrent Prostate Carcinoma; Stage I Prostate Cancer AJCC v8; Stage IB Cervical Cancer FIGO 2018; Stage IB2 Cervical Cancer FIGO 2018; Stage II Prostate Cancer AJCC v8; Stage II Rectal Cancer AJCC v8; Stage IIA Cervical Cancer FIGO 2018; Stage IIB Cervical Cancer FIGO 2018; Stage III Prostate Cancer AJCC v8; Stage III Rectal Cancer AJCC v8; Stage IIIA Cervical Cancer FIGO 2018; Stage IIIB Cervical Cancer FIGO 2018; Stage IIIC Cervical Cancer FIGO 2018; Stage IVA Prostate Cancer AJCC v8,Biospecimen Collection; Informational Intervention; Quality-of-Life Assessment; Questionnaire Administration; Short-Term Fasting,,City of Hope Medical Center,National Cancer Institute (NCI),60,2023-01-20,2026-07-20,United States,No,https://clinicaltrials.gov/study/NCT05722288
NCT05780684,"Adaptive, Individualized Dose Escalation of Fluorouracil-Based Chemotherapy for Gastrointestinal Cancer: Pilot Study of the FOX Regimen",Not Applicable,Recruiting,Interventional,Colorectal Cancer; Esophagus Cancer; Appendix Cancer; Small Bowel Cancer; Ampullary Cancer,FOX dose-escalation algorithm,,Dartmouth-Hitchcock Medical Center,,36,2023-07-14,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT05780684
NCT05786924,"A Phase 1/2, Open-label Study of Oral S241656 (BDTX-4933) as Monotherapy and in Combination With Other Anti-Cancer Therapies in Patients With KRAS, BRAF and Other Selected RAS/MAPK Mutation-Positive Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Histiocytic Neoplasm; Histiocytosis; BRAF Gene Mutation; BRAF V600E; BRAF V600 Mutation; BRAF Mutation-Related Tumors; BRAF; Metastatic Lung Non-Small Cell Carcinoma; Metastatic Lung Cancer; Recurrent Lung Cancer; Recurrent Lung Non-Small Cell Carcinoma; NSCLC; Solid Tumor; Solid Carcinoma; KRAS G12D; KRAS G12V; KRAS Mutation-Related Tumors; NRAS Gene Mutation; Thyroid Cancer; Thyroid Carcinoma; Colorectal Cancer; Colorectal Carcinoma; Recurrent Histiocytic and Dendritic Cell Neoplasm; Brain Metastases; Recurrent NSCLC; KRAS G13C; Acquired Resistance to KRAS G12C Inhibitor; KRAS G12A; KRAS G12F; KRAS G12R; KRAS G13D,S241656; FOLFOX6/FOLFOX7; FOLFIRI; Cetuximab; Panitumumab; Gemcitabine; Nab-paclitaxel,,Institut de Recherches Internationales Servier,,554,2023-04-18,2028-06-05,United States,No,https://clinicaltrials.gov/study/NCT05786924
NCT05789082,"A Phase Ib/II, Open-Label, Multicenter Study Evaluating the Safety, Activity, and Pharmacokinetics of Divarasib as a Single Agent or in Combination With Other Anti-Cancer Therapies in Patients With Previously Untreated Advanced Or Metastatic Non-Small Cell Lung Cancer With a KRAS G12C Mutation",Phase 1/Phase 2,Recruiting,Interventional,Non-Small Cell Lung Cancer,Divarasib; Pembrolizumab; Carboplatin; Cisplatin; Pemetrexed,,Hoffmann-La Roche,,320,2023-06-20,2032-01-29,Argentina; Australia; Belgium; Brazil; Canada; China; Israel; Italy; Japan; Netherlands; Poland; South Korea; Spain; Sweden; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05789082
NCT05815173,Phase I/II Study of Ladarixin and Sotorasib in Advanced KRAS G12C Mutant Non-Small Cell Lung Cancer (NSCLC),Phase 1,Recruiting,Interventional,Advanced Non-small Cell Lung Cancer With KRAS G12C Mutation,Sotorasib; Ladarixin,,NYU Langone Health,,40,2023-08-01,2027-08-05,United States,No,https://clinicaltrials.gov/study/NCT05815173
NCT05853575,A Randomized Study of Two Dosing Regimens of Adagrasib in Patients With Previously Treated Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2,Recruiting,Interventional,Advanced Cancer; Metastatic Cancer; Malignant Neoplasm of Lung,Adagrasib,,Mirati Therapeutics Inc.,,200,2024-02-16,2026-07-30,Brazil; Croatia; France; Greece; Hungary; Israel; Italy; Japan; Mexico; Netherlands; Peru; Poland; Romania; Serbia; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United States,No,https://clinicaltrials.gov/study/NCT05853575
NCT05920356,"A Phase 3, Multicenter, Randomized, Open-label Study Evaluating Efficacy of Sotorasib Platinum Doublet Combination Versus Pembrolizumab Platinum Doublet Combination as a Front-Line Therapy in Subjects With Stage IV or Advanced Stage IIIB/C Nonsquamous Non-Small Cell Lung Cancers, Negative for PD-L1, and Positive for KRAS p.G12C (CodeBreaK 202)",Phase 3,Recruiting,Interventional,Non-Small Cell Lung Cancer (NSCLC),Sotorasib; Pembrolizumab,,Amgen,,750,2023-11-16,2031-06-30,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; Colombia; Czechia; Denmark; France; Germany; Greece; Hong Kong; Hungary; Italy; Japan; Latvia; Malaysia; Mexico; Netherlands; Peru; Poland; Portugal; Romania; Singapore; South Korea; Spain; Sweden; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05920356
NCT05952557,"CAMBRIA-2: A Phase III, Open-Label, Randomised Study to Assess the Efficacy and Safety of Camizestrant (AZD9833, a Next Generation, Oral Selective Estrogen Receptor Degrader) vs Standard Endocrine Therapy (Aromatase Inhibitor or Tamoxifen) as Adjuvant Treatment for Patients With ER+/HER2- Early Breast Cancer and an Intermediate-High or High Risk of Recurrence Who Have Completed Definitive Locoregional Treatment and Have No Evidence of Disease",Phase 3,Recruiting,Interventional,"Breast Cancer, Early Breast Cancer",Camizestrant; Tamoxifen; Anastrozole; Letrozole; Exemestane; Abemaciclib,,AstraZeneca,Austrian Breast and Colorectal Cancer Study Group (ABCSG),5500,2023-10-05,2037-05-06,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; Colombia; Croatia; Czechia; Estonia; France; Georgia; Germany; Greece; Hungary; India; Ireland; Israel; Italy; Japan; Malaysia; Mexico; New Zealand; Peru; Philippines; Poland; Portugal; Puerto Rico; Romania; Saudi Arabia; Serbia; South Africa; South Korea; Spain; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Arab Emirates; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05952557
NCT05961709,The Phoenix Trial: Phase II Trial of Cemiplimab for the Non-operative Management of Localized dMMR Colon Cancer,Phase 2,Recruiting,Interventional,Colon Cancer,Cemiplimab,,M.D. Anderson Cancer Center,Regeneron Pharmaceuticals,50,2024-05-20,2028-04-30,United States,No,https://clinicaltrials.gov/study/NCT05961709
NCT06026410,"Phase 1, First-in-Human, Multicenter, Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Antitumor Activity of KO-2806 When Administered as Monotherapy and in Combination Therapy in Adult Patients With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Solid Tumors With HRAS Alterations; Non Small Cell Lung Cancer (NSCLC); Colorectal Cancer (CRC); Pancreatic Ductal Adenocarcinoma (PDAC); Clear Cell Renal Cell Carcinoma (ccRCC); Renal Cell Carcinoma (Kidney Cancer); Non Clear Cell Renal Cell Carcinoma (nccRCC),Darlifarnib; Cabozantinib; Adagrasib,,"Kura Oncology, Inc.",Mirati Therapeutics Inc.,300,2023-10-18,2027-04-05,France; Italy; Spain; United States,No,https://clinicaltrials.gov/study/NCT06026410
