nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04258449,DOvEEgene Fleur: New Uterine Sampling Tool,,Recruiting,Observational,Women With Suspected or Confirmed Gynecological Disease,DOvEEgene Fleur Sampling,,McGill University,McGill University Health Centre/Research Institute of the McGill University Health Centre; GSE Biomedical,40,2020-12-11,2026-10-01,Canada,No,https://clinicaltrials.gov/study/NCT04258449
NCT04294927,TUBectomy With Delayed Oophorectomy as Alternative for Risk-reducing Salpingo-oophorectomy in High Risk Women to Assess the Safety of Prevention: TUBA-WISP II Study.,Not Applicable,Recruiting,Interventional,BRCA1 Gene Mutation; BRCA2 Gene Mutation; RAD51C Gene Mutation; RAD51D Gene Mutation; BRIP1 Gene Mutation; Ovarian Cancer,Risk-reducing salpingectomy with delayed oophorectomy; Risk-reducing salpingo-oophorectomy,,University Medical Center Nijmegen,,3000,2020-03-01,2040-02-17,Australia; Belgium; Brazil; Italy; Mexico; Netherlands; Norway; Poland; Sweden; United States; Uruguay,No,https://clinicaltrials.gov/study/NCT04294927
NCT04300556,"A Multicenter, Open-Label Phase 1/2 Trial Evaluating the Safety, Tolerability, and Efficacy of MORAb-202, a Folate Receptor Alpha (FRα)-Targeting Antibody-drug Conjugate (ADC) in Subjects With Selected Tumor Types",Phase 1/Phase 2,Recruiting,Interventional,Solid Tumor,Farletuzumab ecteribulin; Prednisone; Prednisolone; Dexamethasone; Lenvatinib,,Eisai Inc.,,182,2020-08-06,2030-08-08,France; Japan; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04300556
NCT04314401,Cancer Moonshot Biobank Research Protocol,,Recruiting,Observational,Acute Myeloid Leukemia; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Clinical Stage IV Esophageal Adenocarcinoma AJCC v8; Clinical Stage IV Gastric Cancer AJCC v8; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; Esophageal Carcinoma; Fallopian Tube Carcinoma; Gastric Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Invasive Breast Carcinoma; Lung Non-Small Cell Carcinoma; Lung Small Cell Carcinoma; Malignant Solid Neoplasm; Melanoma; Metastatic Prostate Carcinoma; Multiple Myeloma; Ovarian Carcinoma; Ovarian High Grade Serous Adenocarcinoma; Primary Peritoneal Carcinoma; Stage III Fallopian Tube Cancer AJCC v8; Stage III Lung Cancer AJCC v8; Stage III Ovarian Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IV Fallopian Tube Cancer AJCC v8; Stage IV Lung Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IVB Prostate Cancer AJCC v8; Triple-Negative Breast Carcinoma,Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Medical Chart Review; Paracentesis; Positron Emission Tomography,,National Cancer Institute (NCI),,1600,2020-11-11,2027-04-30,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04314401
NCT04389632,A Phase 1 Study of Sigvotatug Vedotin in Advanced Solid Tumors,Phase 1,Recruiting,Interventional,"Carcinoma, Non-Small Cell Lung; Squamous Cell Carcinoma of Head and Neck; HER2 Negative Breast Neoplasms; Esophageal Squamous Cell Carcinoma; Esophageal Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; Ovarian Neoplasms; Cutaneous Squamous Cell Cancer; Exocrine Pancreatic Adenocarcinoma; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Stomach Neoplasms",sigvotatug vedotin; pembrolizumab; cisplatin; carboplatin,,"Seagen, a wholly owned subsidiary of Pfizer",,1006,2020-06-08,2029-03-22,France; South Korea; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04389632
NCT04431024,"Prospective Evaluation of High Resolution Dual Energy Computed Tomographic Imaging, Noninvasive (Liquid) Biopsies, and Minimally Invasive Surgical Surveillance for Early Detection of Mesotheliomas in Patients With BAP1 Tumor Predisposition Syndrome",,Recruiting,Observational,Familial Cancer; BRCA1-Associated Protein-1 (BAP1) Mutations; Tumor Predisposition Syndrome (TPDS); Mesothelioma,,,National Cancer Institute (NCI),,800,2021-03-30,2038-06-30,United States,No,https://clinicaltrials.gov/study/NCT04431024
NCT04585958,A Phase I Study of DS-8201a in Combination With Olaparib in HER2-Expressing Malignancies,Phase 1,Recruiting,Interventional,Metastatic Malignant Solid Neoplasm; Platinum-Resistant Ovarian High Grade Serous Adenocarcinoma; Unresectable Malignant Solid Neoplasm,Biopsy Procedure; Biospecimen Collection; Computed Tomography; Echocardiography Test; Multigated Acquisition Scan; Olaparib; Trastuzumab Deruxtecan,,National Cancer Institute (NCI),,55,2021-05-21,2026-12-31,United States,No,https://clinicaltrials.gov/study/NCT04585958
NCT04633239,A Phase 1/1b Dose Escalation Study of Abemaciclib and Olaparib for Recurrent Platinum-Resistant Ovarian Cancer,Phase 1,Recruiting,Interventional,Recurrent Ovarian High Grade Serous Adenocarcinoma; Recurrent Platinum-Resistant Ovarian Carcinoma,Abemaciclib; Biopsy Procedure; Biospecimen Collection; Olaparib,,National Cancer Institute (NCI),,42,2021-07-02,2026-11-01,United States,No,https://clinicaltrials.gov/study/NCT04633239
NCT04657068,"A Phase I/IIa, Open-label, Multi-center Study to Assess the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of the ATR Kinase Inhibitor ART0380 Administered Orally as Monotherapy and in Combination to Patients With Advanced or Metastatic Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced Cancer; Metastatic Cancer; Ovarian Cancer; Primary Peritoneal Cancer; Fallopian Tube Cancer; Endometrial Cancer; Metastatic Colorectal Cancer; Pancreatic Ductal Adenocarcinoma; Acinar Cell Carcinoma,ART0380; Gemcitabine; Irinotecan,,Artios Pharma Ltd,,502,2020-12-13,2026-12-05,France; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04657068
NCT04752826,"Phase 1/2a Open-Label, Dose-Escalation, Multicenter, FIH, Consecutive-Cohort, Clinical Trial of BI-1808, a Monoclonal Antibody to TNFR 2 As a Single Agent and in Combination with Pembrolizumab (MK-3475-D20) in Subjects with Advanced Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Advanced Malignancies; Ovarian Cancer; T-cell Lymphoma; Melanoma,BI-1808; Pembrolizumab (KEYTRUDA® ) 25 Mg/mL Solution for Injection,,BioInvent International AB,Merck Sharp & Dohme LLC,176,2021-01-25,2028-01-15,Denmark; Hungary; Russia; Sweden; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04752826
NCT04787289,A Comparison of 2 Standard Doses of Bevacizumab in Combination With Chemotherapy in Epithelial Ovarian Cancer - a Pragmatic Trial,Phase 2,Recruiting,Interventional,Ovarian Cancer; Platinum-resistant Ovarian Cancer,Bevacizumab,,British Columbia Cancer Agency,,244,2021-09-10,2025-01-31,Canada,No,https://clinicaltrials.gov/study/NCT04787289
NCT04794322,Ovarian Cancer Detection by Uterine Lavage DNA and Serum Proteins: a Phase 2 Biomarker Study,,Recruiting,Observational,Ovarian Neoplasms; Ovarian Epithelial Carcinoma; Fallopian Tube Neoplasms; High Grade Ovarian Serous Adenocarcinoma; Stage I Ovarian Cancer; Stage II Ovarian Cancer; Stage III Ovarian Cancer AJCC v8; Stage IIIA Ovarian Cancer AJCC v8; Stage IIIA1 Ovarian Cancer AJCC v8; Stage IIIA2 Ovarian Cancer AJCC v8; Stage IIIB Ovarian Cancer AJCC v8; Stage IIIC Ovarian Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IVA Ovarian Cancer AJCC v8; Stage IVB Ovarian Cancer AJCC v8,"Uterine lavage, or a wash of the womb; Blood sample; Pap smear",,Massachusetts General Hospital,Johns Hopkins University; Fred Hutchinson Cancer Center; Anne Arundel Health System Research Institute; University of Arkansas; National Cancer Institute (NCI); Kaiser Permanente; McGill University; M.D. Anderson Cancer Center; Swedish Medical Center; Early Detection Research Network,250,2020-04-13,2028-08-31,United States,No,https://clinicaltrials.gov/study/NCT04794322
NCT04858334,"APOLLO: A Randomized Phase II Double-Blind Study of Olaparib Versus Placebo Following Curative Intent Therapy in Patients With Resected Pancreatic Cancer and a Pathogenic BRCA1, BRCA2 or PALB2 Mutation",Phase 2,Recruiting,Interventional,Pancreatic Acinar Cell Carcinoma; Pancreatic Adenosquamous Carcinoma; Pancreatic Squamous Cell Carcinoma; Resectable Pancreatic Acinar Cell Carcinoma; Resectable Pancreatic Adenocarcinoma; Resectable Pancreatic Adenosquamous Carcinoma; Resectable Pancreatic Carcinoma,Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Olaparib; Placebo Administration,,National Cancer Institute (NCI),,152,2021-06-22,2027-10-31,Israel; Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04858334
NCT04890613,Phase Ib Expansion Study of CX-5461 in Patients With Solid Tumours and BRCA2 and/or PALB2 Mutation,Phase 1,Recruiting,Interventional,Advanced Solid Tumor,CX-5461,,"Senhwa Biosciences, Inc.",,52,2021-09-08,2026-12-05,Canada; United States,No,https://clinicaltrials.gov/study/NCT04890613
NCT04918186,An Immunotherapy Platform Study in Platinum Resistant High Grade Serous Ovarian Cancer,Phase 2,Recruiting,Interventional,Ovarian Cancer,Durvalumab; BA3011; BA3021; ENB003; Toripalimab,,Canadian Cancer Trials Group,"Cancer Research Institute, New York City; AstraZeneca; BioAtla, Inc.",60,2022-05-03,2026-12-31,Canada; United States,No,https://clinicaltrials.gov/study/NCT04918186
NCT04969835,"A Phase 1, Open Label, Dose-Escalation and Expansion Study to Evaluate the Safety, Pharmacokinetics and Initial Therapeutic Activity of AVA6000, a Novel FAP-activated Doxorubicin Administered Intravenously in Patients With Locally Advanced or Metastatic Selected Solid Tumours",Phase 1,Recruiting,Interventional,Salivary Gland Tumor; Urothelial Carcinoma; Ovarian Carcinoma; Breast Cancer; Soft Tissue Sarcoma,AVA6000,,Avacta Life Sciences Ltd,,158,2021-07-16,2026-08-15,United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04969835
NCT04970056,Pancreatic Cancer Early Detection Consortium,,Recruiting,Observational,Pancreas Cancer; Pancreas Cyst; Pancreatic Ductal Adenocarcinoma; Genetic Predisposition,,,Arbor Research Collaborative for Health,,10000,2020-09-18,2030-12-31,Australia; Canada; Hungary; Iceland; Israel; Italy; Singapore; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04970056
NCT04995198,PROMISE Registry: A Prostate Cancer Registry of Outcomes and Germline Mutations for Improved Survival and Treatment Effectiveness,,Recruiting,Observational,Prostate Cancer,,,Prostate Cancer Clinical Trials Consortium,"Memorial Sloan Kettering Cancer Center; Fred Hutchinson Cancer Center; Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins; Advancing Cancer Treatment, Inc.",500,2021-05-03,2036-02-26,United States,No,https://clinicaltrials.gov/study/NCT04995198
NCT05005403,"A Global First-in-Human Study in NSCLC, HNSCC and Solid Tumors With Azirkitug (ABBV-514) as a Single Agent and in Combination With Budigalimab or Bevacizumab",Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer; Head and Neck Squamous Cell Carcinoma; Micro Satellite Stable Colorectal Cancer; Gastric/Esophageal Cancer; High-Grade Serous Ovarian Cancer; Pancreatic Cancer; Triple Negative Breast Cancer,Azirkitug; Budigalimab; Bevacizumab,,AbbVie,,512,2021-11-01,2027-06-05,Israel; Japan; South Korea; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT05005403
NCT05039801,"A Phase 1 Open-Label, Dose-Escalation and Dose-Expansion Study to Investigate the Safety, Pharmacokinetics, and Anti-Tumor Activity of IACS-6274 as Monotherapy and in Combination in Patients With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Endometrial Carcinoma; Advanced Head and Neck Squamous Cell Carcinoma; Advanced Malignant Solid Neoplasm; Advanced Melanoma; Advanced Ovarian Clear Cell Adenocarcinoma; Chondrosarcoma; Clinical Stage III Cutaneous Melanoma AJCC v8; Clinical Stage IV Cutaneous Melanoma AJCC v8; Pathologic Stage III Cutaneous Melanoma AJCC v8; Pathologic Stage IIIA Cutaneous Melanoma AJCC v8; Pathologic Stage IIIB Cutaneous Melanoma AJCC v8; Pathologic Stage IIIC Cutaneous Melanoma AJCC v8; Pathologic Stage IIID Cutaneous Melanoma AJCC v8; Pathologic Stage IV Cutaneous Melanoma AJCC v8; Recurrent Ovarian High Grade Serous Adenocarcinoma; Refractory Endometrial Carcinoma; Refractory Head and Neck Squamous Cell Carcinoma; Refractory Melanoma; Refractory Ovarian Clear Cell Adenocarcinoma; Refractory Ovarian High Grade Serous Adenocarcinoma; Stage III Ovarian Cancer AJCC v8; Stage III Uterine Corpus Cancer AJCC v8; Stage IIIA Ovarian Cancer AJCC v8; Stage IIIA Uterine Corpus Cancer AJCC v8; Stage IIIA1 Ovarian Cancer AJCC v8; Stage IIIA2 Ovarian Cancer AJCC v8; Stage IIIB Ovarian Cancer AJCC v8; Stage IIIB Uterine Corpus Cancer AJCC v8; Stage IIIC Ovarian Cancer AJCC v8; Stage IIIC Uterine Corpus Cancer AJCC v8; Stage IIIC1 Uterine Corpus Cancer AJCC v8; Stage IIIC2 Uterine Corpus Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IV Uterine Corpus Cancer AJCC v8; Stage IVA Ovarian Cancer AJCC v8; Stage IVA Uterine Corpus Cancer AJCC v8; Stage IVB Ovarian Cancer AJCC v8; Stage IVB Uterine Corpus Cancer AJCC v8,Bevacizumab; Glutaminase-1 Inhibitor IACS-6274; Paclitaxel; Capivasertib,,M.D. Anderson Cancer Center,,54,2021-09-09,2026-05-29,United States,No,https://clinicaltrials.gov/study/NCT05039801
NCT05065021,Re-VOLVE: A Phase II Clinical Trial in Women With Ovarian Cancer Progressing Post-PARP Inhibitor With Treatment Adapted to Real-time Assessment of Evolving Genomic Resistance,Phase 2,Recruiting,Interventional,Ovarian Cancer; Fallopian Tube Cancer; Primary Peritoneal Cancer; High Grade Serous Cancer; High Grade Endometrioid Cancer,Niraparib; Dostarlimab; Bevacizumab; Paclitaxel,,"University Health Network, Toronto",GlaxoSmithKline,40,2023-02-23,2025-06-06,Canada,No,https://clinicaltrials.gov/study/NCT05065021
NCT05128825,"A Phase 2 Open-Label, Multicenter Study To Evaluate Efficacy And Safety Of ZN-c3 In Subjects With High-Grade Serous Ovarian, Fallopian Tube, Or Primary Peritoneal Cancer (DENALI / ZN-c3-005 / GOG-3066)",Phase 2,Recruiting,Interventional,"High-Grade Serous Ovarian, Fallopian Tube or Primary Peritoneal Cancer",azenosertib,,"K-Group, Beta, Inc., a wholly owned subsidiary of Zentalis Pharmaceuticals, Inc",,170,2022-02-17,2027-06-30,Australia; Belgium; France; Italy; Poland; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT05128825
