nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04253964,Phase II Pilot Study of Performance Status 2 vs. Performance Status 0-1 Non-Small Cell Lung Cancer Patients Treated With Chemo/Immunotherapy,Phase 2,Recruiting,Interventional,Nonsmall Cell Lung Cancer; Performance Status,"Pembrolizumab; Carboplatin; Paclitaxel; Nab paclitaxel; Quality of Life Questionnaire, lung cancer-specific (QLQ-LC13); QLQ-C30 Global Health/Quality of Life Questionnaire; COPD Assessment Test and modified Medical Research Council Dyspnea Patient Reported Outcomes; Pemetrexed",,Wake Forest University Health Sciences,National Cancer Institute (NCI),80,2020-07-01,2026-03-05,United States,No,https://clinicaltrials.gov/study/NCT04253964
NCT04300556,"A Multicenter, Open-Label Phase 1/2 Trial Evaluating the Safety, Tolerability, and Efficacy of MORAb-202, a Folate Receptor Alpha (FRα)-Targeting Antibody-drug Conjugate (ADC) in Subjects With Selected Tumor Types",Phase 1/Phase 2,Recruiting,Interventional,Solid Tumor,Farletuzumab ecteribulin; Prednisone; Prednisolone; Dexamethasone; Lenvatinib,,Eisai Inc.,,182,2020-08-06,2030-08-08,France; Japan; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04300556
NCT04486352,A Phase IB/II Multi-Cohort Study of Targeted Agents and/or Immunotherapy With Atezolizumab for Patients With Recurrent or Persistent Endometrial Cancer,Phase 1/Phase 2,Recruiting,Interventional,Endometrial Cancer,Atezolizumab - 28 Day Cycle; Bevacizumab; Ipatasertib; Talazoparib; Trastuzumab emtansine; Tiragolumab; Atezolizumab - 21 Day Cycle; Inavolisib; Letrozole; Giredestrant; Abemaciclib,,"Alliance Foundation Trials, LLC.","Genentech, Inc.; Foundation Medicine; Pfizer; Eli Lilly and Company",148,2021-10-20,2027-10-05,United States,No,https://clinicaltrials.gov/study/NCT04486352
NCT04585477,Adjuvant ctDNA-Adapted Personalized Treatment in Early Stage NSCLC (ADAPT-E),Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Non-small Cell Lung Cancer Stage I; Non-small Cell Lung Cancer Stage II; Non-small Cell Lung Cancer Stage III,AVENIO ctDNA Surveillance Kit; Durvalumab; Durvalumab (Imfinzi) alone or in combination with platinum-based chemotherapy,,Stanford University,AstraZeneca,80,2021-04-08,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT04585477
NCT04585750,"A Phase 1/2 Open-label, Multicenter Study to Assess the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of PC14586 in Patients With Locally Advanced or Metastatic Solid Tumors Harboring a TP53 Y220C Mutation (PYNNACLE)",Phase 1/Phase 2,Recruiting,Interventional,"Advanced Solid Tumor; Advanced Malignant Neoplasm; Metastatic Cancer; Metastatic Solid Tumor; Lung Cancer; Ovarian Cancer; Endometrial Cancer; Prostate Cancer; Colorectal Cancer; Breast Cancer; Other Cancer; Locally Advanced; Head and Neck Cancer; Gall Bladder Cancer; Small Cell Lung Cancer; Small Cell Lung Cancer ( SCLC ); Small Cell Lung Carcinoma; NSCLC; NSCLC (Non-small Cell Lung Cancer); SCLC; Non-Small Cell Lung Carcinoma; Triple Negative Breast Cancer; TNBC; HER2+ Breast Cancer; Non-Small Cell Lung Cancer; ER/PR Positive Breast Cancer; HER2- Breast Cancer; HER2-positive Breast Cancer; HER2-negative Breast Cancer; ER/PR(+), Her2(-) Breast Cancer",rezatapopt; pembrolizumab,,"PMV Pharmaceuticals, Inc",Merck Sharp & Dohme LLC,300,2020-10-29,2027-12-31,Australia; France; Germany; Italy; Singapore; South Korea; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04585750
NCT04704661,Phase 1/1B Study of DS-8201a in Combination With ATR Inhibition (AZD6738) in Advanced Solid Tumors With HER2 Expression (DASH Trial),Phase 1,Recruiting,Interventional,Advanced Breast Carcinoma; Advanced Colon Carcinoma; Advanced Colorectal Carcinoma; Advanced Endometrial Carcinoma; Advanced Gastric Carcinoma; Advanced Gastroesophageal Junction Adenocarcinoma; Advanced Malignant Solid Neoplasm; Advanced Salivary Gland Carcinoma; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Clinical Stage III Gastric Cancer AJCC v8; Clinical Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8; Clinical Stage IV Gastric Cancer AJCC v8; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; HER2-Positive Breast Carcinoma; Malignant Hepatobiliary Neoplasm; Metastatic Breast Carcinoma; Metastatic Colon Carcinoma; Metastatic Colorectal Carcinoma; Metastatic Endometrial Carcinoma; Metastatic Gastric Carcinoma; Metastatic Gastroesophageal Junction Adenocarcinoma; Metastatic Malignant Solid Neoplasm; Metastatic Salivary Gland Carcinoma; Stage III Colon Cancer AJCC v8; Stage III Colorectal Cancer AJCC v8; Stage III Major Salivary Gland Cancer AJCC v8; Stage III Uterine Corpus Carcinoma or Carcinosarcoma AJCC v8; Stage IV Colon Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IV Major Salivary Gland Cancer AJCC v8; Stage IV Uterine Corpus Carcinoma or Carcinosarcoma AJCC v8; Unresectable Breast Carcinoma; Unresectable Colon Carcinoma; Unresectable Colorectal Carcinoma; Unresectable Endometrial Carcinoma; Unresectable Gastric Carcinoma; Unresectable Gastroesophageal Junction Adenocarcinoma; Unresectable Malignant Solid Neoplasm; Unresectable Salivary Gland Carcinoma,Biopsy Procedure; Biospecimen Collection; Ceralasertib; Computed Tomography; Echocardiography Test; Multigated Acquisition Scan; Positron Emission Tomography; Trastuzumab Deruxtecan,,National Cancer Institute (NCI),,51,2021-08-09,2026-03-31,United States,No,https://clinicaltrials.gov/study/NCT04704661
NCT04774718,"A Phase I/II, Open-Label, Multicenter, Study Evaluating the Safety, Pharmacokinetics, and Efficacy of Alectinib in Pediatric Participants With ALK Fusion-Positive Solid or CNS Tumors for Whom Prior Treatment Has Proven to be Ineffective or for Whom There is No Satisfactory Treatment Available",Phase 1/Phase 2,Recruiting,Interventional,ALK Fusion-positive Solid or CNS Tumors,Alectinib,,Hoffmann-La Roche,,42,2021-09-14,2032-02-28,Australia; Brazil; Canada; China; Denmark; France; Germany; Italy; South Korea; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04774718
NCT04802759,"A Phase Ib/II, Open-Label, Multicenter, Randomized Umbrella Study Evaluating the Efficacy and Safety of Multiple Treatment Combinations in Patients With Breast Cancer (MORPHEUS-BREAST CANCER)",Phase 1/Phase 2,Recruiting,Interventional,"Inoperable, Locally Advanced or Metastatic, ER-positive Breast Cancer",Giredestrant; Abemaciclib; Ipatasertib; Inavolisib; Ribociclib; Everolimus; Samuraciclib; PH FDC SC; Palbociclib; Atezolizumab,,Hoffmann-La Roche,,316,2021-06-22,2029-05-30,Australia; Israel; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT04802759
NCT04815356,Phase I Study of Anti-CD22 Chimeric Receptor T Cells in Patients With Relapsed/Refractory Hairy Cell Leukemia and Variant,Phase 1,Recruiting,Interventional,Hairy Cell Leukemia; Hairy Cell Leukemia Variant,CD22CART cell infusion,,National Cancer Institute (NCI),,27,2022-05-23,2036-12-01,United States,No,https://clinicaltrials.gov/study/NCT04815356
NCT04852887,"A Phase III Clinical Trial Evaluating De-Escalation of Breast Radiation for Conservative Treatment of Stage I, Hormone Sensitive, HER-2 Negative, Oncotype Recurrence Score Less Than or Equal to 18 Breast Cancer",Phase 3,Recruiting,Interventional,Stage I Breast Cancer,"Radiation and Endocrine Therapy (Tamoxifen, Anastrozol, Letrozole, Exemestane); Endocrine Therapy (Tamoxifen, Anastrozol, Letrozole, Exemestane)",,NRG Oncology,National Cancer Institute (NCI),1670,2021-06-07,2041-07-05,Canada; Hong Kong; Japan; United States,No,https://clinicaltrials.gov/study/NCT04852887
NCT04862663,"A Phase Ib/III, Open-label, Randomised Study of Capivasertib Plus CDK4/6 Inhibitors and Fulvestrant Versus CDK4/6 Inhibitors and Fulvestrant in Hormone Receptor-Positive and Human Epidermal Growth Factor Receptor 2-Negative Locally Advanced, Unresectable or Metastatic Breast Cancer (CAPItello-292)",Phase 3,Recruiting,Interventional,Locally Advanced (Inoperable) or Metastatic Breast Cancer,Capivasertib; Fulvestrant; Palbociclib; Ribociclib; Abemaciclib,,AstraZeneca,,895,2021-05-10,2029-08-14,Argentina; Australia; Belgium; Brazil; Canada; China; Denmark; France; Germany; India; Italy; Japan; Malaysia; Poland; South Korea; Spain; Sweden; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT04862663
NCT04958239,"An Open Label, Phase I Dose-finding and Expansion Study of BI 765179 as Monotherapy and in Combination With Ezabenlimab (BI 754091) in Patients With Advanced Solid Cancers, and BI 765179 in Combination With Pembrolizumab in First-line PD-L1-positive Metastatic or Incurable, Recurrent Head and Neck Squamous Cell Carcinoma (HNSCC)",Phase 1,Recruiting,Interventional,Neoplasms,BI 765179; Ezabenlimab; Pembrolizumab,,Boehringer Ingelheim,,160,2021-10-18,2028-05-23,Australia; Belgium; Brazil; China; Czechia; France; Germany; Israel; Italy; Japan; Mexico; Netherlands; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT04958239
NCT05035836,A Phase 2 Single-Arm Open-Label Pilot Trial Evaluating Zanidatamab (ZW25) in Patients With Early Stage HER2/Neu Positive (HER2+) Breast Cancer (BC),Phase 2,Recruiting,Interventional,Breast Cancer; HER2-positive,Zanidatamab; Letrozole; Tamoxifen,,M.D. Anderson Cancer Center,Zymeworks BC Inc.,20,2021-11-16,2028-12-29,United States,No,https://clinicaltrials.gov/study/NCT05035836
NCT05036291,"A Phase 1, Open-label, Multicenter Study to Assess the Safety, Tolerability, and Pharmacokinetics of NB004 Administered as Monotherapy or Combination Therapy in Subjects With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumor,NB004 tablets,,"Ningbo Newbay Technology Development Co., Ltd",,120,2021-10-01,2026-09-01,China; United States,No,https://clinicaltrials.gov/study/NCT05036291
NCT05059444,ORACLE: Observation of ResiduAl Cancer With Liquid Biopsy Evaluation,,Recruiting,Observational,Bladder Carcinoma; Ureter Carcinoma; Renal Pelvis Carcinoma; Non-small Cell Lung Cancer; Invasive Breast Carcinoma; Cutaneous Melanoma; Esophageal Carcinoma; Gastroesophageal Junction Carcinoma; Gastric Adenocarcinoma; Pancreatic Adenocarcinoma; Squamous Cell Carcinoma of the Head and Neck; Epithelial Ovarian Carcinoma; Fallopian Tube Carcinoma; Endometrial Carcinoma; Renal Cell Carcinoma; Rectal Adenocarcinoma,Guardant Reveal,,"Guardant Health, Inc.",,2020,2021-09-07,2029-08-05,France; Germany; Italy; Spain; United States,No,https://clinicaltrials.gov/study/NCT05059444
NCT05095207,"A Multicenter, Phase IB/II Study of Abemaciclib in Combination With Bicalutamide for Androgen Receptor-positive, HER2-negative Metastatic Breast Cancer",Phase 1/Phase 2,Recruiting,Interventional,Breast Cancer; Metastasis,Abemaciclib; Bicalutamide,,Icahn School of Medicine at Mount Sinai,,42,2021-09-20,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT05095207
NCT05142592,"A Phase 1/2a, Multi-center, Non-randomized, Open-label, Dose-escalation, and Dose Expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Anti-tumor Activity of IPG7236 Administered Orally as a Single Agent in Patients With Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Safety Issues; Tolerability; Pharmacokinetics,IPG7236,,"Nanjing Immunophage Biotech Co., Ltd",,196,2021-11-15,2025-12-21,China; United States,No,https://clinicaltrials.gov/study/NCT05142592
NCT05154487,Phase 2 Study of Alpelisib and Fulvestrant for PIK3CA-mutated Estrogen Receptor (ER)-positive Endometrioid Endometrial Cancers,Phase 2,Recruiting,Interventional,Endometroid Endometrial Cancer,Alpelisib Pill; Fulvestrant injection,,GOG Foundation,Novartis,51,2024-09-11,2026-04-01,United States,No,https://clinicaltrials.gov/study/NCT05154487
NCT05187182,Phase I Trial of CA-4948 in Combination With FOLFOX/PD-1 Inhibitor +/- Trastuzumab for Untreated Unresectable Gastric and Esophageal Cancer,Phase 1,Recruiting,Interventional,Gastric Cancer; Esophageal Cancer; Stomach Cancer; Esophagus Cancer; Gastroesophageal Junction Cancer,CA-4948; Nivolumab; Pembrolizumab; Trastuzumab; mFOLFOX7,,Washington University School of Medicine,"Curis, Inc.; The Foundation for Barnes-Jewish Hospital",42,2023-06-02,2028-06-30,United States,No,https://clinicaltrials.gov/study/NCT05187182
NCT05239546,"Phase II, Single Arm Study of Neoadjuvant Dostarlimab (TSR-042) in Stage II and III Deficient Mismatch Repair Colon Cancers",Phase 2,Recruiting,Interventional,Colon Cancer; dMMR Colorectal Cancer,Dostarlimab,,University of Iowa,,25,2023-03-24,2029-06-30,United States,No,https://clinicaltrials.gov/study/NCT05239546
NCT05253651,An Open-label Randomized Phase 3 Study of Tucatinib in Combination With Trastuzumab and mFOLFOX6 Versus mFOLFOX6 Given With or Without Either Cetuximab or Bevacizumab as First-line Treatment for Subjects With HER2+ Metastatic Colorectal Cancer,Phase 3,Recruiting,Interventional,Colorectal Neoplasms,tucatinib; trastuzumab; bevacizumab; cetuximab; oxaliplatin; leucovorin; levoleucovorin; fluorouracil,,"Seagen, a wholly owned subsidiary of Pfizer",,400,2022-10-24,2029-07-27,Argentina; Australia; Austria; Belgium; Brazil; Canada; Chile; China; France; Germany; Greece; Ireland; Italy; Japan; Netherlands; Norway; Poland; Portugal; Slovakia; South Korea; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05253651
NCT05256225,"A Phase II/III Study of Paclitaxel/Carboplatin Alone or Combined With Either Trastuzumab and Hyaluronidase-oysk (HERCEPTIN HYLECTA) or Pertuzumab, Trastuzumab, and Hyaluronidase-zzxf (PHESGO) in HER2 Positive, Stage I-IV Endometrial Serous Carcinoma or Carcinosarcoma",Phase 3,Recruiting,Interventional,Endometrial Carcinoma; Endometrial Clear Cell Adenocarcinoma; Endometrial Dedifferentiated Carcinoma; Endometrial Endometrioid Adenocarcinoma; Endometrial Mixed Cell Adenocarcinoma; Endometrial Serous Adenocarcinoma; Endometrial Undifferentiated Carcinoma; Uterine Corpus Carcinosarcoma,Biospecimen Collection; Carboplatin; Computed Tomography; Echocardiography Test; High-Dose-Rate Vaginal Cuff Brachytherapy; Hyaluronidase-zzxf/Pertuzumab/Trastuzumab; Multigated Acquisition Scan; Paclitaxel; Survey Administration; Trastuzumab/Hyaluronidase-oysk,,National Cancer Institute (NCI),NRG Oncology,360,2022-11-16,2027-10-31,Puerto Rico; South Korea; United States,No,https://clinicaltrials.gov/study/NCT05256225
NCT05261399,"A Phase III, Randomised, Open-Label Study of Savolitinib in Combination With Osimertinib Versus Platinum-Based Doublet Chemotherapy in Participants With EGFR Mutated, MET-Overexpressed and/or Amplified, Locally Advanced or Metastatic Non-Small Cell Lung Cancer Who Have Progressed on Treatment With Osimertinib (SAFFRON).",Phase 3,Recruiting,Interventional,Carcinoma; Non-Small-Cell Lung,Savolitinib; Osimertinib; Pemetrexed; Cisplatin; Carboplatin,,AstraZeneca,,324,2022-08-03,2026-12-17,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Malaysia; Netherlands; Philippines; Poland; Russia; Singapore; South Korea; Spain; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT05261399
NCT05281471,"A Randomized Phase 3 Study Assessing the Efficacy and Safety of Olvi-Vec Followed by Platinum-doublet Chemotherapy and Bevacizumab Compared With Physician's Choice of Chemotherapy and Bevacizumab in Women With Platinum-Resistant/Refractory Ovarian Cancer (PRROC) (OnPrime, GOG-3076)",Phase 3,Recruiting,Interventional,Platinum-resistant Ovarian Cancer; Platinum-refractory Ovarian Cancer; Fallopian Tube Cancer; Primary Peritoneal Cancer; High-grade Serous Ovarian Cancer; Endometrioid Ovarian Cancer; Ovarian Clear Cell Carcinoma,"olvimulogene nanivacirepvec; Platinum chemotherapy: carboplatin (preferred) or cisplatin; Non-platinum chemotherapy: Physician's Choice of gemcitabine, taxane (paclitaxel, docetaxel or nab-paclitaxel) or pegylated liposomal doxorubicin; Bevacizumab (or biosimilar)",,Genelux Corporation,GOG Foundation,186,2022-08-31,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT05281471
NCT05361720,Optimal Treatment by Invoking Biologic Clusters in Renal Cell Carcinoma (OPTIC RCC),Phase 2,Recruiting,Interventional,Advanced Clear Cell Renal Cell Carcinoma; Metastatic Clear Cell Renal Cell Carcinoma; Stage III Renal Cell Cancer AJCC v8; Stage IV Renal Cell Cancer AJCC v8,Cabozantinib; Ipilimumab; Nivolumab,,Vanderbilt-Ingram Cancer Center,National Cancer Institute (NCI); United States Department of Defense,54,2022-12-01,2026-07-01,United States,No,https://clinicaltrials.gov/study/NCT05361720
NCT05378425,"A Phase 1, First-in-Human Study of NTX-1088, a Monoclonal Antibody Targeting the Poliovirus Receptor (PVR, CD155), as Monotherapy and Combined With Pembrolizumab, in Patients With Advanced Solid Malignancies",Phase 1,Recruiting,Interventional,"Cancer; Tumor, Solid; Advanced Solid Tumor; Metastatic Cancer; Locally Advanced Solid Tumor",NTX-1088; Pembrolizumab,,Nectin Therapeutics Ltd,Merck Sharp & Dohme LLC,90,2022-09-01,2026-12-05,Israel; Poland; United States,No,https://clinicaltrials.gov/study/NCT05378425
NCT05396612,Role of the Immune Environment in Response to Therapy in Breast Cancer,,Recruiting,Observational,Breast Cancer; ER Positive Breast Cancer; HER2-negative Breast Cancer; TNBC - Triple-Negative Breast Cancer,Collection of personal health information from women treated at the University of Pennsylvania under an approved HIPAA waiver.,,Abramson Cancer Center at Penn Medicine,,300,2022-10-03,2032-12-31,United States,No,https://clinicaltrials.gov/study/NCT05396612
NCT05458219,"A Phase 1a/b, Multicenter, Open-label, First-in-human Study of IBI343 in Subjects With Locally Advanced Unresectable or Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Locally Advanced Unresectable or Metastatic Solid Tumors,IBI343; FOLFIRINOX/mFOLFIRINOX; mFOLFOX; IBI343,,Innovent Biologics (Suzhou) Co. Ltd.,Fortvita Biologics (USA)Inc.; TigerMed,470,2022-10-26,2027-12-31,Australia; China; United States,No,https://clinicaltrials.gov/study/NCT05458219
NCT05464810,"A Randomized Window of Opportunity Study of Preoperative Letrozole and Simvastatin Versus Letrozole Alone in Stage I-III Hormone Receptor Positive, HER2 Negative Breast Cancer",Early Phase 1,Recruiting,Interventional,Anatomic Stage I Breast Cancer AJCC v8; Anatomic Stage II Breast Cancer AJCC v8; Anatomic Stage III Breast Cancer AJCC v8; HER2-Negative Breast Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Invasive Breast Carcinoma,Letrozole; Simvastatin,,Emory University,National Cancer Institute (NCI),40,2022-09-02,2027-04-15,United States,No,https://clinicaltrials.gov/study/NCT05464810
NCT05488145,A Feasibility Trial of a Web Based App Intervention in Hormone Positive Breast Cancer Patients to Improve Adherence to Endocrine Therapy,Not Applicable,Recruiting,Interventional,Anatomic Stage I Breast Cancer AJCC v8; Anatomic Stage II Breast Cancer AJCC v8; HER2-Negative Breast Carcinoma; Hormone Receptor-Positive Breast Carcinoma,Best Practice; Internet-Based Intervention; Questionnaire Administration; Survey Administration,,Emory University,National Cancer Institute (NCI),30,2023-03-21,2026-06-30,United States,No,https://clinicaltrials.gov/study/NCT05488145
NCT05514717,"A Phase 1, First-in-Human, Dose Escalation and Expansion, Multicenter Study of XMT-2056 in Participants With Advanced/Recurrent Solid Tumors That Express HER2",Phase 1,Recruiting,Interventional,HER2-positive Breast Cancer; HER2-positive Gastric Cancer; HER2-positive Non-Small Cell Lung Cancer; HER2-positive Colorectal Cancer; HER2-positive Tumors; HER2 Low Breast Cancer,XMT-2056,,Mersana Therapeutics,,162,2023-01-24,2027-04-05,United States,No,https://clinicaltrials.gov/study/NCT05514717
NCT05559164,STACIE: Statins for Reduction of Cardiac Toxicity in Patients Receiving HER2 Targeted Therapy,Phase 2,Recruiting,Interventional,Cardiac Toxicity; Early-stage Breast Cancer,Lipitor 40mg Tablet,,"Rutgers, The State University of New Jersey",,60,2022-09-19,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT05559164
NCT05659797,Pilot Study Evaluating the Uptake of [18F]Fluoroestradiol (FES) BPET/DBT in Primary Breast Cancer to Measure the Localized Extent of Estrogen Receptor Positive Disease,Early Phase 1,Recruiting,Interventional,Breast Cancer,BPET/DBT imaging; 18F-FES,,Abramson Cancer Center at Penn Medicine,,20,2023-10-02,2026-01-05,United States,No,https://clinicaltrials.gov/study/NCT05659797
NCT05720117,"A First-in-Human, Open-label, Multicenter, Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of PYX-201 in Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Solid Tumor; Advanced Solid Tumor,PYX-201,,"Pyxis Oncology, Inc",,330,2023-03-14,2027-05-05,Belgium; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05720117
