nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04093167,"A Biomarker-Directed, Multi-Centre Phase II/III Study of CTDNA Response Adaptive Immuno-Chemotherapy in Non-Small Cell Lung Cancer",Phase 2/Phase 3,Recruiting,Interventional,Non-Small Cell Lung Cancer,Pembrolizumab,,Canadian Cancer Trials Group,"Cancer Research Institute, New York City; Personal Genome Diagnostics; Mark Foundation for Cancer Research",230,2020-05-26,2027-07-30,Canada; United States,No,https://clinicaltrials.gov/study/NCT04093167
NCT04119024,Phase I Dose Escalation Study of Systemically Administered IL13Ra2 Chimeric Antigen Receptor (CAR) T Cells After a Nonmyeloablative Conditioning Regimen in Patients With Metastatic Melanoma and Other Solid Tumors,Phase 1,Recruiting,Interventional,Metastatic Malignant Solid Neoplasm; Metastatic Melanoma; Pathologic Stage IIIC Cutaneous Melanoma AJCC v8; Pathologic Stage IV Cutaneous Melanoma AJCC v8; Recurrent Malignant Solid Neoplasm; Refractory Malignant Solid Neoplasm; Uveal Melanoma; Acral Melanoma; Neuroendocrine Tumors; Paraganglioma; Pheochromocytoma; Adrenocortical Carcinoma; Pancreatic Neuroendocrine Tumor; Thyroid Cancer; Breast Cancer; Lung Adenocarcinoma; Head and Neck Squamous Cell Carcinoma,Biopsy; Biospecimen Collection; Computed Tomography; Cyclophosphamide; Fludarabine Phosphate; Fludeoxyglucose F-18; IL13Ralpha2-specific Hinge-optimized 4-1BB-co-stimulatory CAR/Truncated CD19-expressing Autologous TN/MEM Cells; Magnetic Resonance Imaging; Positron Emission Tomography,,Anusha Kalbasi,Parker Institute for Cancer Immunotherapy; Melanoma Research Alliance; California Institute for Regenerative Medicine (CIRM); City of Hope National Medical Center; Jonsson Comprehensive Cancer Center,18,2025-10-07,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT04119024
NCT04130516,"A Multicenter Phase 1-2A Study to Assess the Safety, Tolerability, Pharmacokinetics, and Antitumor Activity of LNS8801 in Patients With Advanced Cancer With and Without Pembrolizumab",Phase 1/Phase 2,Recruiting,Interventional,"Solid Tumor, Adult","LNS8801 -Small molecule, orally bioavailable, selective agonist of GPER; Pembrolizumab - anti-PD-1 antibody",,"Linnaeus Therapeutics, Inc.",Merck Sharp & Dohme LLC,200,2019-10-21,2027-12-15,United States,No,https://clinicaltrials.gov/study/NCT04130516
NCT04165798,"KEYMAKER-U01 Master Study: A Phase 1/2, Umbrella Study With Rolling Arms of Investigational Agents, Pembrolizumab, and Chemotherapy, Alone or in Combination, in Participants With Non-small Cell Lung Cancer (NSCLC)",,Recruiting,Observational,"Carcinoma, Non-Small-Cell Lung",Tumor Imaging; Tumor Tissue Collection; Blood Sample Collection,,Merck Sharp & Dohme LLC,Daiichi Sankyo,1065,2019-12-19,2032-02-13,Hungary; Israel; Italy; Poland; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT04165798
NCT04253964,Phase II Pilot Study of Performance Status 2 vs. Performance Status 0-1 Non-Small Cell Lung Cancer Patients Treated With Chemo/Immunotherapy,Phase 2,Recruiting,Interventional,Nonsmall Cell Lung Cancer; Performance Status,"Pembrolizumab; Carboplatin; Paclitaxel; Nab paclitaxel; Quality of Life Questionnaire, lung cancer-specific (QLQ-LC13); QLQ-C30 Global Health/Quality of Life Questionnaire; COPD Assessment Test and modified Medical Research Council Dyspnea Patient Reported Outcomes; Pemetrexed",,Wake Forest University Health Sciences,National Cancer Institute (NCI),80,2020-07-01,2026-03-05,United States,No,https://clinicaltrials.gov/study/NCT04253964
NCT04300556,"A Multicenter, Open-Label Phase 1/2 Trial Evaluating the Safety, Tolerability, and Efficacy of MORAb-202, a Folate Receptor Alpha (FRα)-Targeting Antibody-drug Conjugate (ADC) in Subjects With Selected Tumor Types",Phase 1/Phase 2,Recruiting,Interventional,Solid Tumor,Farletuzumab ecteribulin; Prednisone; Prednisolone; Dexamethasone; Lenvatinib,,Eisai Inc.,,182,2020-08-06,2030-08-08,France; Japan; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04300556
NCT04317534,A Randomized Phase II Trial of Adjuvant Pembrolizumab Versus Observation Following Curative Resection for Stage I Non-small Cell Lung Cancer (NSCLC) With Primary Tumors Between 1-4 cm: Big Ten Cancer Research Consortium BTCRC-LUN18-153,Phase 2,Recruiting,Interventional,"NSCLC, Stage I",Pembrolizumab,,"Greg Durm, MD",Merck Sharp & Dohme LLC,244,2020-05-05,2029-04-01,United States,No,https://clinicaltrials.gov/study/NCT04317534
NCT04429542,"First-in-Human, Phase 1/1b, Open-label, Multicenter Study of Bifunctional EGFR/TGFβ Fusion Protein BCA101 Monotherapy and in Combination Therapy in Patients With EGFR-Driven Advanced Solid Tumors",Phase 1,Recruiting,Interventional,"Head and Neck Squamous Cell Carcinoma; Squamous Cell Carcinoma of Anal Canal; Colorectal Cancer; Squamous Cell Carcinoma of the Lung; EGFR Amplification; Epithelial Ovarian Cancer; Pancreas Cancer; Cutaneous Squamous Cell Carcinoma; Head and Neck Neoplasms; Carcinoma, Squamous Cell; Squamous Cell Carcinoma of Head and Neck",BCA101; Pembrolizumab,,Bicara Therapeutics,Merck Sharp & Dohme LLC,292,2020-06-01,2027-06-01,Australia; Canada; United States,No,https://clinicaltrials.gov/study/NCT04429542
NCT04486833,"A Phase 1/2 Open-Label, Dose-Escalation and Clinical Response Study of Quaratusugene Ozeplasmid in Combination With Osimertinib in Patients With Advanced, Metastatic EGFR-Mutant, Metastatic Non-Small Cell Lung Cancer",Phase 1/Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small Cell Lung",quaratusugene ozeplasmid; osimertinib; Platinum-Based Chemotherapy,,"Genprex, Inc.",,158,2021-09-03,2029-03-05,United States,No,https://clinicaltrials.gov/study/NCT04486833
NCT04499053,A Phase II Trial of Durvalumab (MEDI4736) and Tremelimumab in Combination With Chemotherapy in HIV-infected Patients With Non-small Cell Lung Cancer,Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small Cell Lung",Durvalumab; Tremelimumab,,Georgetown University,AstraZeneca,18,2020-12-09,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT04499053
NCT04585477,Adjuvant ctDNA-Adapted Personalized Treatment in Early Stage NSCLC (ADAPT-E),Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Non-small Cell Lung Cancer Stage I; Non-small Cell Lung Cancer Stage II; Non-small Cell Lung Cancer Stage III,AVENIO ctDNA Surveillance Kit; Durvalumab; Durvalumab (Imfinzi) alone or in combination with platinum-based chemotherapy,,Stanford University,AstraZeneca,80,2021-04-08,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT04585477
NCT04762199,"A Phase 1b Safety and Pharmacodynamic Study of MER Tyrosine Kinase Inhibitor, MRX-2843, in Combination With Osimertinib in Advanced EGFR Mutant Non-Small Cell Lung Cancer",Phase 1,Recruiting,Interventional,Advanced Lung Non-Small Cell Carcinoma; Metastatic Lung Non-Small Cell Carcinoma; Stage IV Lung Cancer AJCC v8; Stage IVA Lung Cancer AJCC v8; Stage IVB Lung Cancer AJCC v8,Flt3/MerTK Inhibitor MRX-2843; Osimertinib,,Emory University,National Cancer Institute (NCI),69,2021-02-24,2026-12-27,United States,No,https://clinicaltrials.gov/study/NCT04762199
NCT04777994,A Phase 1 Study With ABBV-CLS-484 Alone and in Combination in Subjects With Locally Advanced or Metastatic Tumors,Phase 1,Recruiting,Interventional,Advanced Solid Tumor Cancer,ABBV-CLS-484; Vascular Endothelial Growth Factor Receptor (VEGFR) Tyrosine Kinase Inhibitor (TKI); Programmed Cell Death-1 (PD-1) Inhibitor,,Calico Life Sciences LLC,,248,2021-03-09,2026-10-05,France; Israel; Japan; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT04777994
NCT04868877,"Phase 1/2 Dose Escalation and Expansion Study Evaluating MCLA-129, a Human Anti-EGFR and Anti-c-MET Bispecific Antibody, in Patients With Advanced NSCLC and Other Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Non-Small Cell Lung Cancer Metastatic; Gastric Cancer; Esophageal Squamous Cell Carcinoma; Head and Neck Squamous Cell Carcinoma; Colorectal Cancer,MCLA-129; Osimertinib; Chemotherapy,,Merus N.V.,,576,2021-04-28,2027-03-05,Belgium; France; Germany; Italy; Netherlands; Singapore; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT04868877
NCT04892953,Local Consolidative Therapy (LCT) and Durvalumab (MEDI4736) for Oligoprogressive and Polyprogressive Stage III NSCLC After Chemoradiation and Anti-PD-L1 Therapy (ENDURE),Phase 2,Recruiting,Interventional,Stage III Lung Cancer AJCC v8; Stage III Lung Non-Small Cell Cancer AJCC v7; Stage IIIA Lung Cancer AJCC v8; Stage IIIA Lung Non-Small Cell Cancer AJCC v7; Stage IIIB Lung Cancer AJCC v8; Stage IIIB Lung Non-Small Cell Cancer AJCC v7; Stage IIIC Lung Cancer AJCC v8,Carboplatin; Durvalumab; Gemcitabine; Local Consolidation Therapy; Nab-paclitaxel; Paclitaxel; Pemetrexed; Quality-of-Life Assessment; Questionnaire Administration,,M.D. Anderson Cancer Center,,51,2021-07-07,2026-09-30,United States,No,https://clinicaltrials.gov/study/NCT04892953
NCT04991025,Phase 2 Trial of Neoadjuvant Nivolumab + Platinum-based Chemotherapy + Certolizumab in Patients With Resectable Stages II-III Lung Cancers,Phase 2,Recruiting,Interventional,Lung Cancer; Lung Cancer Stage II; Lung Cancer Stage III,Cisplatin; Pemetrexed; Gemcitabine; Carboplatin; Certolizumab; Nivolumab,,Memorial Sloan Kettering Cancer Center,,60,2022-10-19,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT04991025
NCT05005403,"A Global First-in-Human Study in NSCLC, HNSCC and Solid Tumors With Azirkitug (ABBV-514) as a Single Agent and in Combination With Budigalimab or Bevacizumab",Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer; Head and Neck Squamous Cell Carcinoma; Micro Satellite Stable Colorectal Cancer; Gastric/Esophageal Cancer; High-Grade Serous Ovarian Cancer; Pancreatic Cancer; Triple Negative Breast Cancer,Azirkitug; Budigalimab; Bevacizumab,,AbbVie,,512,2021-11-01,2027-06-05,Israel; Japan; South Korea; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT05005403
NCT05059444,ORACLE: Observation of ResiduAl Cancer With Liquid Biopsy Evaluation,,Recruiting,Observational,Bladder Carcinoma; Ureter Carcinoma; Renal Pelvis Carcinoma; Non-small Cell Lung Cancer; Invasive Breast Carcinoma; Cutaneous Melanoma; Esophageal Carcinoma; Gastroesophageal Junction Carcinoma; Gastric Adenocarcinoma; Pancreatic Adenocarcinoma; Squamous Cell Carcinoma of the Head and Neck; Epithelial Ovarian Carcinoma; Fallopian Tube Carcinoma; Endometrial Carcinoma; Renal Cell Carcinoma; Rectal Adenocarcinoma,Guardant Reveal,,"Guardant Health, Inc.",,2020,2021-09-07,2029-08-05,France; Germany; Italy; Spain; United States,No,https://clinicaltrials.gov/study/NCT05059444
NCT05076760,Phase I Study Evaluating MEM-288 Oncolytic Virus Alone and in Combination With Standard of Care Therapy in Advanced Solid Tumors,Phase 1,Recruiting,Interventional,Solid Tumor; Advanced Cancer; Metastatic Cancer; Non Small Cell Lung Cancer; Cutaneous Squamous Cell Carcinoma; Merkel Cell Carcinoma; Melanoma; Pancreatic Cancer; Triple Negative Breast Cancer; Head and Neck Cancer,MEM-288 Intratumoral Injection; Nivolumab; Docetaxel,,"Memgen, Inc.",H. Lee Moffitt Cancer Center and Research Institute; Duke Cancer Institute,40,2022-04-21,2031-12-05,United States,No,https://clinicaltrials.gov/study/NCT05076760
NCT05094336,"A Phase 1/1b/2 Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of AMG 193 Alone and in Combination With Docetaxel in Subjects With Advanced MTAP-null Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced MTAP-null Solid Tumors,AMG 193; Docetaxel; Comparator AMG 193 Test Tablet,,Amgen,,649,2022-02-01,2028-06-01,Australia; Austria; Belgium; Canada; China; France; Germany; Hong Kong; Japan; South Korea; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05094336
NCT05098132,A Phase 1/2 Study to Evaluate STK-012 as a Single Agent and in Combination Therapy in Subjects With Front-line Advanced NSCLC and Other Selected Indications,Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumor; Non Small Cell Lung Cancer; Untreated Advanced NSCLC; 1st Line NSCLC,STK-012; pembrolizumab; pemetrexed; carboplatin,,Synthekine,,364,2022-01-25,2029-01-05,United States,No,https://clinicaltrials.gov/study/NCT05098132
NCT05118854,A Phase II Study of Neoadjuvant Sotorasib in Combination With Cisplatin or Carboplatin and Pemetrexed for Surgically Resectable Stage IIA-IIIB Non-Squamous Non-Small Cell Lung Cancer With a KRAS p.G12C Mutation,Phase 2,Recruiting,Interventional,Lung Cancer,AMG 510; Cisplatin; Carboplatin; Pemetrexed,,M.D. Anderson Cancer Center,Amgen,27,2022-03-30,2027-10-20,United States,No,https://clinicaltrials.gov/study/NCT05118854
NCT05121051,"Phase II Randomized, Double Blind, Placebo-Controlled Trial of Broccoli Seed and Sprout Extract (BSSE), Avmacol ES, to Evaluate Sustained Detoxification of Tobacco Carcinogens in Heavy Smokers",Phase 2,Recruiting,Interventional,Cigarette Smoking-Related Carcinoma,Biospecimen Collection; Broccoli Sprout/Broccoli Seed Extract Supplement; Placebo Administration; Questionnaire Administration,,National Cancer Institute (NCI),,135,2022-09-21,2027-12-31,United States,No,https://clinicaltrials.gov/study/NCT05121051
NCT05123482,"A Phase I/IIa Multi-center, Open-label Master Protocol Dose Escalation and Expansion Study of AZD8205 as Monotherapy and in Combination With Anticancer Agents in Participants With Advanced Solid Tumors (BLUESTAR)",Phase 1/Phase 2,Recruiting,Interventional,Breast Cancer; Biliary Tract Carcinoma; Ovarian Cancer; Endometrial Cancer; Squamous Non-Small Cell Lung Cancer,AZD8205; AZD8205 and AZD2936 (Rilvegostomig); AZD8205 and AZD5305 (saruparib); AZD8205 and AZD5305 (saruparib) and AZD2936 (rilvegostomig); AZD8205 in combination with AZD9574; AZD8205 in combination with AZD9574 plus rilvegostomig (AZD2936),,AstraZeneca,,460,2021-10-18,2027-09-29,Australia; Belgium; Canada; China; Hungary; Italy; Japan; Netherlands; Poland; South Korea; Spain; Taiwan; Thailand; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05123482
NCT05168566,"A Multicenter, Open-label, Phase IIb Study to Evaluate the Efficacy and Safety of Sutetinib Maleate Capsule in Locally Advanced or Metastatic NSCLC (Non-resistant Uncommon EGFR Mutations Only, Including L861Q, G719X, and/or S768I)",Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer,Sutetinib Maleate Capsule,,Teligene US,,99,2022-09-01,2026-06-05,China; United States,No,https://clinicaltrials.gov/study/NCT05168566
NCT05261399,"A Phase III, Randomised, Open-Label Study of Savolitinib in Combination With Osimertinib Versus Platinum-Based Doublet Chemotherapy in Participants With EGFR Mutated, MET-Overexpressed and/or Amplified, Locally Advanced or Metastatic Non-Small Cell Lung Cancer Who Have Progressed on Treatment With Osimertinib (SAFFRON).",Phase 3,Recruiting,Interventional,Carcinoma; Non-Small-Cell Lung,Savolitinib; Osimertinib; Pemetrexed; Cisplatin; Carboplatin,,AstraZeneca,,324,2022-08-03,2026-12-17,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Malaysia; Netherlands; Philippines; Poland; Russia; Singapore; South Korea; Spain; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT05261399
NCT05267626,"A Phase 1/2, First-in-Human, Open Label, Dose Escalation and Expansion Study of AU-007, A Monoclonal Antibody That Binds to IL-2 and Inhibits IL-2Rα Binding, in Patients With Unresectable Locally Advanced or Metastatic Cancer",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumor; Metastatic Cancer; Cutaneous Melanoma; Non-Small Cell Lung Cancer,AU-007; Aldesleukin; Avelumab; Nivolumab,,"Aulos Bioscience, Inc.",,159,2022-04-04,2026-06-12,Australia; United States,No,https://clinicaltrials.gov/study/NCT05267626
NCT05277051,"A Phase 1 First-Time-in-Human, Open-Label Study of GSK4381562 Administered as Monotherapy and in Combination With Anticancer Agents in Participants With Selected Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Neoplasms,Remzistotug; Dostarlimab; Belrestotug; Nelistotug; GSK5764227,,GlaxoSmithKline,,158,2022-03-22,2027-08-31,Australia; Canada; China; France; Japan; South Korea; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05277051
NCT05332925,Using Ex Vivo Tumoroids To Predict Immunotherapy Response In NSCLC (TUMORIN),,Recruiting,Observational,Lung Cancer; NSCLC; NSCLC Stage IV,Standard of care immune checkpoint inhbitors,,"Jun Zhang, MD, PhD",Nilogen Oncosystems,25,2022-07-21,2027-02-05,United States,No,https://clinicaltrials.gov/study/NCT05332925
NCT05419375,Master Screening Study to Determine Biomarker Status and Potential Trial Eligibility for Patients With Malignant Tumors,Phase 2,Recruiting,Interventional,Solid Tumors,Screening platform,,Hoffmann-La Roche,,15000,2022-07-22,2032-12-22,Australia; Belgium; Brazil; Canada; Chile; Colombia; Costa Rica; France; Germany; Hong Kong; India; Israel; Italy; Japan; Mexico; Netherlands; New Zealand; Norway; Poland; Serbia; Singapore; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05419375
NCT05500092,"An Open Label, Randomized Study of Neoadjuvant Nivolumab and Chemotherapy, With or Without Sub-ablative Stereotactic Body Radiation Therapy, for Resectable Stage IIA to IIIB Non-small Cell Lung Cancer",Phase 2,Recruiting,Interventional,Resectable Stage IIA to IIIB Non-small Cell Lung Cancer,Nivolumab; (8gy x 3); Platinum Doublet,,Montefiore Medical Center,Bristol-Myers Squibb,52,2023-01-25,2025-07-05,United States,No,https://clinicaltrials.gov/study/NCT05500092
NCT05514717,"A Phase 1, First-in-Human, Dose Escalation and Expansion, Multicenter Study of XMT-2056 in Participants With Advanced/Recurrent Solid Tumors That Express HER2",Phase 1,Recruiting,Interventional,HER2-positive Breast Cancer; HER2-positive Gastric Cancer; HER2-positive Non-Small Cell Lung Cancer; HER2-positive Colorectal Cancer; HER2-positive Tumors; HER2 Low Breast Cancer,XMT-2056,,Mersana Therapeutics,,162,2023-01-24,2027-04-05,United States,No,https://clinicaltrials.gov/study/NCT05514717
NCT05520099,Observational Basket Trial to Collect Tissue to Develop and Train a Live Tumor Diagnostic Platform (ELEPHAS-02),,Recruiting,Observational,Immunotherapy; Cancer; Bladder Cancer; Urothelial Carcinoma Bladder; Kidney Cancer; Clear Cell Renal Cell Cancer (ccRCC); Colorectal Cancer; MSI-H Colorectal Cancer; DMMR Colorectal Cancer; Head and Neck Cancer (H&N); Squamous Cell Carcinoma Head and Neck Cancer (HNSCC); Liver Cancer; Hepatocellular Carcinoma (HCC); Lung Cancer (NSCLC); NSCLC (Non-small Cell Lung Cancer); Skin Cancer; Cutaneous Melanoma; Endometrial Cancer; Solid Tumor Cancer,"Core Needle Biopsy, Forceps Biopsy, Punch Biopsy",,Elephas,,416,2023-06-26,2027-01-05,United States,No,https://clinicaltrials.gov/study/NCT05520099
NCT05566223,A Phase 1/2 Trial (CheckCell-2) in Patients With Metastatic Non-small Cell Lung Cancer (NSCLC) Administering Tumor-Infiltrating Lymphocytes (TILs) in Which the Gene Encoding CISH Was Inactivated Using the CRISPR/Cas9 System,Phase 1/Phase 2,Not yet recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung; Metastatic Non Small Cell Lung Cancer; Stage IV Non-small Cell Lung Cancer; Squamous Cell Lung Cancer; Adenocarcinoma of Lung; Large Cell Lung Cancer",Fludarabine; Cyclophosphamide; CISH Inactivated TIL; Aldesleukin; Pembrolizumab,,"Intima Bioscience, Inc.",,70,2023-02-05,2027-11-05,United States,No,https://clinicaltrials.gov/study/NCT05566223
NCT05584670,"A Phase 1/2, Open Label, First-in-human, Dose Escalation and Expansion Study for the Evaluation of Safety, Pharmacokinetics, Pharmacodynamics, and Anti-tumor Activity of SAR445877 Administered as Monotherapy or in Combination With Other Anticancer Therapies in Adults With Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Solid Tumor,SAR445877; Cetuximab; ADG126; Bevacizumab; Nivolumab; Ipilimumab,,Sanofi,,542,2022-11-29,2028-06-28,Chile; Israel; Netherlands; Spain; United States,No,https://clinicaltrials.gov/study/NCT05584670
NCT05642572,"A Randomized Phase II Study of INC280 (Capmatinib) Plus Osimertinib With or Without Ramucirumab in Participants With EGFR-Mutant, MET-Amplified Stage IV or Recurrent Non-Small Cell Lung Cancer (Lung-MAP Sub-Study)",Phase 2,Recruiting,Interventional,Recurrent Lung Non-Small Cell Carcinoma; Stage IV Lung Cancer AJCC v8,Biospecimen Collection; Capmatinib; Computed Tomography; Magnetic Resonance Imaging; Osimertinib; Ramucirumab,,SWOG Cancer Research Network,National Cancer Institute (NCI),66,2023-05-05,2027-05-31,United States,No,https://clinicaltrials.gov/study/NCT05642572
NCT05669846,Phase II Feasibility Study of Healthy Donor FMT (hdFMT) and Pembrolizumab in Relapsed/Refractory (R/R) PD-L1 Positive NSCLC,Phase 2,Recruiting,Interventional,Non Small Cell Lung Cancer,Healthy Donor Fecal Microbiota Transplant (hdFMT); Pembrolizumab,,Diwakar Davar,Gateway for Cancer Research,26,2025-01-08,2029-12-31,United States,No,https://clinicaltrials.gov/study/NCT05669846
