nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04253964,Phase II Pilot Study of Performance Status 2 vs. Performance Status 0-1 Non-Small Cell Lung Cancer Patients Treated With Chemo/Immunotherapy,Phase 2,Recruiting,Interventional,Nonsmall Cell Lung Cancer; Performance Status,"Pembrolizumab; Carboplatin; Paclitaxel; Nab paclitaxel; Quality of Life Questionnaire, lung cancer-specific (QLQ-LC13); QLQ-C30 Global Health/Quality of Life Questionnaire; COPD Assessment Test and modified Medical Research Council Dyspnea Patient Reported Outcomes; Pemetrexed",,Wake Forest University Health Sciences,National Cancer Institute (NCI),80,2020-07-01,2026-03-05,United States,No,https://clinicaltrials.gov/study/NCT04253964
NCT04300556,"A Multicenter, Open-Label Phase 1/2 Trial Evaluating the Safety, Tolerability, and Efficacy of MORAb-202, a Folate Receptor Alpha (FRα)-Targeting Antibody-drug Conjugate (ADC) in Subjects With Selected Tumor Types",Phase 1/Phase 2,Recruiting,Interventional,Solid Tumor,Farletuzumab ecteribulin; Prednisone; Prednisolone; Dexamethasone; Lenvatinib,,Eisai Inc.,,182,2020-08-06,2030-08-08,France; Japan; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04300556
NCT04316546,A Multi-Cohort Phase 2 Dose-Escalation Study of MK-7075 (Miransertib) in Proteus Syndrome,Phase 2,Recruiting,Interventional,Proteus Syndrome,MK-7075 (miransertib),,National Human Genome Research Institute (NHGRI),,45,2022-05-20,2028-07-01,United States,No,https://clinicaltrials.gov/study/NCT04316546
NCT04317534,A Randomized Phase II Trial of Adjuvant Pembrolizumab Versus Observation Following Curative Resection for Stage I Non-small Cell Lung Cancer (NSCLC) With Primary Tumors Between 1-4 cm: Big Ten Cancer Research Consortium BTCRC-LUN18-153,Phase 2,Recruiting,Interventional,"NSCLC, Stage I",Pembrolizumab,,"Greg Durm, MD",Merck Sharp & Dohme LLC,244,2020-05-05,2029-04-01,United States,No,https://clinicaltrials.gov/study/NCT04317534
NCT04458532,A Randomized Trial to Minimize Non-Response to Aerobic Training in Post-Menopausal Women With Early Stage Breast Cancer,Not Applicable,Recruiting,Interventional,Early Stage Breast Cancer,Aerobic Training; Aerobic Training; Aerobic Training; Aerobic Training,,Memorial Sloan Kettering Cancer Center,National Cancer Institute (NCI),152,2020-10-08,2027-03-31,United States,No,https://clinicaltrials.gov/study/NCT04458532
NCT04486833,"A Phase 1/2 Open-Label, Dose-Escalation and Clinical Response Study of Quaratusugene Ozeplasmid in Combination With Osimertinib in Patients With Advanced, Metastatic EGFR-Mutant, Metastatic Non-Small Cell Lung Cancer",Phase 1/Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small Cell Lung",quaratusugene ozeplasmid; osimertinib; Platinum-Based Chemotherapy,,"Genprex, Inc.",,158,2021-09-03,2029-03-05,United States,No,https://clinicaltrials.gov/study/NCT04486833
NCT04551378,Impacts of Coronavirus Disease 2019 (COVID-19) Pandemic on Adolescent and Young Adult (AYA) Cancer Patients and Survivors,,Recruiting,Observational,COVID-19 Infection; Hematopoietic and Lymphoid Cell Neoplasm; Malignant Solid Neoplasm,Quality-of-Life Assessment; Survey Administration,,M.D. Anderson Cancer Center,National Cancer Institute (NCI),600,2020-07-13,2025-12-31,United States,No,https://clinicaltrials.gov/study/NCT04551378
NCT04577599,Lung B.A.S.E.S 4 Life Mobile Low-dose Computed Tomography (LDCT) Screening: Assessing Incidence and Stage of Lung Cancer Diagnosis in Subjects Ages 40-54 With a 30 Pack Year History or More Within North and South Carolina,Not Applicable,Recruiting,Interventional,Lung Neoplasms; Lung Cancer,Mobile Low-dose Computed Tomography (LDCT) Screening,,Wake Forest University Health Sciences,Leon Levine Foundation,1160,2021-01-07,2028-10-05,United States,No,https://clinicaltrials.gov/study/NCT04577599
NCT04585477,Adjuvant ctDNA-Adapted Personalized Treatment in Early Stage NSCLC (ADAPT-E),Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Non-small Cell Lung Cancer Stage I; Non-small Cell Lung Cancer Stage II; Non-small Cell Lung Cancer Stage III,AVENIO ctDNA Surveillance Kit; Durvalumab; Durvalumab (Imfinzi) alone or in combination with platinum-based chemotherapy,,Stanford University,AstraZeneca,80,2021-04-08,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT04585477
NCT04762199,"A Phase 1b Safety and Pharmacodynamic Study of MER Tyrosine Kinase Inhibitor, MRX-2843, in Combination With Osimertinib in Advanced EGFR Mutant Non-Small Cell Lung Cancer",Phase 1,Recruiting,Interventional,Advanced Lung Non-Small Cell Carcinoma; Metastatic Lung Non-Small Cell Carcinoma; Stage IV Lung Cancer AJCC v8; Stage IVA Lung Cancer AJCC v8; Stage IVB Lung Cancer AJCC v8,Flt3/MerTK Inhibitor MRX-2843; Osimertinib,,Emory University,National Cancer Institute (NCI),69,2021-02-24,2026-12-27,United States,No,https://clinicaltrials.gov/study/NCT04762199
NCT04815356,Phase I Study of Anti-CD22 Chimeric Receptor T Cells in Patients With Relapsed/Refractory Hairy Cell Leukemia and Variant,Phase 1,Recruiting,Interventional,Hairy Cell Leukemia; Hairy Cell Leukemia Variant,CD22CART cell infusion,,National Cancer Institute (NCI),,27,2022-05-23,2036-12-01,United States,No,https://clinicaltrials.gov/study/NCT04815356
NCT04985032,"Accelerated Partial Breast Irradiation (APBI) Using Stereotactic Body Radiation Therapy (SBRT): a Multicenter, Observational Clinical Trial",,Recruiting,Observational,Ductal Carcinoma in Situ; Invasive Ductal Carcinoma of Female Breast,stereotactic body radiation therapy,,"RPCR, Inc.",CyberKnife Coalition,200,2022-08-15,2027-06-05,United States,No,https://clinicaltrials.gov/study/NCT04985032
NCT04991025,Phase 2 Trial of Neoadjuvant Nivolumab + Platinum-based Chemotherapy + Certolizumab in Patients With Resectable Stages II-III Lung Cancers,Phase 2,Recruiting,Interventional,Lung Cancer; Lung Cancer Stage II; Lung Cancer Stage III,Cisplatin; Pemetrexed; Gemcitabine; Carboplatin; Certolizumab; Nivolumab,,Memorial Sloan Kettering Cancer Center,,60,2022-10-19,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT04991025
NCT05005403,"A Global First-in-Human Study in NSCLC, HNSCC and Solid Tumors With Azirkitug (ABBV-514) as a Single Agent and in Combination With Budigalimab or Bevacizumab",Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer; Head and Neck Squamous Cell Carcinoma; Micro Satellite Stable Colorectal Cancer; Gastric/Esophageal Cancer; High-Grade Serous Ovarian Cancer; Pancreatic Cancer; Triple Negative Breast Cancer,Azirkitug; Budigalimab; Bevacizumab,,AbbVie,,512,2021-11-01,2027-06-05,Israel; Japan; South Korea; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT05005403
NCT05076760,Phase I Study Evaluating MEM-288 Oncolytic Virus Alone and in Combination With Standard of Care Therapy in Advanced Solid Tumors,Phase 1,Recruiting,Interventional,Solid Tumor; Advanced Cancer; Metastatic Cancer; Non Small Cell Lung Cancer; Cutaneous Squamous Cell Carcinoma; Merkel Cell Carcinoma; Melanoma; Pancreatic Cancer; Triple Negative Breast Cancer; Head and Neck Cancer,MEM-288 Intratumoral Injection; Nivolumab; Docetaxel,,"Memgen, Inc.",H. Lee Moffitt Cancer Center and Research Institute; Duke Cancer Institute,40,2022-04-21,2031-12-05,United States,No,https://clinicaltrials.gov/study/NCT05076760
NCT05118854,A Phase II Study of Neoadjuvant Sotorasib in Combination With Cisplatin or Carboplatin and Pemetrexed for Surgically Resectable Stage IIA-IIIB Non-Squamous Non-Small Cell Lung Cancer With a KRAS p.G12C Mutation,Phase 2,Recruiting,Interventional,Lung Cancer,AMG 510; Cisplatin; Carboplatin; Pemetrexed,,M.D. Anderson Cancer Center,Amgen,27,2022-03-30,2027-10-20,United States,No,https://clinicaltrials.gov/study/NCT05118854
NCT05168566,"A Multicenter, Open-label, Phase IIb Study to Evaluate the Efficacy and Safety of Sutetinib Maleate Capsule in Locally Advanced or Metastatic NSCLC (Non-resistant Uncommon EGFR Mutations Only, Including L861Q, G719X, and/or S768I)",Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer,Sutetinib Maleate Capsule,,Teligene US,,99,2022-09-01,2026-06-05,China; United States,No,https://clinicaltrials.gov/study/NCT05168566
NCT05261399,"A Phase III, Randomised, Open-Label Study of Savolitinib in Combination With Osimertinib Versus Platinum-Based Doublet Chemotherapy in Participants With EGFR Mutated, MET-Overexpressed and/or Amplified, Locally Advanced or Metastatic Non-Small Cell Lung Cancer Who Have Progressed on Treatment With Osimertinib (SAFFRON).",Phase 3,Recruiting,Interventional,Carcinoma; Non-Small-Cell Lung,Savolitinib; Osimertinib; Pemetrexed; Cisplatin; Carboplatin,,AstraZeneca,,324,2022-08-03,2026-12-17,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Malaysia; Netherlands; Philippines; Poland; Russia; Singapore; South Korea; Spain; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT05261399
NCT05332925,Using Ex Vivo Tumoroids To Predict Immunotherapy Response In NSCLC (TUMORIN),,Recruiting,Observational,Lung Cancer; NSCLC; NSCLC Stage IV,Standard of care immune checkpoint inhbitors,,"Jun Zhang, MD, PhD",Nilogen Oncosystems,25,2022-07-21,2027-02-05,United States,No,https://clinicaltrials.gov/study/NCT05332925
NCT05419375,Master Screening Study to Determine Biomarker Status and Potential Trial Eligibility for Patients With Malignant Tumors,Phase 2,Recruiting,Interventional,Solid Tumors,Screening platform,,Hoffmann-La Roche,,15000,2022-07-22,2032-12-22,Australia; Belgium; Brazil; Canada; Chile; Colombia; Costa Rica; France; Germany; Hong Kong; India; Israel; Italy; Japan; Mexico; Netherlands; New Zealand; Norway; Poland; Serbia; Singapore; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05419375
NCT05498428,"A Phase 2, Open-Label, Parallel Cohort Study of Subcutaneous Amivantamab in Multiple Regimens in Patients With Advanced or Metastatic Solid Tumors Including EGFR-mutated Non-Small Cell Lung Cancer",Phase 2,Recruiting,Interventional,"Carcinoma, Non-small-Cell Lung",Amivantamab; Lazertinib; Carboplatin; Pemetrexed; Direct Oral Anticoagulant (DOAC); Low Molecular Weight Heparin (LMWH),,"Janssen Research & Development, LLC",,520,2022-11-11,2027-08-17,Brazil; China; France; Germany; Israel; Italy; Japan; Malaysia; South Korea; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05498428
NCT05500092,"An Open Label, Randomized Study of Neoadjuvant Nivolumab and Chemotherapy, With or Without Sub-ablative Stereotactic Body Radiation Therapy, for Resectable Stage IIA to IIIB Non-small Cell Lung Cancer",Phase 2,Recruiting,Interventional,Resectable Stage IIA to IIIB Non-small Cell Lung Cancer,Nivolumab; (8gy x 3); Platinum Doublet,,Montefiore Medical Center,Bristol-Myers Squibb,52,2023-01-25,2025-07-05,United States,No,https://clinicaltrials.gov/study/NCT05500092
NCT05514717,"A Phase 1, First-in-Human, Dose Escalation and Expansion, Multicenter Study of XMT-2056 in Participants With Advanced/Recurrent Solid Tumors That Express HER2",Phase 1,Recruiting,Interventional,HER2-positive Breast Cancer; HER2-positive Gastric Cancer; HER2-positive Non-Small Cell Lung Cancer; HER2-positive Colorectal Cancer; HER2-positive Tumors; HER2 Low Breast Cancer,XMT-2056,,Mersana Therapeutics,,162,2023-01-24,2027-04-05,United States,No,https://clinicaltrials.gov/study/NCT05514717
NCT05578326,Study of Trilaciclib and Lurbinectedin in Small Cell Lung Cancer,Phase 2,Recruiting,Interventional,Lung Cancer; Small-cell Lung Cancer,Trilaciclib; Lurbinectedin,,UNC Lineberger Comprehensive Cancer Center,"G1 Therapeutics, Inc.",30,2022-10-12,2027-12-25,United States,No,https://clinicaltrials.gov/study/NCT05578326
NCT05598879,Global Cardio Oncology Registry,,Recruiting,Observational,Breast Cancer; Hematologic Malignancy; Immune Checkpoint Inhibitor-Related Myocarditis; Cardiotoxicity; Cardiovascular Diseases,anonymized data collection during programmed surveillance clinical follow up,,The Cleveland Clinic,,5000,2022-07-01,2027-07-01,United States,No,https://clinicaltrials.gov/study/NCT05598879
NCT05642572,"A Randomized Phase II Study of INC280 (Capmatinib) Plus Osimertinib With or Without Ramucirumab in Participants With EGFR-Mutant, MET-Amplified Stage IV or Recurrent Non-Small Cell Lung Cancer (Lung-MAP Sub-Study)",Phase 2,Recruiting,Interventional,Recurrent Lung Non-Small Cell Carcinoma; Stage IV Lung Cancer AJCC v8,Biospecimen Collection; Capmatinib; Computed Tomography; Magnetic Resonance Imaging; Osimertinib; Ramucirumab,,SWOG Cancer Research Network,National Cancer Institute (NCI),66,2023-05-05,2027-05-31,United States,No,https://clinicaltrials.gov/study/NCT05642572
NCT05669846,Phase II Feasibility Study of Healthy Donor FMT (hdFMT) and Pembrolizumab in Relapsed/Refractory (R/R) PD-L1 Positive NSCLC,Phase 2,Recruiting,Interventional,Non Small Cell Lung Cancer,Healthy Donor Fecal Microbiota Transplant (hdFMT); Pembrolizumab,,Diwakar Davar,Gateway for Cancer Research,26,2025-01-08,2029-12-31,United States,No,https://clinicaltrials.gov/study/NCT05669846
NCT05702034,"A Phase 3, Randomized, Double-Blind, Parallel-Group, Placebo-Controlled Study to Demonstrate the Efficacy and Safety of Milvexian, an Oral Factor XIa Inhibitor, for Stroke Prevention After an Acute Ischemic Stroke or High-Risk Transient Ischemic Attack",Phase 3,Recruiting,Interventional,"Ischemic Stroke; Ischemic Attack, Transient",Milvexian; Placebo,,"Janssen Research & Development, LLC",Bristol Myers Squibb Company (BMS),15000,2023-02-15,2026-12-09,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; Croatia; Czechia; Denmark; Estonia; Finland; France; Germany; Greece; Hong Kong; Hungary; India; Israel; Italy; Japan; Latvia; Lithuania; Malaysia; Mexico; Netherlands; New Zealand; Philippines; Poland; Portugal; Romania; Serbia; Singapore; Slovakia; South Africa; South Korea; Spain; Sweden; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT05702034
NCT05715229,A Multicenter Phase II Randomized Trial Of Immunotherapy Versus Chemotherapy Guided By Circulating Tumor DNA-Based Molecular Response On Patients With Metastatic NSCLC,Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung",Nivolumab; Ipilimumab; Carboplatin; Paclitaxel; Pemetrexed,,Hackensack Meridian Health,MedSIR,108,2023-09-29,2026-04-28,United States,No,https://clinicaltrials.gov/study/NCT05715229
NCT05720117,"A First-in-Human, Open-label, Multicenter, Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of PYX-201 in Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Solid Tumor; Advanced Solid Tumor,PYX-201,,"Pyxis Oncology, Inc",,330,2023-03-14,2027-05-05,Belgium; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05720117
NCT05761782,Engaging Diverse and Underserved Communities in Cancer Awareness Training and Education (EDUCATE),,Recruiting,Observational,Cancer Awareness and Prevention Education,Education,,"University of California, Davis",,1500,2023-03-07,2025-03-07,United States,No,https://clinicaltrials.gov/study/NCT05761782
NCT05785741,"A Phase 1/2a, Multicenter, Open-Label, First in Human Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of DB-1310 in Subjects With Advanced/Metastatic Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumor,DB-1310; Trastuzumab; Osimertinib,,DualityBio Inc.,,1000,2023-04-10,2026-08-31,China; United States,No,https://clinicaltrials.gov/study/NCT05785741
NCT05815173,Phase I/II Study of Ladarixin and Sotorasib in Advanced KRAS G12C Mutant Non-Small Cell Lung Cancer (NSCLC),Phase 1,Recruiting,Interventional,Advanced Non-small Cell Lung Cancer With KRAS G12C Mutation,Sotorasib; Ladarixin,,NYU Langone Health,,40,2023-08-01,2027-08-05,United States,No,https://clinicaltrials.gov/study/NCT05815173
NCT05845671,"A Phase 1 / 2, Open Label, Study of Amivantamab (JNJ-61186372) Among Participants With Advanced NSCLC Harboring ALK, ROS1, and RET Gene Fusions in Combination With Tyrosine Kinase Inhibitors",Phase 1/Phase 2,Recruiting,Interventional,Lung Cancer; Non Small Cell Lung Cancer,Amivantamab 1050mg; Amivantamab 1400mg; Amivantamab (to be determined); Amivantamab (to be determined),,"University of Colorado, Denver","Janssen Research & Development, LLC",12,2023-07-17,2028-01-05,United States,No,https://clinicaltrials.gov/study/NCT05845671
NCT05876923,The Effects of Acute and Chronic Exercise on the Immune Phenotype of Indolent Non-Hodgkin Lymphoma and Chronic Lymphocytic Leukemia Patients,Not Applicable,Recruiting,Interventional,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma; Indolent Non-hodgkin Lymphoma,Biospecimen Collection; Cardiopulmonary Exercise Testing; Dual X-ray Absorptiometry; Electronic Health Record Review; Exercise Intervention; Physical Examination; Questionnaire Administration; Spirometry; Physical Performance Testing; Best Practice,,Mayo Clinic,,70,2023-06-12,2028-04-05,United States,No,https://clinicaltrials.gov/study/NCT05876923
NCT05892068,Window of Opportunity Analysis of Pre-Operative Tucatinib for Surgically Resected HER2+ Brain Metastases: Understanding Mechanisms of Resistance,Phase 2,Recruiting,Interventional,Metastatic Breast Cancer,Tucatinib,,Memorial Sloan Kettering Cancer Center,Pfizer; Seagen Inc.,28,2023-05-09,2028-05-09,United States,No,https://clinicaltrials.gov/study/NCT05892068
NCT05925803,"A Multicenter, Randomized, Parallel-group, Double-blind,Two-arm Phase III Study to Evaluate the Safety and Efficacy of Anifrolumab Compared With Placebo in Male and Female Participants 18 to 70 Years of Age Inclusive With Systemic Sclerosis",Phase 3,Recruiting,Interventional,Systemic Sclerosis; Scleroderma,"Anifrolumab (blinded); Placebo (blinded); Anifrolumab (unblinded, open label)",,AstraZeneca,,306,2023-11-08,2027-12-31,Austria; Belgium; Canada; China; France; Germany; Hungary; India; Israel; Italy; Japan; Malaysia; Mexico; Netherlands; Poland; Puerto Rico; Romania; South Africa; South Korea; Spain; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT05925803
NCT06117774,"A Phase 3, Randomized, Double-blind, Placebo-controlled, Multicenter Study of Tarlatamab Therapy in Subjects With Limited-Stage Small-Cell Lung Cancer (LS-SCLC) Who Have Not Progressed Following Concurrent Chemoradiation Therapy",Phase 3,Recruiting,Interventional,Limited Stage Small Cell Lung Cancer; Small Cell Lung Cancer,Tarlatamab; Placebo,,Amgen,,400,2024-02-20,2030-05-29,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; China; Colombia; France; Germany; Greece; Hong Kong; Italy; Japan; Mexico; Poland; Portugal; Romania; Singapore; South Korea; Spain; Sweden; Switzerland; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06117774
NCT06124118,A Feasibility Study to Evaluate the Addition of Tumor Treating Fields to Treatment of Locally Advanced Stage III NSCLC,Phase 1,Recruiting,Interventional,Non Small Cell Lung Cancer,carboplatin chemotherapy; NovoTTF-200T (TTFields) System; Durvalumab,,University of Utah,,30,2024-04-04,2026-11-15,United States,No,https://clinicaltrials.gov/study/NCT06124118
