nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT03567889,"An Open-Label, Randomized, Controlled Multi-Center Study of The Efficacy of Daromun (L19IL2 + L19TNF) Neoadjuvant Intratumoral Treatment Followed by Surgery and Adjuvant Therapy Versus Surgery and Adjuvant Therapy in Clinical Stage IIIB/C/D Melanoma Patients",Phase 3,Recruiting,Interventional,Melanoma Stage IIIB; Melanoma Stage IIIC; Melanoma Stage IIID,Daromun; Surgery; Adjuvant therapy,,Philogen S.p.A.,,186,2018-09-20,2031-12-05,Spain; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT03567889
NCT03568630,A Longitudinal Cohort Study to Identify Clinical and Blood Markers of Early Pancreas Cancer,,Recruiting,Observational,"Diabetes Mellitus, Type 2; PreDiabetes; Pancreas Cyst; Chronic Pancreatitis; Genetic Predisposition to Disease; Inherited Disease",,,University of Nebraska,National Cancer Institute (NCI); Virginia Mason Hospital/Medical Center; VA Nebraska Western Iowa Health Care System,1250,2018-07-26,2028-07-05,United States,No,https://clinicaltrials.gov/study/NCT03568630
NCT03743298,Phase 1B Trial of AV-MEL-1 (Autologous Dendritic Cells Loaded With Autologous Tumor Antigens) With Anti-PD-1 Checkpoint Inhibitors in Metastatic Melanoma,Phase 1,Recruiting,Interventional,Metastatic Melanoma,AV-MEL-1,,"Aivita Biomedical, Inc.",,20,2021-04-21,2026-05-05,United States,No,https://clinicaltrials.gov/study/NCT03743298
NCT03803553,Early Identification and Treatment of Occult Metastatic Disease in Stage III Colon Cancer,Phase 3,Recruiting,Interventional,Metastatic Colon Cancer; Stage III Colon Cancer,FOLFIRI Protocol; ACTIVE SURVEILLANCE; Nivolumab Protocol; Encorafenib/Binimetinib/Cetuximab Protocol; Trastuzumab + Pertuzumab,,Massachusetts General Hospital,Stand Up To Cancer,400,2020-04-16,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT03803553
NCT03851445,LUNGMAP: A Master Protocol To Evaluate Biomarker-Driven Therapies And Immunotherapies In Previously-Treated Non-Small Cell Lung Cancer (Lung-Map Screening Study),Phase 2/Phase 3,Recruiting,Interventional,Previously Treated Non-Small Cell Lung Cancer,Screening Platform,,SWOG Cancer Research Network,National Cancer Institute (NCI),10000,2019-02-06,2029-01-28,United States,No,https://clinicaltrials.gov/study/NCT03851445
NCT04079179,"A Phase 2 Study to Assess the Safety and Efficacy of Cobimetinib in Refractory Langerhans Cell Histiocytosis, LCH-Associated Neurodegenerative Disease, and Other Histiocytic Disorders.",Phase 2,Recruiting,Interventional,"Langerhan's Cell Histiocytosis; Juvenile Xanthogranuloma; Erdheim-Chester Disease; Rosai Dorfman Disease; Neuro-Degenerative Disease; Histiocytic Sarcoma; Histiocytic Disorders, Malignant",Cobimetinib,,Carl Allen,"Baylor College of Medicine; North American Consortium for Histiocytosis; Genentech, Inc.",90,2021-04-19,2029-12-05,United States,No,https://clinicaltrials.gov/study/NCT04079179
NCT04166409,A Phase 3 Randomized Non-Inferiority Study of Carboplatin and Vincristine Versus Selumetinib (NSC# 748727) in Newly Diagnosed or Previously Untreated Low-Grade Glioma (LGG) Not Associated With BRAFV600E Mutations or Systemic Neurofibromatosis Type 1 (NF1),Phase 3,Recruiting,Interventional,Low Grade Astrocytoma; Low Grade Glioma; Metastatic Low Grade Astrocytoma; Metastatic Low Grade Glioma; WHO Grade 1 Glioma; WHO Grade 2 Glioma,Biospecimen Collection; Carboplatin; Echocardiography Test; Magnetic Resonance Imaging; Questionnaire Administration; Selumetinib Sulfate; Vincristine Sulfate,,National Cancer Institute (NCI),,170,2020-01-31,2030-12-31,Canada; Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04166409
NCT04314401,Cancer Moonshot Biobank Research Protocol,,Recruiting,Observational,Acute Myeloid Leukemia; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Clinical Stage IV Esophageal Adenocarcinoma AJCC v8; Clinical Stage IV Gastric Cancer AJCC v8; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; Esophageal Carcinoma; Fallopian Tube Carcinoma; Gastric Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Invasive Breast Carcinoma; Lung Non-Small Cell Carcinoma; Lung Small Cell Carcinoma; Malignant Solid Neoplasm; Melanoma; Metastatic Prostate Carcinoma; Multiple Myeloma; Ovarian Carcinoma; Ovarian High Grade Serous Adenocarcinoma; Primary Peritoneal Carcinoma; Stage III Fallopian Tube Cancer AJCC v8; Stage III Lung Cancer AJCC v8; Stage III Ovarian Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IV Fallopian Tube Cancer AJCC v8; Stage IV Lung Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IVB Prostate Cancer AJCC v8; Triple-Negative Breast Carcinoma,Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Medical Chart Review; Paracentesis; Positron Emission Tomography,,National Cancer Institute (NCI),,1600,2020-11-11,2027-04-30,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04314401
NCT04423029,"A Phase 1/1b, First-In-Human, Multi-Part, Open-Label, Multiple-Ascending Dose Study to Investigate the Safety, Tolerability, Pharmacokinetics, Biological, and Clinical Activity of DF6002 as a Monotherapy and in Combination With Nivolumab in Patients With Locally Advanced or Metastatic Solid Tumors, and Expansion in Selected Indications",Phase 1,Recruiting,Interventional,Solid Tumors,DF6002; Nivolumab,,Dragonfly Therapeutics,,438,2020-07-13,2027-11-30,Australia; France; Spain; United States,No,https://clinicaltrials.gov/study/NCT04423029
NCT04474301,Well-Being and Quality of Life in Melanoma Patients During COVID-19 Pandemic,,Recruiting,Observational,COVID-19 Infection; Melanoma,Survey Administration,,M.D. Anderson Cancer Center,National Cancer Institute (NCI),1152,2020-06-11,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT04474301
NCT04513028,Beta Glucan's Effect on Pembrolizumab Immunologic Response in Stage III-IV Melanoma,Not Applicable,Recruiting,Interventional,Melanoma Stage III; Melanoma Stage IV,Beta-Glucan,,Kelly McMasters,,30,2020-11-03,2027-01-15,United States,No,https://clinicaltrials.gov/study/NCT04513028
NCT04697576,Intralesional Influenza Vaccine for Patients With Melanoma,Phase 1,Recruiting,Interventional,Clinical Stage I Cutaneous Melanoma AJCC v8; Clinical Stage IA Cutaneous Melanoma AJCC v8; Clinical Stage IB Cutaneous Melanoma AJCC v8; Clinical Stage II Cutaneous Melanoma AJCC v8; Clinical Stage IIA Cutaneous Melanoma AJCC v8; Clinical Stage IIB Cutaneous Melanoma AJCC v8; Clinical Stage IIC Cutaneous Melanoma AJCC v8; Clinical Stage IV Cutaneous Melanoma AJCC v8; Metastatic Melanoma,Ipilimumab; Nivolumab; Pembrolizumab; Quadrivalent Inactivated Influenza Vaccine; Resection; Nivolumab + Relatlimab,,Carlo Contreras,,36,2021-10-20,2026-12-31,United States,No,https://clinicaltrials.gov/study/NCT04697576
NCT04712877,LEADER Neoadjuvant Screening Trial: LCMC4 Evaluation of Actionable Drivers in Early Stage Lung Cancers,,Recruiting,Observational,NSCLC,"ctDNA, tumor NGS",,Lung Cancer Mutation Consortium,Lung Cancer Research Foundation,1000,2022-06-15,2026-06-15,United States,No,https://clinicaltrials.gov/study/NCT04712877
NCT04844528,Randomized Phase 2 Studying the Effects of Nicotinamide in Patients With Chronic Lymphocytic Leukemia (CLL) With History of Non-melanoma Skin Cancers (NMSC),Phase 2,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Non-melanoma Skin Cancer (NMSC),Nicotinamide; Placebo,,University of Utah,Huntsman Cancer Institute,86,2022-02-25,2028-08-05,United States,No,https://clinicaltrials.gov/study/NCT04844528
NCT04899908,"A Double-blind, Phase II Randomized Study of Brain-directed Stereotactic Radiation With or Without AGuIX Gadolinium-based Nanoparticles in the Management of Brain Metastases at Higher Risk of Local Recurrence With Radiation Alone",Phase 2,Recruiting,Interventional,Brain Cancer; Brain Metastases; Melanoma; Lung Cancer; Breast Cancer; HER2-positive Breast Cancer; Colorectal Cancer; Gastrointestinal Cancer; SRS; SRT; Whole Brain Radiation; Stereotactic Radiation; AGuIX; Nanoparticle; Cystic; Brain Tumor,Stereotactic Radiation; AGuIX gadolinium-based nanoparticles; Placebo,,Dana-Farber Cancer Institute,NH TherAguix SAS,134,2021-09-15,2026-02-05,United States,No,https://clinicaltrials.gov/study/NCT04899908
NCT04970056,Pancreatic Cancer Early Detection Consortium,,Recruiting,Observational,Pancreas Cancer; Pancreas Cyst; Pancreatic Ductal Adenocarcinoma; Genetic Predisposition,,,Arbor Research Collaborative for Health,,10000,2020-09-18,2030-12-31,Australia; Canada; Hungary; Iceland; Israel; Italy; Singapore; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04970056
NCT04971499,A Study of Dapansutrile Plus Pembrolizumab in Patients With PD-1 Refractory Advanced Melanoma,Phase 1/Phase 2,Recruiting,Interventional,Melanoma,Dapansutrile; Pembrolizumab,,"April Salama, M.D.",Merck Sharp & Dohme LLC; Olatec Therapeutics LLC,26,2022-09-06,2026-04-30,United States,No,https://clinicaltrials.gov/study/NCT04971499
NCT05009992,"A Combination Therapy Trial Using an Adaptive Platform Design for Children and Young Adults With Diffuse Midline Gliomas (DMGs) Including Diffuse Intrinsic Pontine Gliomas (DIPGs) at Initial Diagnosis, Post-Radiation Therapy and at Time of Progression",Phase 2,Recruiting,Interventional,"Diffuse Intrinsic Pontine Glioma; Diffuse Midline Glioma, H3 K27M-Mutant; Recurrent Diffuse Intrinsic Pontine Glioma; Recurrent Diffuse Midline Glioma, H3 K27M-Mutant; Recurrent WHO Grade III Glioma; WHO Grade III Glioma",ONC201; Radiation Therapy; Paxalisib; DNX-2401,,"University of California, San Francisco",The Chad-Tough Defeat DIPG Foundation; Mithil Prasad Foundation; Storm the Heavens Fund; National Institute of Neurological Disorders and Stroke (NINDS); Jazz Pharmaceuticals; Neeve Kolte and Brave Ronil Foundation; Will Meeker Foundation; CV Biomanufacturing,360,2021-10-20,2029-06-30,Australia; Israel; Netherlands; New Zealand; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT05009992
NCT05077137,A Feasibility Study Utilizing Immune Recall to Increase Response to Checkpoint Therapy,Phase 1,Recruiting,Interventional,Melanoma,Tetanus Diptheria Vaccine; Polio Boost Immunization,,Duke University,,25,2021-09-07,2026-09-01,United States,No,https://clinicaltrials.gov/study/NCT05077137
NCT05225428,Video Education With Result Dependent dIsclosure,Not Applicable,Recruiting,Interventional,Genetic Testing; Breast Cancer; Ovarian Cancer; Pancreatic Cancer; Prostate Cancer; Colorectal Cancer; Renal Cancer; Melanoma; Sarcoma,Video Education; Genetic Counseling,,Dana-Farber Cancer Institute,National Cancer Institute (NCI); National Human Genome Research Institute (NHGRI),1020,2022-08-04,2026-09-01,United States,No,https://clinicaltrials.gov/study/NCT05225428
NCT05267626,"A Phase 1/2, First-in-Human, Open Label, Dose Escalation and Expansion Study of AU-007, A Monoclonal Antibody That Binds to IL-2 and Inhibits IL-2Rα Binding, in Patients With Unresectable Locally Advanced or Metastatic Cancer",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumor; Metastatic Cancer; Cutaneous Melanoma; Non-Small Cell Lung Cancer,AU-007; Aldesleukin; Avelumab; Nivolumab,,"Aulos Bioscience, Inc.",,159,2022-04-04,2026-06-12,Australia; United States,No,https://clinicaltrials.gov/study/NCT05267626
NCT05313243,Phase 2 Study of Pembrolizumab and Brentuximab Vedotin in Subjects With Relapsed/Refractory CD30 Positive T-cell Lymphoma,Phase 2,Recruiting,Interventional,T-Cell Lymphoma,Brentuximab vedotin; Pembrolizumab,,Yale University,Merck Sharp & Dohme LLC,32,2023-07-10,2028-07-30,United States,No,https://clinicaltrials.gov/study/NCT05313243
NCT05503797,"A Phase 2 Master Protocol to Assess the Efficacy and Safety of FORE8394, an Inhibitor of BRAF Class 1 and Class 2 Alterations, in Participants With Cancer Harboring BRAF Alterations",Phase 2,Recruiting,Interventional,Cancer Harboring BRAF Alterations; HGG; LGG; Solid Tumors,Plixorafenib,,Fore Biotherapeutics,,254,2023-02-21,2026-12-28,Australia; Canada; France; Germany; Italy; Norway; South Korea; Spain; Sweden; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05503797
NCT05538130,A PHASE 1A/B OPEN-LABEL MASTER STUDY OF PF-07799544 AS A SINGLE-AGENT AND IN COMBINATION WITH OTHER TARGETED AGENTS IN PARTICIPANTS WITH ADVANCED SOLID TUMORS,Phase 1,Recruiting,Interventional,Melanoma; Glioma; Thyroid Cancer; Non-Small Cell Lung Cancer; Malignant Neoplasms; Brain Neoplasms; Colorectal Cancer,PF-07799544; PF-07799933; encorafenib,,Pfizer,,124,2022-11-30,2028-10-11,Australia; Brazil; Canada; Israel; United States,No,https://clinicaltrials.gov/study/NCT05538130
NCT05562791,Pilot Study of 68Gallium PSMA-PET/CT in Patients With Metastatic Urothelial Carcinoma or Melanoma,Phase 1,Recruiting,Interventional,Bladder Cancer,[68Ga]PSMA; PET/CT imaging,,Memorial Sloan Kettering Cancer Center,,20,2022-09-28,2026-09-05,United States,No,https://clinicaltrials.gov/study/NCT05562791
NCT05576896,"A Single-Arm, Phase II Study of Autophagy Modulation Using Hydroxychloroquine in Combination With Encorafenib and Cetuximab or Panitumumab in Metastatic BRAF-mutated Colorectal Cancer Refractory to Standard Therapies",Phase 2,Recruiting,Interventional,Stage IV Colorectal Cancer Positive for BRAF V600E Mutation; Colorectal Cancer; Colorectal Cancer Stage IV,Hydroxychloroquine in Combination With Encorafenib and Cetuximab or Panitumumab,,Northwestern University,National Cancer Institute (NCI),43,2022-10-10,2028-07-01,United States,No,https://clinicaltrials.gov/study/NCT05576896
NCT05607095,"A Pilot Trial of Autologous Tumor Infiltrating Lymphocytes (LN-144 or LN-145) for Patients With Advanced Uveal Melanoma, Undifferentiated Pleomorphic Sarcoma, or Dedifferentiated Liposarcoma",Phase 1,Recruiting,Interventional,Uveal Melanoma; Melanoma; Metastatic Uveal Melanoma; Metastatic Melanoma,Lifileucel (LN-144/LN-145),,Memorial Sloan Kettering Cancer Center,"Iovance Biotherapeutics, Inc.",20,2022-11-01,2026-05-01,United States,No,https://clinicaltrials.gov/study/NCT05607095
NCT05684965,"A First-in-Human, Multicenter, Phase 1/2, Open-Label Study of XTX301 in Patients With Advanced Solid Tumors",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Tumor,XTX301,,"Xilio Development, Inc.",,358,2023-05-11,2027-02-05,United States,No,https://clinicaltrials.gov/study/NCT05684965
NCT05694715,Combination Therapy of Niraparib and Irinotecan in Cancers With Mutations in DNA Repair Genes,Phase 1,Recruiting,Interventional,Metastatic Solid Tumor; BRCA1 Mutation; BRCA2 Mutation; ATM Gene Mutation; PALB2 Gene Mutation,Niraparib; Irinotecan,,"University of California, San Francisco",GlaxoSmithKline,24,2023-05-23,2028-01-31,United States,No,https://clinicaltrials.gov/study/NCT05694715
NCT05704647,Phase II Study of Nivolumab in Combination With Relatlimab in Patients With Active Melanoma Brain Metastases,Phase 2,Recruiting,Interventional,Melanoma (Skin),BMS-986213 (Relatlimab-Nivolumab FDC); Nivolumab; Relatlimab,,M.D. Anderson Cancer Center,,30,2023-02-23,2028-07-31,United States,No,https://clinicaltrials.gov/study/NCT05704647
NCT05786924,"A Phase 1/2, Open-label Study of Oral S241656 (BDTX-4933) as Monotherapy and in Combination With Other Anti-Cancer Therapies in Patients With KRAS, BRAF and Other Selected RAS/MAPK Mutation-Positive Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Histiocytic Neoplasm; Histiocytosis; BRAF Gene Mutation; BRAF V600E; BRAF V600 Mutation; BRAF Mutation-Related Tumors; BRAF; Metastatic Lung Non-Small Cell Carcinoma; Metastatic Lung Cancer; Recurrent Lung Cancer; Recurrent Lung Non-Small Cell Carcinoma; NSCLC; Solid Tumor; Solid Carcinoma; KRAS G12D; KRAS G12V; KRAS Mutation-Related Tumors; NRAS Gene Mutation; Thyroid Cancer; Thyroid Carcinoma; Colorectal Cancer; Colorectal Carcinoma; Recurrent Histiocytic and Dendritic Cell Neoplasm; Brain Metastases; Recurrent NSCLC; KRAS G13C; Acquired Resistance to KRAS G12C Inhibitor; KRAS G12A; KRAS G12F; KRAS G12R; KRAS G13D,S241656; FOLFOX6/FOLFOX7; FOLFIRI; Cetuximab; Panitumumab; Gemcitabine; Nab-paclitaxel,,Institut de Recherches Internationales Servier,,554,2023-04-18,2028-06-05,United States,No,https://clinicaltrials.gov/study/NCT05786924
NCT05828069,Phase 2 Study of Tovorafenib (DAY101) in Relapsed and Refractory Langerhans Cell Histiocytosis,Phase 2,Recruiting,Interventional,Recurrent Langerhans Cell Histiocytosis; Refractory Langerhans Cell Histiocytosis,Biospecimen Collection; Bone Marrow Aspiration; Bone Marrow Biopsy; Computed Tomography; Echocardiography Test; FDG-Positron Emission Tomography and Computed Tomography Scan; Lumbar Puncture; Multigated Acquisition Scan; Tovorafenib,,National Cancer Institute (NCI),,48,2024-03-28,2028-09-30,Australia; Canada; United States,No,https://clinicaltrials.gov/study/NCT05828069
NCT05839912,Lymph Node Excision (LNEx) for Patients With Stage III Melanoma With One Clinically Positive Node: Excision of Lymph Node Trial [EXCILYNT],Not Applicable,Recruiting,Interventional,Melanoma,Excision of clinically detected lymph node metastasis before any systemic therapy; Excision of clinically detected lymph node metastasis after neoadjuvant systemic therapy,,"Craig L Slingluff, Jr",,66,2023-09-06,2028-09-01,United States,No,https://clinicaltrials.gov/study/NCT05839912
NCT05868629,Clinical Study To Further Evaluate The Efficacy Of Dabrafenib Plus Trametinib In Patients With Rare BRAF V600E Mutation-Positive Unresectable or Metastatic Solid Tumors,,Recruiting,Observational,Rare Unresectable or Metastatic BRAF V600E Mutation-positive Solid Tumors,Non-investigational,,Novartis Pharmaceuticals,,40,2024-02-06,2028-03-03,United States,No,https://clinicaltrials.gov/study/NCT05868629
NCT05896839,A Phase 2 Study of Nivolumab and Ipilimumab in Combination With Sirolimus and Prednisone in Kidney Transplant Recipients With Selected Unresectable or Metastatic Cutaneous Cancers,Phase 1/Phase 2,Recruiting,Interventional,Clinical Stage III Cutaneous Melanoma AJCC v8; Clinical Stage III Cutaneous Merkel Cell Carcinoma AJCC v8; Clinical Stage IV Cutaneous Melanoma AJCC v8; Clinical Stage IV Cutaneous Merkel Cell Carcinoma AJCC v8; Metastatic Basal Cell Carcinoma; Metastatic Carcinoma in the Skin; Metastatic Melanoma; Metastatic Merkel Cell Carcinoma; Metastatic Skin Squamous Cell Carcinoma; Unresectable Basal Cell Carcinoma; Unresectable Melanoma; Unresectable Merkel Cell Carcinoma; Unresectable Skin Squamous Cell Carcinoma,Biopsy Procedure; Biospecimen Collection; Computed Tomography; Ipilimumab; Kidney Biopsy; Magnetic Resonance Imaging; Nivolumab; Prednisone; Sirolimus,,National Cancer Institute (NCI),,16,2024-07-24,2027-01-31,United States,No,https://clinicaltrials.gov/study/NCT05896839
NCT05970497,"A Phase 1/2, Open-Label, Multi-Center, Dose Escalation and Expansion Study of KB707 in Subjects With Locally Advanced or Metastatic Solid Tumor Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Cancer; Melanoma Stage III; Melanoma Stage IV; Cutaneous Melanoma,KB707; Opdualag; KEYTRUDA ®( Pembrolizumab),,"Krystal Biotech, Inc.",,240,2023-10-31,2027-07-05,United States,No,https://clinicaltrials.gov/study/NCT05970497
NCT06035744,"A Phase 1 First-in-Human Study to Investigate the Safety, Efficacy, Pharmacokinetics, and Pharmacodynamic Activity of CLN-617 Alone and in Combination With Pembrolizumab in Patients With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumor,CLN-617; Pembrolizumab,,Cullinan Therapeutics Inc.,,86,2023-12-12,2028-06-05,United States,No,https://clinicaltrials.gov/study/NCT06035744
NCT06074588,"A Randomized, Open-label, Phase 3 Study of MK-2870 vs Chemotherapy (Docetaxel or Pemetrexed) in Previously Treated Advanced or Metastatic Nonsquamous Non-small Cell Lung Cancer (NSCLC) With EGFR Mutations or Other Genomic Alterations",Phase 3,Recruiting,Interventional,Non-small Cell Lung Cancer (NSCLC),Sacituzumab tirumotecan; Docetaxel; Pemetrexed,,Merck Sharp & Dohme LLC,,556,2023-11-12,2030-03-11,Australia; Brazil; Canada; Chile; China; Czechia; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Malaysia; Mexico; Philippines; Poland; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT06074588
