nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04195633,Hematopoietic Stem Cell Transplantation From Haploidentical Donors in Patients With Hematological Malignancies Using a Treosulfan-Based Preparative Regimen,Phase 2,Recruiting,Interventional,"Acute Leukemia; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Adult Diffuse Large Cell Lymphoma; Anaplastic Large Cell Lymphoma; Burkitt Lymphoma; Chronic Myeloid Leukemia, BCR-ABL1 Positive; Chronic Myelomonocytic Leukemia; Hodgkin Lymphoma; Lymphoblastic Lymphoma; Lymphoplasmacytic Lymphoma; Mantle Cell Lymphoma; Mixed Phenotype Acute Leukemia; Myelodysplastic Syndrome; Prolymphocytic Leukemia; Refractory Chronic Lymphocytic Leukemia; Refractory Follicular Lymphoma; Refractory Marginal Zone Lymphoma; Refractory Small Lymphocytic Lymphoma",Allogeneic Hematopoietic Stem Cell Transplantation; Cyclophosphamide; Cyclosporine; Filgrastim; Fludarabine; Mycophenolate Mofetil; Mycophenolate Sodium; Total-Body Irradiation; Treosulfan; Bone Marrow Aspiration; Bone Marrow Biopsy; Echocardiography Test; Biospecimen Collection; Computed Tomography; Positron Emission Tomography,,Fred Hutchinson Cancer Center,medac GmbH,60,2021-01-25,2028-01-10,United States,No,https://clinicaltrials.gov/study/NCT04195633
NCT04260022,"A Phase Ib Study of the Pharmacokinetics, Safety and Efficacy of Orally Administered HQP1351 in Subjects With Refractory Chronic Myeloid Leukemia (CML) and Ph+ Acute Lymphoblastic Leukemia (Ph+ ALL)",Phase 1,Recruiting,Interventional,"Leukemia, Myeloid, Chronic; Myeloid Leukemia; Chronic Myeloid Leukemia; Philadelphia Positive Acute Lymphoblastic Leukemia; B Cell Precursor Type Acute Leukemia",Ascentage Pharma HQP1351 bioavailable inhibitor; Blinatumomab,,Ascentage Pharma Group Inc.,,242,2020-01-09,2030-03-31,Canada; United States,No,https://clinicaltrials.gov/study/NCT04260022
NCT04329728,"An Open Label, Phase 1/2 Study Evaluating Immunomodulatory AVM0703 in Patients With Lymphoid Malignancies (OPAL Study)",Phase 1/Phase 2,Recruiting,Interventional,Lymphoid Malignancies,AVM0703,,AVM Biotechnology Inc,"Medpace, Inc.",144,2020-11-06,2026-12-01,United States,No,https://clinicaltrials.gov/study/NCT04329728
NCT04679012,Phase II Study of Polatuzumab Vedotin in Combination With Chemotherapy in Subjects With Richter's Transformation,Phase 2,Recruiting,Interventional,Richter Syndrome; Chronic Lymphocytic Leukemia,Polatuzumab Vedotin; Rituximab; Etoposide; Prednisone; Cyclophosphamide; Hydroxydaunomycin,,Weill Medical College of Cornell University,"Genentech, Inc.",20,2021-09-24,2027-09-05,United States,No,https://clinicaltrials.gov/study/NCT04679012
NCT04690595,A Phase 1 Study Evaluating BAFFR-targeting CAR T Cells for Patients With Relapsed or Refractory B-cell Acute Lymphoblastic Leukemia,Phase 1,Recruiting,Interventional,Relapsed or Refractory B-cell Acute Lymphoblastic Leukemia,BAFFR-CAR T cells,,"PeproMene Bio, Inc.",City of Hope Medical Center,24,2021-05-18,2027-11-18,United States,No,https://clinicaltrials.gov/study/NCT04690595
NCT04747912,A Phase II Study of a Chemotherapy-Free Induction Regimen for Ph+ Acute Lymphoblastic Leukemia (ALL) Incorporating Inotuzumab Ozogamicin (InO),Phase 2,Recruiting,Interventional,Lymphoblastic Leukemia; Acute Lymphoblastic Leukemia; ph+ Acute Lymphoblastic Leukemia,Inotuzumab ozogamicin; Dasatinib; Dexamethasone; Methotrexate; Vincristine; Ponatinib; Methotrexate for Injection; Allogenic Stem Cell Transplantation,,University of Chicago,,25,2021-03-02,2027-03-01,United States,No,https://clinicaltrials.gov/study/NCT04747912
NCT04830137,"A Phase 1, Dose Escalation, Safety and Tolerability Study of NX-2127, a Bruton's Tyrosine Kinase (BTK) Degrader, in Adults With Relapsed/Refractory B-cell Malignancies",Phase 1,Recruiting,Interventional,Chronic Lymphocytic Leukemia (CLL); Small Lymphocytic Lymphoma (SLL); Waldenstrom Macroglobulinemia (WM); Mantle Cell Lymphoma (MCL); Marginal Zone Lymphoma (MZL); Follicular Lymphoma (FL); Diffuse Large B-cell Lymphoma (DLBCL); Primary Central Nervous System Lymphoma (PCNSL),NX-2127,,"Nurix Therapeutics, Inc.",,248,2021-05-05,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT04830137
NCT04844528,Randomized Phase 2 Studying the Effects of Nicotinamide in Patients With Chronic Lymphocytic Leukemia (CLL) With History of Non-melanoma Skin Cancers (NMSC),Phase 2,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Non-melanoma Skin Cancer (NMSC),Nicotinamide; Placebo,,University of Utah,Huntsman Cancer Institute,86,2022-02-25,2028-08-05,United States,No,https://clinicaltrials.gov/study/NCT04844528
NCT05031897,A 2 Step Approach to Haploidentical Transplant Using Radiation-Based Reduced Intensity Conditioning,Phase 2,Recruiting,Interventional,"Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Adult T-Cell Leukemia/Lymphoma; Aplastic Anemia; Chronic Lymphocytic Leukemia; Chronic Myeloid Leukemia, BCR-ABL1 Positive; Chronic Myelomonocytic Leukemia; Essential Thrombocythemia; Hematopoietic and Lymphatic System Neoplasm; Hodgkin Lymphoma; Multiple Myeloma; Myelodysplastic Syndrome; Myelofibrosis; Myeloid Neoplasm; Non-Hodgkin Lymphoma; Polycythemia Vera; Small Lymphocytic Lymphoma",Fludarabine; Total-Body Irradiation; Donor Lymphocyte Infusion; Cyclophosphamide; Tacrolimus; Mycophenolate Mofetil; Hematopoietic Cell Transplantation; Melphalan; Bone Marrow Aspiration and Biopsy; Diagnostic Imaging; Biospecimen Collection,,Thomas Jefferson University,,63,2021-10-25,2032-04-05,United States,No,https://clinicaltrials.gov/study/NCT05031897
NCT05131022,"A Phase 1, Dose Escalation, and Cohort Expansion Study Evaluating NX-5948, a Bruton's Tyrosine Kinase (BTK) Degrader, in Adults With Relapsed/Refractory B-cell Malignancies",Phase 1,Recruiting,Interventional,Chronic Lymphocytic Leukemia (CLL); Small Lymphocytic Lymphoma (SLL); Diffuse Large B Cell Lymphoma (DLBCL); Follicular Lymphoma (FL); Mantle Cell Lymphoma (MCL); Marginal Zone Lymphoma (MZL); Waldenstrom Macroglobulinemia (WM); Primary Central Nervous System Lymphoma (PCNSL); Secondary Central Nervous System Lymphoma (SCNSL),NX-5948,,"Nurix Therapeutics, Inc.",,572,2022-04-13,2028-01-05,France; Italy; Netherlands; Poland; Spain; Switzerland; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05131022
NCT05170399,Vaccine Responses in Patients With B Cell Malignancies,Phase 4,Recruiting,Interventional,Lymphoma,"Fluzone; Shingrix; Flucelvax; Afluria; PREVNAR 13; Heplisav -B; Pfizer-COVID-19 Vaccine; FluLaval; Fluarix; PNEUMOVAX 23; PREVNAR 20; AREXVY, ABRYSVO",,"National Heart, Lung, and Blood Institute (NHLBI)",,500,2022-09-14,2026-08-16,United States,No,https://clinicaltrials.gov/study/NCT05170399
NCT05240885,Metabolic and Functional Consequences of Aging in Health and Disease,,Recruiting,Observational,Aging,Stable tracer infusion in a postabsorptive state,,Texas A&M University,,100,2022-03-04,2026-09-05,United States,No,https://clinicaltrials.gov/study/NCT05240885
NCT05254743,"A Phase 3 Open-Label, Randomized Study of Pirtobrutinib (LOXO-305) Versus Ibrutinib in Patients With Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (BRUIN-CLL-314)",Phase 3,Recruiting,Interventional,"Chronic Lymphocytic Leukemia; Leukemia, Lymphocytic; Leukemia, B-cell; Small Lymphocytic Lymphoma",Pirtobrutinib; Ibrutinib,,"Loxo Oncology, Inc.",,662,2022-07-22,2028-01-05,Argentina; Australia; Austria; Belgium; Brazil; Canada; Chile; China; Czechia; France; Germany; Hungary; Israel; Italy; Japan; New Zealand; Poland; South Korea; Spain; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05254743
NCT05279300,"A Phase I, Dose-Escalation and Dose-Expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Anti-tumor Activities of CS5001, an Anti-ROR1 Antibody-Drug Conjugate, Used as A Single Agent and in Combination With Systemic Therapies in Patients With Advanced Solid Tumors and Lymphomas",Phase 1,Recruiting,Interventional,Advanced Solid Tumor; Advanced Lymphoma,CS5001; Rituximab; Gemcitabine; Oxaliplatin; Lenalidomide; Cyclophosphamide; Doxorubicin; Vincristine; Prednisone,,CStone Pharmaceuticals,,480,2022-03-28,2027-12-31,Australia; China; United States,No,https://clinicaltrials.gov/study/NCT05279300
NCT05336812,Prospective Randomized Phase II Study of Acalabrutinib + Obinutuzumab or Venetoclax in Previously Untreated CLL,Phase 2,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,Acalabrutinib; Obinutuzumab; Venetoclax,,Ohio State University Comprehensive Cancer Center,,52,2022-09-13,2025-12-31,United States,No,https://clinicaltrials.gov/study/NCT05336812
NCT05400733,Prandial Metabolic Phenotype in Adults,Not Applicable,Recruiting,Interventional,Protein Metabolism,Total Amino Acids; Essential Amino Acids; Essential Amino Acids + Hydroxy-methylbutyric acid (HMB); Essential Amino Acids + Leucine; Essential Amino Acids High; Placebo Water,,Texas A&M University,,50,2022-06-24,2026-09-05,United States,No,https://clinicaltrials.gov/study/NCT05400733
NCT05544019,"A Phase 1, Open-Label, Multicenter, Dose Escalation Study of SGR-1505 as Monotherapy in Subjects With Mature B-Cell Malignancies",Phase 1,Recruiting,Interventional,"Mature B-Cell Neoplasm; Non Hodgkin Lymphoma; DLBCL; Waldenstrom Macroglobulinemia; MALT Lymphoma; Follicular Lymphoma; Pediatric-Type Follicular Lymphoma; IRF4 Gene Rearrangement; EBV-Positive DLBCL, Nos; Burkitt Lymphoma; Plasmablastic Lymphoma; High-grade B-cell Lymphoma; Primary Cutaneous Follicle Center Lymphoma; Primary Effusion Lymphoma; Mantle Cell Lymphoma; DLBCL Germinal Center B-Cell Type; Primary Mediastinal Large B Cell Lymphoma; T-Cell/Histiocyte Rich Lymphoma; ALK-Positive Large B-Cell Lymphoma; Primary Cutaneous Diffuse Large B-Cell Lymphoma; Splenic Marginal Zone Lymphoma; Chronic Lymphocytic Leukemia; Nodal Marginal Zone Lymphoma; HHV8-Positive DLBCL, Nos; Lymphoplasmacytic Lymphoma; Duodenal-Type Follicular Lymphoma",SGR-1505,,"Schrödinger, Inc.",,52,2023-04-10,2026-03-05,France; Italy; Moldova; Poland; Romania; Spain; Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05544019
NCT05602363,A Phase 1b Study of Oral AS-1763 in Patients With Previously Treated Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma or Non-Hodgkin Lymphoma,Phase 1,Recruiting,Interventional,B-cell Malignancy; Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma; Waldenstrom Macroglobulinemia; Mantle Cell Lymphoma; Marginal Zone Lymphoma; Follicular Lymphoma; Non-Hodgkin Lymphoma,Docirbrutinib,,"Carna Biosciences, Inc.",,120,2023-08-01,2027-09-05,United States,No,https://clinicaltrials.gov/study/NCT05602363
NCT05645107,"A Randomized, Multi-Center, Parallel, Double-Blinded, Placebo-Controlled Clinical Trial to Evaluate Efficacy, Safety, and Pharmacokinetics of XEMBIFY® Plus Standard Medical Treatment Compared to Placebo Plus Standard Medical Treatment to Prevent Infections in Patients With Hypogammaglobulinemia and Recurrent or Severe Infections Associated With B-cell Chronic Lymphocytic Leukemia, Multiple Myeloma, and Non-Hodgkin Lymphoma",Phase 3,Recruiting,Interventional,Hypogammaglobulinemia; Bacterial Infections; B-cell Chronic Lymphocytic Leukemia; Multiple Myleoma; Non-Hodgkin Lymphoma,Xembify; Placebo,,Grifols Therapeutics LLC,,386,2022-12-26,2026-06-05,Bosnia and Herzegovina; Bulgaria; Croatia; Hungary; Poland; Romania; Serbia; United States,No,https://clinicaltrials.gov/study/NCT05645107
NCT05672355,Randomized Observer-Blinded Phase 2 Trial of COVID-19 Booster With GEO-CM04S1 or mRNA Vaccine in Patients With Chronic Lymphocytic Leukemia,Phase 2,Recruiting,Interventional,Chronic Lymphocytic Leukemia; COVID-19 Infection,Biospecimen Collection; mRNA COVID-19 Vaccine; Synthetic MVA-based SARS-CoV-2 Vaccine COH04S1,,City of Hope Medical Center,National Cancer Institute (NCI),80,2023-08-01,2026-01-12,United States,No,https://clinicaltrials.gov/study/NCT05672355
NCT05702853,A Phase 1b Dose Escalation Study of Metabolically Fit CD19 Chimeric Antigen Receptor (CAR) T Cells With CD34 Selection Markers in Adult Patients With Relapsed or Refractory CD19 B-Cell Non-Hodgkin Lymphoma and Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,Phase 1/Phase 2,Recruiting,Interventional,B-cell Non Hodgkin Lymphoma; Chronic Lymphocytic Leukemia,Cyclophosphamide injection; Fludarabine Injection; CD19-CD34t metabolically programmed CAR transduced T-cells,,Medical University of South Carolina,,27,2023-11-06,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT05702853
NCT05724121,Observational Study of Cardiac Arrhythmias During Treatment With BTK Inhibitors or Venetoclax,,Recruiting,Observational,Chronic Lymphocytic Leukemia (CLL); Waldenstr(SqrRoot)(Delta)m s Macroglobulinemia; Mantle Cell Lymphoma; Sudden Cardiac Death; Cardiac Arrhythmias; Hematologic Malignancies,,,"National Heart, Lung, and Blood Institute (NHLBI)",,135,2023-03-01,2027-04-08,United States,No,https://clinicaltrials.gov/study/NCT05724121
NCT05780034,"A Phase I Clinical Study to Evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Anti-Malignancy Activity of AC676 in Patients With Relapsed/Refractory B-cell Malignancies",Phase 1,Recruiting,Interventional,Relapsed/Refractory B-cell Malignancies,AC676,,Accutar Biotechnology Inc,,60,2023-06-20,2026-05-31,United States,No,https://clinicaltrials.gov/study/NCT05780034
NCT05805605,Allogeneic Hematopoietic Stem Cell Transplantation Using Reduced Intensity Conditioning (RIC) With Post-Transplant Cytoxan (PTCy) for the Treatment of Hematological Diseases,Phase 2,Recruiting,Interventional,"Acute Myelogenous Leukemia; Acute Lymphocytic Leukemia; Biphenotypic Acute Leukemia; Undifferentiated Leukemia; Prolymphocytic Leukemia; Chronic Myelogenous Leukemia; Plasma Cell Leukemia; Myelodysplastic Syndromes; Leukemia, Myeloid; Myelodysplastic Syndrome With Excess Blasts-1; Burkitt Lymphoma; Relapsed T-Cell Lymphoma; Relapsed Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma; Marginal Zone Lymphoma; Follicular Lymphoma; Myeloproliferative Neoplasm; Myelofibrosis",Peripheral Blood Stem Cell Transplant; Allopurinol 300 MG; Fludarabine; Cyclophosphamide; Bone Marrow Cell Transplant; Total Body Irradiation; Sirolimus Pill; Mycophenolate Mofetil,,"Masonic Cancer Center, University of Minnesota",,56,2023-05-01,2028-10-22,United States,No,https://clinicaltrials.gov/study/NCT05805605
NCT05873712,A Phase II Study Evaluating the Safety and Efficacy of the Combination of Zanubrutinib Plus Lisocabtagene Maraleucel for Richter's Syndrome,Phase 2,Recruiting,Interventional,Recurrent Transformed Chronic Lymphocytic Leukemia; Refractory Transformed Chronic Lymphocytic Leukemia; Transformed Chronic Lymphocytic Leukemia to Diffuse Large B-Cell Lymphoma; Recurrent Transformed B-Cell Non-Hodgkin Lymphoma; Recurrent Transformed Non-Hodgkin Lymphoma; Refractory Transformed Non-Hodgkin Lymphoma; Refractory Transformed B-cell Non-Hodgkin Lymphoma; Refractory Transformed,Biospecimen Collection; Bone Marrow Biopsy; Computed Tomography; Cyclophosphamide; Fludarabine; Leukapheresis; Lisocabtagene Maraleucel; Lymph Node Biopsy; Positron Emission Tomography; Zanubrutinib,,Aseel Alsouqi,BeOne Medicines,24,2023-07-28,2026-12-31,United States,No,https://clinicaltrials.gov/study/NCT05873712
NCT05879133,HEALTH4CLL2: A Randomized Waitlist Control Trial of Behavioral Interventions in Patients With Chronic Lymphocytic Leukemia,Not Applicable,Recruiting,Interventional,Chronic Lymphocytic Leukemia,Questionnaires; Fit Bit,,M.D. Anderson Cancer Center,CLL Global Research Foundation,30,2023-05-17,2027-07-03,United States,No,https://clinicaltrials.gov/study/NCT05879133
NCT05899543,Exploring Patient Experiences of Individuals Joining Chronic Lymphocytic Leukemia Clinical Trials,,Not yet recruiting,Observational,Chronic Lymphocytic Leukemia,,,Power Life Sciences Inc.,,500,2024-07-05,2026-07-05,United States,No,https://clinicaltrials.gov/study/NCT05899543
NCT05959434,Integration of Cognitive Processing Therapy and Relapse Prevention for Alcohol Use Disorder and Co-Occurring PTSD: A Randomized Clinical Trial,Phase 2,Recruiting,Interventional,Posttraumatic Stress Disorder; Alcohol Use Disorder,Cognitive Processing Therapy + Relapse Prevention; Relapse Prevention,,Texas A&M University,Medical University of South Carolina; National Institute on Alcohol Abuse and Alcoholism (NIAAA),200,2024-04-01,2028-07-31,United States,No,https://clinicaltrials.gov/study/NCT05959434
NCT05963074,Multicohort Study to Customize Ibrutinib Treatment Regimens for Patients With Previously Untreated Chronic Lymphocytic Leukemia,Phase 2,Recruiting,Interventional,"Leukemia, Lymphocytic, Chronic, B-Cell; Small Lymphocytic Lymphoma",Ibrutinib; Venetoclax,,"Janssen Research & Development, LLC",Pharmacyclics LLC.,320,2024-05-30,2029-03-19,Canada; Czechia; France; Hungary; Italy; Poland; Spain; United States,No,https://clinicaltrials.gov/study/NCT05963074
NCT06059391,Placebo-Controlled and Randomized Phase 2 Trial of CMV-MVA Triplex Vaccination in HLA-Matched Related Stem Cell Donors to Enhance CMV-Specific Immunity and Prevent CMV Viremia in Recipients After Hematopoietic Stem Cell Transplant,Phase 2,Recruiting,Interventional,"Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Chronic Lymphocytic Leukemia; Chronic Myeloid Leukemia, BCR-ABL1 Positive; Hematopoietic and Lymphoid System Neoplasm; Hodgkin Lymphoma; Myelodysplastic Syndrome; Myelofibrosis; Myeloproliferative Neoplasm; Non-Hodgkin Lymphoma",Allogeneic Hematopoietic Stem Cell Transplantation; Biospecimen Collection; Granulocyte Colony-Stimulating Factor; Hematopoietic Cell Transplantation Conditioning Regimen; Multi-peptide CMV-Modified Vaccinia Ankara Vaccine; Pheresis; Placebo Administration; Stem Cell Mobilization Therapy,,City of Hope Medical Center,National Cancer Institute (NCI),216,2024-07-12,2029-01-01,United States,No,https://clinicaltrials.gov/study/NCT06059391
NCT06102330,Multicenter HomeVENT: Home Values and Experiences Navigation Track,Not Applicable,Recruiting,Interventional,Pediatric ALL; Respiratory Insufficiency; Communication,HomeVENT decision support tool,,Johns Hopkins University,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),600,2024-02-06,2030-12-05,United States,No,https://clinicaltrials.gov/study/NCT06102330
NCT06136559,"A Phase 3, Randomized Study to Compare Nemtabrutinib Versus Comparator (Investigator's Choice of Ibrutinib or Acalabrutinib) in Participants With Untreated Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (BELLWAVE-011)",Phase 3,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,Nemtabrutinib; Ibrutinib; Acalabrutinib,,Merck Sharp & Dohme LLC,,1200,2023-12-13,2032-09-07,Australia; Belgium; Brazil; Canada; Chile; China; Colombia; Czechia; Denmark; Germany; Greece; Hong Kong; Israel; Japan; Malaysia; Mexico; New Zealand; Norway; Peru; Poland; Portugal; South Africa; Spain; Sweden; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06136559
NCT06207123,"A Phase I/II Study to Investigate the Combination of LP-118, Ponatinib, Vincristine and Dexamethasone in Relapsed/Refractory T-ALL/LBL",Phase 1/Phase 2,Recruiting,Interventional,Acute Leukemia; Lymphoblastic Leukemia; Lymphoblastic Lymphoma,LP-118; Ponatinib; Vincristine; Dexamethasone; Methotrexate,,University of Chicago,,15,2024-09-13,2026-12-01,United States,No,https://clinicaltrials.gov/study/NCT06207123
NCT06211413,A Prospective Longitudinal Cohort Study of the Incidence of Hypertension and Arrhythmias in Patients Treated with Bruton's Tyrosine Kinase Inhibitors for Chronic Lymphocytic Leukemia Using Wearable Technology,,Enrolling by invitation,Observational,Chronic Lymphocytic Leukemia; Atrial Fibrillation; Hypertension; Cardiotoxicity,no intervention,,Abramson Cancer Center at Penn Medicine,,50,2024-02-07,2026-08-05,United States,No,https://clinicaltrials.gov/study/NCT06211413
NCT06227026,Pilot Study of Anti-CD19 Chimeric Antigen Receptor T Cells (CAR-T Cells) for the Treatment of Relapsed/Refractory CD19+ Malignancies,Phase 1,Recruiting,Interventional,Acute Lymphoblastic Leukemia; Diffuse Large B Cell Lymphoma,Anti-CD19 CAR-T cells,,University of Utah,,10,2024-02-20,2027-01-15,United States,No,https://clinicaltrials.gov/study/NCT06227026
NCT06466122,Phase 2 Study of Combination Pirtobrutinib (LOXO-305) and Venetoclax in CLL Patients With Resistance to Covalent BTKi,Phase 2,Recruiting,Interventional,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,Biospecimen Collection; Bone Marrow Aspiration; Bone Marrow Biopsy; Computed Tomography; Pirtobrutinib; Venetoclax,,Kerry Rogers,,30,2024-11-07,2025-12-31,United States,No,https://clinicaltrials.gov/study/NCT06466122
NCT06536452,Hematopoiesis in Monoclonal B Cell Lymphocytosis (MBL) and B-Chronic Lymphocytic Leukemia (CLL) Versus Healthy Age-Matched Control Subjects,,Recruiting,Observational,Chronic Lymphocytic Leukemia; Monoclonal B-Cell Lymphocytosis,Non-Interventional Study,,Mayo Clinic,,50,2016-11-18,2026-11-18,United States,No,https://clinicaltrials.gov/study/NCT06536452
