nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT03568630,A Longitudinal Cohort Study to Identify Clinical and Blood Markers of Early Pancreas Cancer,,Recruiting,Observational,"Diabetes Mellitus, Type 2; PreDiabetes; Pancreas Cyst; Chronic Pancreatitis; Genetic Predisposition to Disease; Inherited Disease",,,University of Nebraska,National Cancer Institute (NCI); Virginia Mason Hospital/Medical Center; VA Nebraska Western Iowa Health Care System,1250,2018-07-26,2028-07-05,United States,No,https://clinicaltrials.gov/study/NCT03568630
NCT03678025,Phase III Randomized Trial of Standard Systemic Therapy (SST) Versus Standard Systemic Therapy Plus Definitive Treatment (Surgery or Radiation) of the Primary Tumor in Metastatic Prostate Cancer,Phase 3,Recruiting,Interventional,Castration Levels of Testosterone; Metastatic Prostatic Adenocarcinoma; Stage IV Prostate Cancer AJCC v8; Stage IVA Prostate Cancer AJCC v8; Stage IVB Prostate Cancer AJCC v8,Abiraterone; Bicalutamide; Degarelix; Docetaxel; Flutamide; Goserelin Acetate; Histrelin Acetate; Leuprolide Acetate; Nilutamide; Orchiectomy; Prednisone; Quality-of-Life Assessment; Radiation Therapy; Radical Prostatectomy; Triptorelin,,SWOG Cancer Research Network,National Cancer Institute (NCI),1273,2018-09-24,2031-10-01,Chile; Colombia; Mexico; Switzerland; United States,No,https://clinicaltrials.gov/study/NCT03678025
NCT03851445,LUNGMAP: A Master Protocol To Evaluate Biomarker-Driven Therapies And Immunotherapies In Previously-Treated Non-Small Cell Lung Cancer (Lung-Map Screening Study),Phase 2/Phase 3,Recruiting,Interventional,Previously Treated Non-Small Cell Lung Cancer,Screening Platform,,SWOG Cancer Research Network,National Cancer Institute (NCI),10000,2019-02-06,2029-01-28,United States,No,https://clinicaltrials.gov/study/NCT03851445
NCT03972657,A Phase 1/2 Study of REGN5678 (Anti-PSMAxCD28) With or Without Cemiplimab (Anti-PD-1) in Patients With Metastatic Castration-Resistant Prostate Cancer and Other Tumors Associated With PSMA Expression,Phase 1/Phase 2,Recruiting,Interventional,Metastatic Castration-Resistant Prostate Cancer (mCRPC); Clear Cell Renal Cell Carcinoma (ccRCC),REGN5678; Cemiplimab,,Regeneron Pharmaceuticals,,345,2019-08-12,2027-11-15,United States,No,https://clinicaltrials.gov/study/NCT03972657
NCT04038502,"An Open-label, Multicenter Phase II Study to Compare the Efficacy of Carboplatin as First-line Followed by Second-line Olaparib Versus Olaparib as First-line Followed by Second-line Carboplatin in the Treatment of Patients With Castration Resistant Prostate Cancer Containing Homologous Recombination Deficiency",Phase 2,Recruiting,Interventional,"Metastatic Castrate Resistant Prostate Cancer; BARD1, BRCA1, BRCA2, BRIP1, CHEK1, FANCL, PALB2; RAD51B, RAD51C, RAD51D, or RAD54L Mutations",Carboplatin; Olaparib,,VA Office of Research and Development,,100,2019-10-01,2027-08-31,United States,No,https://clinicaltrials.gov/study/NCT04038502
NCT04145375,Continuation Protocol for ZEN003694 in Patients Experiencing Clinical Benefit While Enrolled in a ZEN003694 Protocol,Phase 1/Phase 2,Enrolling by invitation,Interventional,mCRPC,ZEN003694; Enzalutamide,,Zenith Epigenetics,,40,2019-11-12,2026-12-31,United States,No,https://clinicaltrials.gov/study/NCT04145375
NCT04221542,"A Phase 1 Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Efficacy of AMG 509 in Subjects With Metastatic Castration-Resistant Prostate Cancer",Phase 1,Recruiting,Interventional,Prostate Cancer,AMG 509; Abiraterone; Enzalutamide,,Amgen,BeiGene; BeOne (China only),479,2020-03-04,2032-03-21,Australia; China; Germany; Japan; Portugal; South Korea; Spain; Switzerland; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT04221542
NCT04254133,Genetic Information to Inform Treatment and Screening (GIFTS) Study for Prostate Cancer,,Enrolling by invitation,Observational,Prostate Carcinoma,Questionnaire; Biospecimen Collection; Genetic Testing; Genetic Counseling; Laboratory Biomarker Analysis,,Fred Hutchinson Cancer Center,National Cancer Institute (NCI),1360,2018-11-30,2028-08-31,United States,No,https://clinicaltrials.gov/study/NCT04254133
NCT04314401,Cancer Moonshot Biobank Research Protocol,,Recruiting,Observational,Acute Myeloid Leukemia; Anatomic Stage III Breast Cancer AJCC v8; Anatomic Stage IV Breast Cancer AJCC v8; Clinical Stage IV Esophageal Adenocarcinoma AJCC v8; Clinical Stage IV Gastric Cancer AJCC v8; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; Esophageal Carcinoma; Fallopian Tube Carcinoma; Gastric Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Invasive Breast Carcinoma; Lung Non-Small Cell Carcinoma; Lung Small Cell Carcinoma; Malignant Solid Neoplasm; Melanoma; Metastatic Prostate Carcinoma; Multiple Myeloma; Ovarian Carcinoma; Ovarian High Grade Serous Adenocarcinoma; Primary Peritoneal Carcinoma; Stage III Fallopian Tube Cancer AJCC v8; Stage III Lung Cancer AJCC v8; Stage III Ovarian Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IV Fallopian Tube Cancer AJCC v8; Stage IV Lung Cancer AJCC v8; Stage IV Ovarian Cancer AJCC v8; Stage IVB Prostate Cancer AJCC v8; Triple-Negative Breast Carcinoma,Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Medical Chart Review; Paracentesis; Positron Emission Tomography,,National Cancer Institute (NCI),,1600,2020-11-11,2027-04-30,Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04314401
NCT04552509,Prospective Evaluation of TRUEBEAM Stereotactic Body Radiotherapy for Localized Prostate Cancer: Risk Stratified MonoTherapy Versus RADIOSURGERY Boost,Not Applicable,Recruiting,Interventional,Prostate Cancer,Stereotactic Body Radiotherapy,,"Linda Chan, MD",,167,2018-06-05,2026-12-01,United States,No,https://clinicaltrials.gov/study/NCT04552509
NCT04573231,"Evaluation of Prostate Specific Membrane Antigen (PSMA) in HER2-negative, Androgen Receptor (AR)-Positive Metastatic Breast Cancer With 18F-DCFPyL PSMA-based PET/CT",Phase 2,Recruiting,Interventional,Breast Cancer; HER2-negative Breast Cancer; Metastatic Breast Cancer,18F-DCFPyL,,"University of Wisconsin, Madison",,13,2021-05-24,2025-12-05,United States,No,https://clinicaltrials.gov/study/NCT04573231
NCT04704505,Bipolar Androgen Therapy (BAT) and Radium-223 (RAD) in Metastatic Castration-resistant Prostate Cancer (mCRPC) (BAT-RAD Study),Phase 2,Recruiting,Interventional,Prostate Adenocarcinoma; Metastatic Prostate Adenocarcinoma; Castration-resistant,radium-223; Bipolar Androgen Therapy (BAT),,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Bayer,47,2022-04-28,2027-02-05,Brazil; United States,No,https://clinicaltrials.gov/study/NCT04704505
NCT04858334,"APOLLO: A Randomized Phase II Double-Blind Study of Olaparib Versus Placebo Following Curative Intent Therapy in Patients With Resected Pancreatic Cancer and a Pathogenic BRCA1, BRCA2 or PALB2 Mutation",Phase 2,Recruiting,Interventional,Pancreatic Acinar Cell Carcinoma; Pancreatic Adenosquamous Carcinoma; Pancreatic Squamous Cell Carcinoma; Resectable Pancreatic Acinar Cell Carcinoma; Resectable Pancreatic Adenocarcinoma; Resectable Pancreatic Adenosquamous Carcinoma; Resectable Pancreatic Carcinoma,Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Olaparib; Placebo Administration,,National Cancer Institute (NCI),,152,2021-06-22,2027-10-31,Israel; Puerto Rico; United States,No,https://clinicaltrials.gov/study/NCT04858334
NCT04868604,A Phase I/IIa Theranostic Study of 64Cu-SAR-bisPSMA and 67Cu-SAR-bisPSMA for Identification and Treatment of PSMA-expressing Metastatic Castrate Resistant Prostate Cancer,Phase 1/Phase 2,Recruiting,Interventional,"Prostatic Neoplasms, Castration-Resistant",64Cu-SAR-bisPSMA; 67Cu-SAR-bisPSMA,,Clarity Pharmaceuticals Ltd,,54,2021-08-11,2026-09-05,Australia; United States,No,https://clinicaltrials.gov/study/NCT04868604
NCT04890613,Phase Ib Expansion Study of CX-5461 in Patients With Solid Tumours and BRCA2 and/or PALB2 Mutation,Phase 1,Recruiting,Interventional,Advanced Solid Tumor,CX-5461,,"Senhwa Biosciences, Inc.",,52,2021-09-08,2026-12-05,Canada; United States,No,https://clinicaltrials.gov/study/NCT04890613
NCT04898634,"A Phase 1 Study of JNJ-78278343, a T-Cell-Redirecting Agent Targeting Human Kallikrein 2 (KLK2), for Advanced Prostate Cancer",Phase 1,Recruiting,Interventional,Prostatic Neoplasms,JNJ-78278343,,"Janssen Research & Development, LLC",,216,2021-07-13,2027-02-10,China; France; Japan; Netherlands; Spain; United States,No,https://clinicaltrials.gov/study/NCT04898634
NCT04945642,Phase 2 Study of High Dose-Rate Brachytherapy and Stereotactic Body Radiotherapy for Intermediate and High Risk Localized Prostate Adenocarcinoma (HYDRA),Not Applicable,Recruiting,Interventional,Prostate Adenocarcinoma; Stage IIB Prostate Cancer American Joint Committee on Cancer (AJCC) v8; Stage IIC Prostate Cancer AJCC v8; Stage III Prostate Cancer AJCC v8; Stage IIIA Prostate Cancer AJCC v8; Stage IIIB Prostate Cancer AJCC v8; Stage IIIC Prostate Cancer AJCC v8; Stage IVA Prostate Cancer AJCC v8,High-Dose Rate Brachytherapy; Stereotactic Body Radiation Therapy,,Jonsson Comprehensive Cancer Center,,52,2021-08-20,2027-07-01,United States,No,https://clinicaltrials.gov/study/NCT04945642
NCT04946370,Phase I/II Trial of Pembrolizumab and Androgen-receptor Inhibitor With or Without 225Ac-J591 for Progressive Metastatic Castration Resistant Prostate Cancer,Phase 1/Phase 2,Recruiting,Interventional,Prostate Cancer,225Ac-J591; Pembrolizumab; Androgen receptor inhibitor; 68Ga-PSMA-11,,Weill Medical College of Cornell University,United States Department of Defense; Merck Sharp & Dohme LLC,76,2021-08-12,2029-12-05,United States,No,https://clinicaltrials.gov/study/NCT04946370
NCT04970056,Pancreatic Cancer Early Detection Consortium,,Recruiting,Observational,Pancreas Cancer; Pancreas Cyst; Pancreatic Ductal Adenocarcinoma; Genetic Predisposition,,,Arbor Research Collaborative for Health,,10000,2020-09-18,2030-12-31,Australia; Canada; Hungary; Iceland; Israel; Italy; Singapore; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04970056
NCT04986423,A Randomized Phase 2b Study of ZEN003694 in Combination With Enzalutamide Versus Enzalutamide Monotherapy in Patients With Metastatic Castration-Resistant Prostate Cancer,Phase 2,Recruiting,Interventional,Metastatic Castration-Resistant Prostate Cancer,ZEN003694; Enzalutamide,,Zenith Epigenetics,"Astellas Pharma Inc; Newsoara Biopharma Co., Ltd.",200,2021-09-08,2026-06-05,China; United States,No,https://clinicaltrials.gov/study/NCT04986423
NCT04992728,Quantitative Diffusion MRI for Prostate Cancer Detection and Monitoring,,Recruiting,Observational,Prostate Cancer,Restricted Spectrum Magnetic Resonance Imagining,,"University of California, San Diego",,100,2021-11-02,2026-11-01,United States,No,https://clinicaltrials.gov/study/NCT04992728
NCT04995198,PROMISE Registry: A Prostate Cancer Registry of Outcomes and Germline Mutations for Improved Survival and Treatment Effectiveness,,Recruiting,Observational,Prostate Cancer,,,Prostate Cancer Clinical Trials Consortium,"Memorial Sloan Kettering Cancer Center; Fred Hutchinson Cancer Center; Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins; Advancing Cancer Treatment, Inc.",500,2021-05-03,2036-02-26,United States,No,https://clinicaltrials.gov/study/NCT04995198
NCT05079698,"A Safety Study of Stereotactic Body Radiotherapy (SBRT) and 177Lu-PSMA617 for the Treatment of Hormone Sensitive, Oligometastatic Prostate Cancer",Phase 1,Recruiting,Interventional,Prostate Cancer,177Lu-PSMA-617; Stereotactic Body Radiotherapy (SBRT),,Memorial Sloan Kettering Cancer Center,Novartis Pharmaceuticals,27,2021-10-01,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT05079698
NCT05107674,"A Phase 1a, Dose Escalation, Safety and Tolerability Study of NX-1607, a Casitas B-lineage Lymphoma Proto-oncogene (CBL-B) Inhibitor, in Adults With Advanced Malignancies, With Phase 1b Expansion in Select Tumor Types",Phase 1,Recruiting,Interventional,"Ovarian Cancer, Epithelial; Gastric Cancer; GastroEsophageal Junction (GEJ) Cancer; Head and Neck Squamous Cell Carcinoma; Metastatic or Unresectable Melanoma; Non-small Cell Lung Cancer (NSCLC); Metastatic Castration-resistant Prostate Cancer (mCRPC); Malignant Pleural Mesothelioma (MPM); Triple Negative Breast Cancer (TNBC); Metastatic Urothelial Carcinoma; Cervical Cancer; Diffuse Large B Cell Lymphoma (DLBCL); Richter Transformation; Microsatellite Stable Colorectal Carcinoma",NX-1607; Paclitaxel,,"Nurix Therapeutics, Inc.",,345,2021-09-29,2028-02-28,United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05107674
NCT05129605,Prostate Cancer Genetic Risk Evaluation and Screening Study (PROGRESS),,Recruiting,Observational,Prostatic Neoplasm; Prostate Cancer; BRCA2 Mutation; BRCA1 Mutation; ATM Gene Mutation; MMR Mutation; Lynch Syndrome; Genetic Predisposition to Disease,Prostate cancer screening,,Massachusetts General Hospital,,400,2020-02-12,2040-12-05,United States,No,https://clinicaltrials.gov/study/NCT05129605
NCT05155501,Clinical TrIAL of Approaches to Prostate cAncer suRgery,Not Applicable,Recruiting,Interventional,Prostate Cancer,Robot-assisted radical prostatectomy (RP); Pelvic fascia-sparing robot-assisted radical prostatectomy (PFS-RP),,Weill Medical College of Cornell University,National Institutes of Health (NIH); National Cancer Institute (NCI),600,2023-05-15,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT05155501
NCT05168618,AtezoCab: A Phase II Study of Cabozantinib in Combination With Atezolizumab in Patients With Metastatic Castration-Resistant Prostate Cancer (mCRPC) With Non-Measurable Disease,Phase 2,Recruiting,Interventional,Castration-Resistant Prostate Carcinoma; Metastatic Prostate Adenocarcinoma; Stage IV Prostate Cancer AJCC v8; Stage IVA Prostate Cancer AJCC v8; Stage IVB Prostate Cancer AJCC v8,Atezolizumab; Cabozantinib S-malate,,University of Utah,National Cancer Institute (NCI),33,2022-03-11,2027-01-05,United States,No,https://clinicaltrials.gov/study/NCT05168618
NCT05413850,"An Open-label, Multicentre, Integrated Phase 1 & 2 Study to Evaluate the Safety, Tolerability, Radiation Dosimetry and Anti-tumour Activity of Lutetium (177Lu) rhPSMA-10.1 Injection in Men With Metastatic Castrate-resistant Prostate Cancer",Phase 1/Phase 2,Recruiting,Interventional,Prostate Cancer; Metastatic Castration-resistant Prostate Cancer; mCRPC; Urogenital Neoplasms; Prostatic Neoplasms; Prostatic Diseases,Lutetium (177Lu) rhPSMA-10.1 Injection; 18F-rhPSMA-7.3 injection (in phase 1 only),,Blue Earth Therapeutics Ltd,PSI CRO,82,2022-07-20,2028-03-31,Netherlands; United States,No,https://clinicaltrials.gov/study/NCT05413850
NCT05498272,A Phase 2 Study of Neoadjuvant PARP Inhibition Followed by Radical Prostatectomy in Patients With Unfavorable Intermediate-Risk or High-Risk Prostate Cancer With Select HRR Gene Alterations (NePtune),Phase 2,Recruiting,Interventional,Prostate Cancer; BRCA1 Mutation; BRCA2 Mutation; Prostatic Adenocarcinoma; High-Risk Cancer,Olaparib; LHRH agonist,,"Rana McKay, MD","AstraZeneca; University of California, San Diego",32,2023-02-01,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT05498272
NCT05519449,"A Phase 1, Open-Label, Multicenter Study of JANX007 in Subjects With Metastatic Castration-Resistant Prostate Cancer",Phase 1,Recruiting,Interventional,Prostate Cancer; Metastatic Castration-resistant Prostate Cancer; Castration Resistant Prostatic Cancer,JANX007; Darolutamide,,Janux Therapeutics,,272,2022-09-15,2028-12-05,Australia; United States,No,https://clinicaltrials.gov/study/NCT05519449
NCT05534646,"Phase II Study of Apalutamide With Carotuximab in Metastatic, Castration-Resistant Prostate Cancer",Phase 2,Recruiting,Interventional,Castration-resistant Prostate Cancer,Apalutamide; Carotuximab,,"Edwin Posadas, MD","Enviro Therapeutics, Inc.",100,2023-12-27,2027-01-05,United States,No,https://clinicaltrials.gov/study/NCT05534646
NCT05587439,Investigating Hereditary Risk In Thoracic Cancers (INHERIT),,Recruiting,Observational,Lung Cancer; Genetic Disease; Genetic Predisposition; Hereditary Diseases,Data and Specimen Collection,,Dana-Farber Cancer Institute,,500,2023-01-01,2027-11-01,United States,No,https://clinicaltrials.gov/study/NCT05587439
NCT05608694,MRI Screening in Men at High Risk of Developing Prostate Cancer,Not Applicable,Recruiting,Interventional,Prostate Cancer Screening,Prostate MRI,,University of Chicago,,250,2022-03-02,2039-03-01,United States,No,https://clinicaltrials.gov/study/NCT05608694
NCT05625529,Exoluminate Study: Observational Registry Study to Assess Exo-PDAC Assay Performance for Detection of Pancreatic Adenocarcinoma (PDAC) in High-Risk or Clinically Suspicious Patients,,Recruiting,Observational,Pancreas Cancer; Exosomes; Extracellular Vesicles; Pancreatic Neoplasms,,,Biological Dynamics,,1000,2022-12-19,2028-01-01,United States,No,https://clinicaltrials.gov/study/NCT05625529
NCT05689021,Phase 2 Study of CJNJ-67652000 (Niraparib/Abiraterone Acetate Fixed-Dose Combination) and Prednisone for Metastatic Castration-Resistant Prostate Cancer Associated With SPOP Mutation With or Without Homologous Recombination Deficiency,Phase 2,Recruiting,Interventional,Castration-Resistant Prostate Carcinoma; Metastatic Prostate Adenocarcinoma; Stage IVB Prostate Cancer AJCC v8,Abiraterone Acetate/Niraparib; Biospecimen Collection; Bone Scan; Computed Tomography; Magnetic Resonance Imaging; Prednisone,,Mayo Clinic,,30,2024-03-05,2027-03-30,United States,No,https://clinicaltrials.gov/study/NCT05689021
NCT05694715,Combination Therapy of Niraparib and Irinotecan in Cancers With Mutations in DNA Repair Genes,Phase 1,Recruiting,Interventional,Metastatic Solid Tumor; BRCA1 Mutation; BRCA2 Mutation; ATM Gene Mutation; PALB2 Gene Mutation,Niraparib; Irinotecan,,"University of California, San Francisco",GlaxoSmithKline,24,2023-05-23,2028-01-31,United States,No,https://clinicaltrials.gov/study/NCT05694715
NCT05722288,"A Randomized, Phase II Clinical Trial of Time-Restricted Eating Versus Nutritional Counseling in Cancer Patients Receiving Radiation or Chemoradiation to Evaluate Its Impact on Toxicity and Efficacy",Phase 2,Recruiting,Interventional,Localized Prostate Carcinoma; Locally Advanced Cervical Carcinoma; Locally Advanced Rectal Carcinoma; Malignant Solid Neoplasm; Recurrent Prostate Carcinoma; Stage I Prostate Cancer AJCC v8; Stage IB Cervical Cancer FIGO 2018; Stage IB2 Cervical Cancer FIGO 2018; Stage II Prostate Cancer AJCC v8; Stage II Rectal Cancer AJCC v8; Stage IIA Cervical Cancer FIGO 2018; Stage IIB Cervical Cancer FIGO 2018; Stage III Prostate Cancer AJCC v8; Stage III Rectal Cancer AJCC v8; Stage IIIA Cervical Cancer FIGO 2018; Stage IIIB Cervical Cancer FIGO 2018; Stage IIIC Cervical Cancer FIGO 2018; Stage IVA Prostate Cancer AJCC v8,Biospecimen Collection; Informational Intervention; Quality-of-Life Assessment; Questionnaire Administration; Short-Term Fasting,,City of Hope Medical Center,National Cancer Institute (NCI),60,2023-01-20,2026-07-20,United States,No,https://clinicaltrials.gov/study/NCT05722288
NCT05765500,RecoverPC: A Phase 2 Study of RElugolix Versus GnRH Agonist Quality of Life (QOL) and Testosterone reCOVERy in Men With Prostate Cancer,Phase 2,Recruiting,Interventional,Prostate Cancer; Prostatic Neoplasms,Relugolix; Leuprolide,,Dana-Farber Cancer Institute,Prostate Cancer Foundation; Pfizer; Myovant Sciences GmbH,110,2024-02-12,2028-01-01,United States,No,https://clinicaltrials.gov/study/NCT05765500
NCT05806515,"S2210 A Phase II Study of Neoadjuvant Carboplatin for Localized, High Risk Prostate Cancer With Germline BRCA1/2 Mutations",Phase 2,Recruiting,Interventional,Prostate Adenocarcinoma; Stage IIIB Prostate Cancer AJCC v8; Stage IIIC Prostate Cancer AJCC v8,Biospecimen Collection; Carboplatin; Chest Radiography; Computed Tomography; Magnetic Resonance Imaging; PSMA PET Scan; Surgical Procedure,,SWOG Cancer Research Network,National Cancer Institute (NCI),44,2024-03-01,2031-06-05,United States,No,https://clinicaltrials.gov/study/NCT05806515
NCT05806814,Pilot Trial to Investigate Immune Response to an Extended Course of Sipuleucel-T Immunotherapy in Patients With Metastatic Castration-resistant Prostate Cancer (OU-SCC-EXCITE),Phase 1,Recruiting,Interventional,Metastatic Castration-Resistant Prostate Cancer (mCRPC),Sipuleucel-T,,University of Oklahoma,Dendreon,13,2023-11-12,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT05806814
NCT06004661,"An Open-label Dosimetry, Biodistribution, Tolerability and Safety Study of Lutetium (177Lu) Vipivotide Tetraxetan in Participants With Progressive PSMA-Positive Metastatic Castration-Resistant Prostate Cancer (mCRPC) With Moderately and Severely Impaired and With Normal Renal Function.",Phase 2,Recruiting,Interventional,Metastatic Castration-Resistant Prostate Cancer (mCRPC),AAA617; 68Ga-PSMA-11,,Novartis Pharmaceuticals,,20,2024-04-04,2026-06-17,France; Germany; Italy; Spain; United States,No,https://clinicaltrials.gov/study/NCT06004661
NCT06029998,A Phase II Study of Bortezomib in Patients With Metastatic Castration-Resistant Prostate Cancer With PTEN Deletion,Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,Bortezomib,,University of Utah,,22,2024-03-11,2028-12-05,United States,No,https://clinicaltrials.gov/study/NCT06029998
NCT06046040,"Phase I, Open-Label Study of Dually Armored Chimeric Antigen Receptor (CAR) T Cells (TmPSMA-02) in Patients With Metastatic Castrate-Resistant Prostate Cancer (mCRPC)",Phase 1,Recruiting,Interventional,Metastatic Castrate-Resistant Prostate Cancer (mCRPC),TmPSMA-02 CAR T Cells,,University of Pennsylvania,Prostate Cancer Foundation,30,2024-01-31,2042-01-31,United States,No,https://clinicaltrials.gov/study/NCT06046040
NCT06049355,EMBark on RAdiation Therapy With a Clinic-based Exercise Program: EXERCISING TOGETHER,Phase 2,Recruiting,Interventional,Breast Carcinoma; Prostate Carcinoma,Exercise Intervention; Biospecimen Collection; Educational Intervention,,OHSU Knight Cancer Institute,Oregon Health and Science University; National Cancer Institute (NCI),400,2024-04-18,2028-09-01,United States,No,https://clinicaltrials.gov/study/NCT06049355
NCT06100705,"A Single Arm Open-label, Phase II Study of Sipuleucel-T With Bipolar Androgen Therapy in Men With Metastatic Castration-resistant Prostate Cancer",Phase 2,Recruiting,Interventional,Metastatic Castration-resistant Prostate Cancer,Testosterone Cypionate; Sipuleucel-T,,Yale University,Dendreon,26,2023-12-20,2028-03-05,United States,No,https://clinicaltrials.gov/study/NCT06100705
NCT06101290,Locally Ablative TherapY in Oligo-ProgressiVe GEnitourinary TumoRs (LAYOVER),Not Applicable,Recruiting,Interventional,Prostate Cancer; Oligoprogressive; Urothelial Carcinoma; Renal Cell Carcinoma,Ablative local therapy,,"University of California, Davis",National Cancer Institute (NCI),150,2023-10-05,2031-01-05,United States,No,https://clinicaltrials.gov/study/NCT06101290
