nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04995003,Phase I Study of HER2 Chimeric Antigen Receptor (CAR) T Cells in Combination With Checkpoint Blockade in Patients With Advanced Sarcoma (HEROS 3.0),Phase 1,Recruiting,Interventional,Sarcoma; HER-2 Protein Overexpression; Osteosarcoma; Rhabdomyosarcoma; Ewing Sarcoma; Synovial Sarcoma; Soft Tissue Sarcoma; Undifferentiated Sarcoma,T cells or CAR T cells; Pembrolizumab Injectable Product; Nivolumab Injectable Product,,Baylor College of Medicine,"Center for Cell and Gene Therapy, Baylor College of Medicine; The Faris Foundation USA; Stand Up To Cancer; Triumph Over Kid Cancer Foundation; St. Baldrick's Foundation; National Cancer Institute (NCI)",25,2021-12-07,2040-12-31,United States,No,https://clinicaltrials.gov/study/NCT04995003
NCT05033288,"Prospective Comparative Effectiveness Trial of Carbon Ion Therapy, Surgery, and Proton Therapy for the Management of Pelvic Sarcomas (Soft Tissue/Bone) Involving the Bone",,Recruiting,Observational,Bone Sarcoma; Chondrosarcoma; Chordoma; Ewing Sarcoma of Bone; Pelvic Rhabdomyosarcoma,Electronic Health Record Review; Quality-of-Life Assessment,,Mayo Clinic,,72,2022-01-20,2028-08-30,United States,No,https://clinicaltrials.gov/study/NCT05033288
NCT05054335,CPRIT: Optimizing Surgical and Rehabilitation Treatment of Pelvic Sarcomas Using Computational Models,Not Applicable,Recruiting,Interventional,Pelvic Sarcoma,Functional Assessment; X-Ray Imaging,,M.D. Anderson Cancer Center,National Cancer Institute (NCI),130,2019-06-20,2027-12-21,United States,No,https://clinicaltrials.gov/study/NCT05054335
NCT05067283,"A Phase 1, Open-label, Multicenter Study to Assess Safety, Tolerability, PK, and Efficacy of MK-1084 as Monotherapy and as Part of Various Combination Therapies in Participants With KRAS G12C Mutant Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumors,MK-1084; Pembrolizumab; carboplatin; pemetrexed; cetuximab; oxaliplatin; leucovorin; 5-fluorouracil,,Merck Sharp & Dohme LLC,,830,2021-12-17,2030-02-25,Australia; Canada; Chile; China; Denmark; Israel; Italy; Japan; Lithuania; Malaysia; New Zealand; Panama; Poland; South Korea; Spain; Switzerland; Taiwan; Turkey (Türkiye); Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05067283
NCT05068583,Liquid Biopsies in Non-CNS Malignant Pediatric Solid Tumors,,Recruiting,Observational,"Pediatric Solid Tumor, Unspecified, Protocol Specific",Blood Draw,,Children's Hospital Los Angeles,,320,2019-05-08,2034-05-08,United States,No,https://clinicaltrials.gov/study/NCT05068583
NCT05225428,Video Education With Result Dependent dIsclosure,Not Applicable,Recruiting,Interventional,Genetic Testing; Breast Cancer; Ovarian Cancer; Pancreatic Cancer; Prostate Cancer; Colorectal Cancer; Renal Cancer; Melanoma; Sarcoma,Video Education; Genetic Counseling,,Dana-Farber Cancer Institute,National Cancer Institute (NCI); National Human Genome Research Institute (NHGRI),1020,2022-08-04,2026-09-01,United States,No,https://clinicaltrials.gov/study/NCT05225428
NCT05227326,First in Human Phase 1 Study of AOH1996 in Patients With Refractory Solid Tumors,Phase 1,Recruiting,Interventional,Refractory Malignant Solid Neoplasm; Osteosarcoma; Leiomyosarcomas; Synovial Sarcomas; Ovarian Cancer; Non-Small Cell Lung Cancer; Pancreatic Cancer,PCNA Inhibitor AOH1996,,City of Hope Medical Center,National Cancer Institute (NCI),92,2022-08-12,2029-09-13,United States,No,https://clinicaltrials.gov/study/NCT05227326
NCT05235165,A Phase 3 Randomized Controlled Trial Comparing Open vs Thoracoscopic Management of Pulmonary Metastases in Patients With Osteosarcoma,Phase 3,Recruiting,Interventional,Metastatic Malignant Neoplasm in the Lung; Metastatic Osteosarcoma; Osteosarcoma,Biospecimen Collection; Computed Tomography; Questionnaire Administration; Thoracoscopy; Thoracotomy,,Children's Oncology Group,National Cancer Institute (NCI),250,2022-04-01,2031-03-31,Australia; Canada; New Zealand; Puerto Rico; Saudi Arabia; United States,No,https://clinicaltrials.gov/study/NCT05235165
NCT05313191,Prospective Evaluation of Pencil Beam Scanning Proton Therapy for Previously Irradiated Tumors,Not Applicable,Recruiting,Interventional,CNS Cancer; Head and Neck Cancer; GI Cancer; Gynecologic Cancer; Prostate Cancer; Thoracic Cancer; Breast Cancer,Pencil Beam Scanning Proton Therapy,,The New York Proton Center,,1800,2022-01-24,2027-01-05,United States,No,https://clinicaltrials.gov/study/NCT05313191
NCT05335421,The Influence of Mindfulness on Patient-Reported Outcomes Following Hip Preservation Surgery,Not Applicable,Enrolling by invitation,Interventional,Hip Preservation Surgery,Healthy Minds Program (HMP) App,,"University of Wisconsin, Madison",,200,2021-10-01,2026-04-05,United States,No,https://clinicaltrials.gov/study/NCT05335421
NCT05366881,"cfDNA Assay Multicenter Prospective Observational Validation for Early Cancer Detection, Minimal Residual Disease, and Relapse",,Recruiting,Observational,Brain Cancer; Breast Cancer; Bladder Cancer; Cervical Cancer; Colorectal Cancer; Endometrial Cancer; Esophageal Cancer; Stomach Cancer; Head and Neck Cancer; Hepatobiliary Cancer; Leukemia; Lung Cancer; Lymphoma; Multiple Myeloma; Ovarian Cancer; Pancreatic Cancer; Prostate Cancer; Renal Cancer; Sarcoma; Thyroid Cancer,,,"Adela, Inc",,7000,2022-05-03,2026-12-05,United States,No,https://clinicaltrials.gov/study/NCT05366881
NCT05417594,"A Modular Phase I/IIa, Open-label, Multi-centre Study to Assess the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of Ascending Doses of AZD9574 as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Malignancies (CERTIS1)",Phase 1/Phase 2,Recruiting,Interventional,Advanced Solid Malignancies,AZD9574; Temozolomide (TMZ); [11C]AZ1419 3391; Trastuzumab Deruxtecan (T-DXd); Datopotamab Deruxtecan (Dato-DXd),,AstraZeneca,,695,2022-06-24,2027-08-11,Australia; Germany; South Korea; Spain; Sweden; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05417594
NCT05429632,"Randomized, Double-blind, Placebo-controlled, Multi-center Phase III Study to Evaluate the Efficacy and Safety of Mocravimod as Adjunctive and Maintenance Treatment in Adult AML Patients Undergoing Allogeneic HCT",Phase 3,Recruiting,Interventional,Adult Acute Myeloid Leukemia,mocravimod,,Priothera SAS,,366,2022-06-16,2029-11-05,Argentina; Brazil; France; Germany; Israel; Italy; Japan; Poland; Romania; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05429632
NCT05544019,"A Phase 1, Open-Label, Multicenter, Dose Escalation Study of SGR-1505 as Monotherapy in Subjects With Mature B-Cell Malignancies",Phase 1,Recruiting,Interventional,"Mature B-Cell Neoplasm; Non Hodgkin Lymphoma; DLBCL; Waldenstrom Macroglobulinemia; MALT Lymphoma; Follicular Lymphoma; Pediatric-Type Follicular Lymphoma; IRF4 Gene Rearrangement; EBV-Positive DLBCL, Nos; Burkitt Lymphoma; Plasmablastic Lymphoma; High-grade B-cell Lymphoma; Primary Cutaneous Follicle Center Lymphoma; Primary Effusion Lymphoma; Mantle Cell Lymphoma; DLBCL Germinal Center B-Cell Type; Primary Mediastinal Large B Cell Lymphoma; T-Cell/Histiocyte Rich Lymphoma; ALK-Positive Large B-Cell Lymphoma; Primary Cutaneous Diffuse Large B-Cell Lymphoma; Splenic Marginal Zone Lymphoma; Chronic Lymphocytic Leukemia; Nodal Marginal Zone Lymphoma; HHV8-Positive DLBCL, Nos; Lymphoplasmacytic Lymphoma; Duodenal-Type Follicular Lymphoma",SGR-1505,,"Schrödinger, Inc.",,52,2023-04-10,2026-03-05,France; Italy; Moldova; Poland; Romania; Spain; Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05544019
NCT05588648,"A Phase I/II, Open-label, Multicenter Study to Assess the Safety, Tolerability, Pharmacokinetics, and Antitumor Activity of Vactosertib as a Single Agent in Adolescents and Adults With Recurrent, Refractory or Progressive Osteosarcoma",Phase 1/Phase 2,Recruiting,Interventional,Osteosarcoma,Vactosertib,,"MedPacto, Inc.",,48,2023-05-01,2025-12-05,South Korea; United States,No,https://clinicaltrials.gov/study/NCT05588648
NCT05607095,"A Pilot Trial of Autologous Tumor Infiltrating Lymphocytes (LN-144 or LN-145) for Patients With Advanced Uveal Melanoma, Undifferentiated Pleomorphic Sarcoma, or Dedifferentiated Liposarcoma",Phase 1,Recruiting,Interventional,Uveal Melanoma; Melanoma; Metastatic Uveal Melanoma; Metastatic Melanoma,Lifileucel (LN-144/LN-145),,Memorial Sloan Kettering Cancer Center,"Iovance Biotherapeutics, Inc.",20,2022-11-01,2026-05-01,United States,No,https://clinicaltrials.gov/study/NCT05607095
NCT05642455,"A Phase 1/2 Open Label, Basket Study to Assess the Safety, Tolerability and Anti-Tumor Activity of Afamitresgene Autoleucel in Pediatric Subjects With MAGE-A4 Positive Tumors",Phase 1/Phase 2,Recruiting,Interventional,Synovial Sarcoma; Malignant Peripheral Nerve Sheath Tumor (MPNST); Neuroblastoma (NBL); Osteosarcoma,Afamitresgene autoleucel,,Adaptimmune,,20,2023-09-01,2038-07-30,United States,No,https://clinicaltrials.gov/study/NCT05642455
NCT05651945,Stroke Recovery Program-Cardiac Rehabilitation of Stroke Survivors,Not Applicable,Recruiting,Interventional,Stroke; Cerebrovascular Accident,Cardiac rehabilitation program,,Hackensack Meridian Health,The Cardiovascular Institute of New Jersey at Rutgers Robert Wood Johnson Medical School,150,2023-01-20,2031-01-20,United States,No,https://clinicaltrials.gov/study/NCT05651945
NCT05653388,Observational Study of Biomarkers of Disease-related Outcomes in Patients With Metastatic Leiomyosarcoma Receiving Chemotherapy,,Recruiting,Observational,Leiomyosarcoma,Plasma Collection,,University of Michigan Rogel Cancer Center,National Cancer Institute (NCI),200,2022-12-22,2026-12-05,Australia; United States,No,https://clinicaltrials.gov/study/NCT05653388
NCT05697874,International Rare Brain Tumor Registry,,Recruiting,Observational,"Astroblastoma; BCOR ITD Sarcoma; CNS Sarcoma; Unclassified Tumor, Malignant",,,Children's National Research Institute,,5800,2023-01-01,2033-12-05,United States,No,https://clinicaltrials.gov/study/NCT05697874
NCT05711615,A Phase 1 Study of Peposertib (M3814) and Low-Dose Liposomal Doxorubicin in Patients With Metastatic Leiomyosarcoma and Other Soft Tissue Sarcomas,Phase 1,Recruiting,Interventional,Metastatic Dedifferentiated Liposarcoma; Metastatic Leiomyosarcoma; Metastatic Myxofibrosarcoma; Metastatic Sarcoma; Metastatic Synovial Sarcoma; Metastatic Undifferentiated Pleomorphic Sarcoma; Unresectable Dedifferentiated Liposarcoma; Unresectable Leiomyosarcoma; Unresectable Myxofibrosarcoma; Unresectable Sarcoma; Unresectable Synovial Sarcoma; Unresectable Undifferentiated Pleomorphic Sarcoma,Biopsy Procedure; Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Pegylated Liposomal Doxorubicin Hydrochloride; Peposertib,,National Cancer Institute (NCI),,30,2024-02-06,2026-05-03,United States,No,https://clinicaltrials.gov/study/NCT05711615
NCT05730036,"An Open-label, Randomized, Phase 3 Study of Linvoseltamab (REGN5458; Anti- BCMA x Anti-CD3 Bispecific Antibody) Versus the Combination of Elotuzumab, Pomalidomide, and Dexamethasone (EPd), in Patients With Relapsed/Refractory Multiple Myeloma (LINKER-MM3)",Phase 3,Recruiting,Interventional,Relapsed Refractory Multiple Myeloma (RRMM),Linvoseltamab; Elotuzumab; Pomalidomide; Dexamethasone,,Regeneron Pharmaceuticals,,410,2023-09-18,2033-04-19,Australia; Belgium; Brazil; Canada; Chile; France; Germany; Israel; Italy; Japan; Netherlands; Poland; Singapore; South Korea; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05730036
NCT05743426,Disease Outcomes and Toxicities in Patients With Gastrointestinal and Sarcomatous Malignancies,,Recruiting,Observational,Sarcoma; Gastrointestinal Cancer,Survey; Toxicity Assessments,,UNC Lineberger Comprehensive Cancer Center,,180,2023-03-17,2036-01-01,United States,No,https://clinicaltrials.gov/study/NCT05743426
NCT05767658,Support Via Online Social Networks to Promote Safe Infant Care Practices Toward Reducing Racial Disparities in Infant Mortality,Not Applicable,Recruiting,Interventional,Breastfeeding; Infant Death; Sudden Infant Death Syndrome Without Mention of Autopsy,Safe Sleep; Breastfeeding; Early Brain Development and Parent-Child Relationships,,University of Virginia,Boston University; Washington University School of Medicine; Boston Medical Center; University of Kentucky; National Institute on Minority Health and Health Disparities (NIMHD),3000,2024-03-01,2026-07-01,United States,No,https://clinicaltrials.gov/study/NCT05767658
NCT05806164,Beta-Agonist Versus OnabotulinumtoxinA Trial for Urgency Urinary Incontinence,Phase 4,Recruiting,Interventional,Urgency Urinary Incontinence,"Beta3-Agonists, Adrenergic [Mirabegron/Vibegron]; OnabotulinumtoxinA 100 UNT [Botox]",,Women and Infants Hospital of Rhode Island,"University of New Mexico; University of Alabama at Birmingham; University of California, San Diego; Howard University; Brown University; Patient-Centered Outcomes Research Institute",432,2023-06-06,2030-08-01,United States,No,https://clinicaltrials.gov/study/NCT05806164
