nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04585477,Adjuvant ctDNA-Adapted Personalized Treatment in Early Stage NSCLC (ADAPT-E),Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Non-small Cell Lung Cancer Stage I; Non-small Cell Lung Cancer Stage II; Non-small Cell Lung Cancer Stage III,AVENIO ctDNA Surveillance Kit; Durvalumab; Durvalumab (Imfinzi) alone or in combination with platinum-based chemotherapy,,Stanford University,AstraZeneca,80,2021-04-08,2026-12-30,United States,No,https://clinicaltrials.gov/study/NCT04585477
NCT04589845,Tumor-agnostic Precision Immuno-oncology and Somatic Targeting Rational for You (TAPISTRY) Phase II Platform Trial,Phase 2,Recruiting,Interventional,Solid Tumors,Entrectinib; Entrectinib; Alectinib; Atezolizumab; Ipatasertib; Trastuzumab emtansine; Inavolisib; Belvarafenib; Pralsetinib; Divarasib; Camonsertib,,Hoffmann-La Roche,,920,2021-01-18,2032-09-25,Australia; Belgium; Brazil; Canada; China; Denmark; France; Germany; Hong Kong; Israel; Italy; Japan; New Zealand; Poland; Portugal; Puerto Rico; Singapore; South Africa; South Korea; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04589845
NCT04712877,LEADER Neoadjuvant Screening Trial: LCMC4 Evaluation of Actionable Drivers in Early Stage Lung Cancers,,Recruiting,Observational,NSCLC,"ctDNA, tumor NGS",,Lung Cancer Mutation Consortium,Lung Cancer Research Foundation,1000,2022-06-15,2026-06-15,United States,No,https://clinicaltrials.gov/study/NCT04712877
NCT04762199,"A Phase 1b Safety and Pharmacodynamic Study of MER Tyrosine Kinase Inhibitor, MRX-2843, in Combination With Osimertinib in Advanced EGFR Mutant Non-Small Cell Lung Cancer",Phase 1,Recruiting,Interventional,Advanced Lung Non-Small Cell Carcinoma; Metastatic Lung Non-Small Cell Carcinoma; Stage IV Lung Cancer AJCC v8; Stage IVA Lung Cancer AJCC v8; Stage IVB Lung Cancer AJCC v8,Flt3/MerTK Inhibitor MRX-2843; Osimertinib,,Emory University,National Cancer Institute (NCI),69,2021-02-24,2026-12-27,United States,No,https://clinicaltrials.gov/study/NCT04762199
NCT05005403,"A Global First-in-Human Study in NSCLC, HNSCC and Solid Tumors With Azirkitug (ABBV-514) as a Single Agent and in Combination With Budigalimab or Bevacizumab",Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer; Head and Neck Squamous Cell Carcinoma; Micro Satellite Stable Colorectal Cancer; Gastric/Esophageal Cancer; High-Grade Serous Ovarian Cancer; Pancreatic Cancer; Triple Negative Breast Cancer,Azirkitug; Budigalimab; Bevacizumab,,AbbVie,,512,2021-11-01,2027-06-05,Israel; Japan; South Korea; Taiwan; United States,No,https://clinicaltrials.gov/study/NCT05005403
NCT05076760,Phase I Study Evaluating MEM-288 Oncolytic Virus Alone and in Combination With Standard of Care Therapy in Advanced Solid Tumors,Phase 1,Recruiting,Interventional,Solid Tumor; Advanced Cancer; Metastatic Cancer; Non Small Cell Lung Cancer; Cutaneous Squamous Cell Carcinoma; Merkel Cell Carcinoma; Melanoma; Pancreatic Cancer; Triple Negative Breast Cancer; Head and Neck Cancer,MEM-288 Intratumoral Injection; Nivolumab; Docetaxel,,"Memgen, Inc.",H. Lee Moffitt Cancer Center and Research Institute; Duke Cancer Institute,40,2022-04-21,2031-12-05,United States,No,https://clinicaltrials.gov/study/NCT05076760
NCT05118854,A Phase II Study of Neoadjuvant Sotorasib in Combination With Cisplatin or Carboplatin and Pemetrexed for Surgically Resectable Stage IIA-IIIB Non-Squamous Non-Small Cell Lung Cancer With a KRAS p.G12C Mutation,Phase 2,Recruiting,Interventional,Lung Cancer,AMG 510; Cisplatin; Carboplatin; Pemetrexed,,M.D. Anderson Cancer Center,Amgen,27,2022-03-30,2027-10-20,United States,No,https://clinicaltrials.gov/study/NCT05118854
NCT05168566,"A Multicenter, Open-label, Phase IIb Study to Evaluate the Efficacy and Safety of Sutetinib Maleate Capsule in Locally Advanced or Metastatic NSCLC (Non-resistant Uncommon EGFR Mutations Only, Including L861Q, G719X, and/or S768I)",Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer,Sutetinib Maleate Capsule,,Teligene US,,99,2022-09-01,2026-06-05,China; United States,No,https://clinicaltrials.gov/study/NCT05168566
NCT05261399,"A Phase III, Randomised, Open-Label Study of Savolitinib in Combination With Osimertinib Versus Platinum-Based Doublet Chemotherapy in Participants With EGFR Mutated, MET-Overexpressed and/or Amplified, Locally Advanced or Metastatic Non-Small Cell Lung Cancer Who Have Progressed on Treatment With Osimertinib (SAFFRON).",Phase 3,Recruiting,Interventional,Carcinoma; Non-Small-Cell Lung,Savolitinib; Osimertinib; Pemetrexed; Cisplatin; Carboplatin,,AstraZeneca,,324,2022-08-03,2026-12-17,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Malaysia; Netherlands; Philippines; Poland; Russia; Singapore; South Korea; Spain; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT05261399
NCT05332925,Using Ex Vivo Tumoroids To Predict Immunotherapy Response In NSCLC (TUMORIN),,Recruiting,Observational,Lung Cancer; NSCLC; NSCLC Stage IV,Standard of care immune checkpoint inhbitors,,"Jun Zhang, MD, PhD",Nilogen Oncosystems,25,2022-07-21,2027-02-05,United States,No,https://clinicaltrials.gov/study/NCT05332925
NCT05384626,A Phase 1/2 Study of the Selective Anaplastic Lymphoma Kinase (ALK) Inhibitor NVL-655 in Patients With Advanced NSCLC and Other Solid Tumors (ALKOVE-1),Phase 1/Phase 2,Recruiting,Interventional,Locally Advanced Solid Tumor; Metastatic Solid Tumor,Neladalkib (NVL-655),,Nuvalent Inc.,,840,2022-06-09,2028-01-05,Australia; Belgium; Canada; France; Germany; Italy; Japan; Netherlands; Singapore; South Korea; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05384626
NCT05419375,Master Screening Study to Determine Biomarker Status and Potential Trial Eligibility for Patients With Malignant Tumors,Phase 2,Recruiting,Interventional,Solid Tumors,Screening platform,,Hoffmann-La Roche,,15000,2022-07-22,2032-12-22,Australia; Belgium; Brazil; Canada; Chile; Colombia; Costa Rica; France; Germany; Hong Kong; India; Israel; Italy; Japan; Mexico; Netherlands; New Zealand; Norway; Poland; Serbia; Singapore; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05419375
NCT05500092,"An Open Label, Randomized Study of Neoadjuvant Nivolumab and Chemotherapy, With or Without Sub-ablative Stereotactic Body Radiation Therapy, for Resectable Stage IIA to IIIB Non-small Cell Lung Cancer",Phase 2,Recruiting,Interventional,Resectable Stage IIA to IIIB Non-small Cell Lung Cancer,Nivolumab; (8gy x 3); Platinum Doublet,,Montefiore Medical Center,Bristol-Myers Squibb,52,2023-01-25,2025-07-05,United States,No,https://clinicaltrials.gov/study/NCT05500092
NCT05514717,"A Phase 1, First-in-Human, Dose Escalation and Expansion, Multicenter Study of XMT-2056 in Participants With Advanced/Recurrent Solid Tumors That Express HER2",Phase 1,Recruiting,Interventional,HER2-positive Breast Cancer; HER2-positive Gastric Cancer; HER2-positive Non-Small Cell Lung Cancer; HER2-positive Colorectal Cancer; HER2-positive Tumors; HER2 Low Breast Cancer,XMT-2056,,Mersana Therapeutics,,162,2023-01-24,2027-04-05,United States,No,https://clinicaltrials.gov/study/NCT05514717
NCT05544019,"A Phase 1, Open-Label, Multicenter, Dose Escalation Study of SGR-1505 as Monotherapy in Subjects With Mature B-Cell Malignancies",Phase 1,Recruiting,Interventional,"Mature B-Cell Neoplasm; Non Hodgkin Lymphoma; DLBCL; Waldenstrom Macroglobulinemia; MALT Lymphoma; Follicular Lymphoma; Pediatric-Type Follicular Lymphoma; IRF4 Gene Rearrangement; EBV-Positive DLBCL, Nos; Burkitt Lymphoma; Plasmablastic Lymphoma; High-grade B-cell Lymphoma; Primary Cutaneous Follicle Center Lymphoma; Primary Effusion Lymphoma; Mantle Cell Lymphoma; DLBCL Germinal Center B-Cell Type; Primary Mediastinal Large B Cell Lymphoma; T-Cell/Histiocyte Rich Lymphoma; ALK-Positive Large B-Cell Lymphoma; Primary Cutaneous Diffuse Large B-Cell Lymphoma; Splenic Marginal Zone Lymphoma; Chronic Lymphocytic Leukemia; Nodal Marginal Zone Lymphoma; HHV8-Positive DLBCL, Nos; Lymphoplasmacytic Lymphoma; Duodenal-Type Follicular Lymphoma",SGR-1505,,"Schrödinger, Inc.",,52,2023-04-10,2026-03-05,France; Italy; Moldova; Poland; Romania; Spain; Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05544019
NCT05578326,Study of Trilaciclib and Lurbinectedin in Small Cell Lung Cancer,Phase 2,Recruiting,Interventional,Lung Cancer; Small-cell Lung Cancer,Trilaciclib; Lurbinectedin,,UNC Lineberger Comprehensive Cancer Center,"G1 Therapeutics, Inc.",30,2022-10-12,2027-12-25,United States,No,https://clinicaltrials.gov/study/NCT05578326
NCT05642572,"A Randomized Phase II Study of INC280 (Capmatinib) Plus Osimertinib With or Without Ramucirumab in Participants With EGFR-Mutant, MET-Amplified Stage IV or Recurrent Non-Small Cell Lung Cancer (Lung-MAP Sub-Study)",Phase 2,Recruiting,Interventional,Recurrent Lung Non-Small Cell Carcinoma; Stage IV Lung Cancer AJCC v8,Biospecimen Collection; Capmatinib; Computed Tomography; Magnetic Resonance Imaging; Osimertinib; Ramucirumab,,SWOG Cancer Research Network,National Cancer Institute (NCI),66,2023-05-05,2027-05-31,United States,No,https://clinicaltrials.gov/study/NCT05642572
NCT05669846,Phase II Feasibility Study of Healthy Donor FMT (hdFMT) and Pembrolizumab in Relapsed/Refractory (R/R) PD-L1 Positive NSCLC,Phase 2,Recruiting,Interventional,Non Small Cell Lung Cancer,Healthy Donor Fecal Microbiota Transplant (hdFMT); Pembrolizumab,,Diwakar Davar,Gateway for Cancer Research,26,2025-01-08,2029-12-31,United States,No,https://clinicaltrials.gov/study/NCT05669846
NCT05715229,A Multicenter Phase II Randomized Trial Of Immunotherapy Versus Chemotherapy Guided By Circulating Tumor DNA-Based Molecular Response On Patients With Metastatic NSCLC,Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung",Nivolumab; Ipilimumab; Carboplatin; Paclitaxel; Pemetrexed,,Hackensack Meridian Health,MedSIR,108,2023-09-29,2026-04-28,United States,No,https://clinicaltrials.gov/study/NCT05715229
NCT05720117,"A First-in-Human, Open-label, Multicenter, Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of PYX-201 in Participants With Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Solid Tumor; Advanced Solid Tumor,PYX-201,,"Pyxis Oncology, Inc",,330,2023-03-14,2027-05-05,Belgium; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05720117
NCT05815173,Phase I/II Study of Ladarixin and Sotorasib in Advanced KRAS G12C Mutant Non-Small Cell Lung Cancer (NSCLC),Phase 1,Recruiting,Interventional,Advanced Non-small Cell Lung Cancer With KRAS G12C Mutation,Sotorasib; Ladarixin,,NYU Langone Health,,40,2023-08-01,2027-08-05,United States,No,https://clinicaltrials.gov/study/NCT05815173
NCT05845671,"A Phase 1 / 2, Open Label, Study of Amivantamab (JNJ-61186372) Among Participants With Advanced NSCLC Harboring ALK, ROS1, and RET Gene Fusions in Combination With Tyrosine Kinase Inhibitors",Phase 1/Phase 2,Recruiting,Interventional,Lung Cancer; Non Small Cell Lung Cancer,Amivantamab 1050mg; Amivantamab 1400mg; Amivantamab (to be determined); Amivantamab (to be determined),,"University of Colorado, Denver","Janssen Research & Development, LLC",12,2023-07-17,2028-01-05,United States,No,https://clinicaltrials.gov/study/NCT05845671
NCT05876923,The Effects of Acute and Chronic Exercise on the Immune Phenotype of Indolent Non-Hodgkin Lymphoma and Chronic Lymphocytic Leukemia Patients,Not Applicable,Recruiting,Interventional,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma; Indolent Non-hodgkin Lymphoma,Biospecimen Collection; Cardiopulmonary Exercise Testing; Dual X-ray Absorptiometry; Electronic Health Record Review; Exercise Intervention; Physical Examination; Questionnaire Administration; Spirometry; Physical Performance Testing; Best Practice,,Mayo Clinic,,70,2023-06-12,2028-04-05,United States,No,https://clinicaltrials.gov/study/NCT05876923
NCT05892068,Window of Opportunity Analysis of Pre-Operative Tucatinib for Surgically Resected HER2+ Brain Metastases: Understanding Mechanisms of Resistance,Phase 2,Recruiting,Interventional,Metastatic Breast Cancer,Tucatinib,,Memorial Sloan Kettering Cancer Center,Pfizer; Seagen Inc.,28,2023-05-09,2028-05-09,United States,No,https://clinicaltrials.gov/study/NCT05892068
NCT06007937,A Phase 1/2 Study of Combination Lorlatinib and Ramucirumab in Patients With Advanced ALK-rearranged Lung Cancers,Phase 1/Phase 2,Recruiting,Interventional,Non Small Cell Lung Cancer; Metastatic; Recurrent,Lorlatinib; Ramucirumab,,Memorial Sloan Kettering Cancer Center,Eli Lilly and Company,56,2023-08-17,2028-08-17,United States,No,https://clinicaltrials.gov/study/NCT06007937
NCT06074588,"A Randomized, Open-label, Phase 3 Study of MK-2870 vs Chemotherapy (Docetaxel or Pemetrexed) in Previously Treated Advanced or Metastatic Nonsquamous Non-small Cell Lung Cancer (NSCLC) With EGFR Mutations or Other Genomic Alterations",Phase 3,Recruiting,Interventional,Non-small Cell Lung Cancer (NSCLC),Sacituzumab tirumotecan; Docetaxel; Pemetrexed,,Merck Sharp & Dohme LLC,,556,2023-11-12,2030-03-11,Australia; Brazil; Canada; Chile; China; Czechia; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Malaysia; Mexico; Philippines; Poland; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States; Vietnam,No,https://clinicaltrials.gov/study/NCT06074588
NCT06117774,"A Phase 3, Randomized, Double-blind, Placebo-controlled, Multicenter Study of Tarlatamab Therapy in Subjects With Limited-Stage Small-Cell Lung Cancer (LS-SCLC) Who Have Not Progressed Following Concurrent Chemoradiation Therapy",Phase 3,Recruiting,Interventional,Limited Stage Small Cell Lung Cancer; Small Cell Lung Cancer,Tarlatamab; Placebo,,Amgen,,400,2024-02-20,2030-05-29,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; China; Colombia; France; Germany; Greece; Hong Kong; Italy; Japan; Mexico; Poland; Portugal; Romania; Singapore; South Korea; Spain; Sweden; Switzerland; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06117774
NCT06124118,A Feasibility Study to Evaluate the Addition of Tumor Treating Fields to Treatment of Locally Advanced Stage III NSCLC,Phase 1,Recruiting,Interventional,Non Small Cell Lung Cancer,carboplatin chemotherapy; NovoTTF-200T (TTFields) System; Durvalumab,,University of Utah,,30,2024-04-04,2026-11-15,United States,No,https://clinicaltrials.gov/study/NCT06124118
NCT06225804,"A Phase 1, Open-Label Study of ABSK112 to Assess Safety, Tolerability, and Pharmacokinetics in Patients With Non-Small Cell Lung Cancer",Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer,ABSK112,,"Abbisko Therapeutics Co, Ltd",,164,2024-02-22,2028-03-05,China; United States,No,https://clinicaltrials.gov/study/NCT06225804
NCT06252129,Maximizing Lymph Node Dissection on Fresh and Fixed Lung Cancer Resection Specimens,Not Applicable,Recruiting,Interventional,Lung Cancer; Lymph Node Metastasis; Pathologic Processes,Subjects undergoing a lung specimen lymph node dissection; Control group,,Brigham and Women's Hospital,,160,2024-07-26,2027-12-05,United States,No,https://clinicaltrials.gov/study/NCT06252129
NCT06253871,A Phase 1/1b Study of IAM1363 in Patients With Advanced Cancers Harboring HER2 Alterations,Phase 1,Recruiting,Interventional,HER2 Mutation-Related Tumors; HER2; HER2-positive Breast Cancer; HER2 + Breast Cancer; Brain Metastases From Solid Tumors; Brain Metastases From HER2 and Breast Cancer; CNS Metastases; HER2-Positive Solid Tumors; NSCLC (Non-small Cell Lung Cancer); HER2-positive Bladder Cancer; HER2-positive Colorectal Cancer; HER2 + Gastric Cancer; HER2-positive Gastroesophageal Cancer,IAM1363,,"Iambic Therapeutics, Inc",,243,2024-03-25,2028-03-05,France; Ireland; Netherlands; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT06253871
NCT06265285,"Pilot Single-Arm, Pragmatic Trial of In-Home Versus In-Clinic Subcutaneous Nivolumab Administration Through Cancer CARE (Connected Access and Remote Expertise) Beyond Walls (CCBW) Program",Phase 2,Recruiting,Interventional,Advanced Esophageal Squamous Cell Carcinoma; Advanced Renal Cell Carcinoma; Clinical Stage II Esophageal Squamous Cell Carcinoma AJCC v8; Clinical Stage IIB Cutaneous Melanoma AJCC v8; Clinical Stage IIC Cutaneous Melanoma AJCC v8; Clinical Stage III Cutaneous Melanoma AJCC v8; Clinical Stage III Esophageal Squamous Cell Carcinoma AJCC v8; Clinical Stage IV Cutaneous Melanoma AJCC v8; Clinical Stage IV Esophageal Squamous Cell Carcinoma AJCC v8; Esophageal Carcinoma; Gastroesophageal Junction Adenocarcinoma; Hepatocellular Carcinoma; Locally Advanced Urothelial Carcinoma; Lung Non-Small Cell Carcinoma; Malignant Solid Neoplasm; Metastatic Colorectal Carcinoma; Metastatic Cutaneous Melanoma; Metastatic Esophageal Squamous Cell Carcinoma; Metastatic Head and Neck Squamous Cell Carcinoma; Metastatic Urothelial Carcinoma; Recurrent Esophageal Squamous Cell Carcinoma; Recurrent Head and Neck Squamous Cell Carcinoma; Renal Cell Carcinoma; Stage III Renal Cell Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IV Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8; Stage IV Renal Cell Cancer AJCC v8; Unresectable Cutaneous Melanoma; Unresectable Esophageal Squamous Cell Carcinoma; Urothelial Carcinoma; Unresectable Urothelial Carcinoma,Home Health Encounter; Nivolumab; Patient Monitoring; Questionnaire Administration,,Mayo Clinic,,50,2024-04-30,2026-12-31,United States,No,https://clinicaltrials.gov/study/NCT06265285
NCT06312137,A Phase 3 Randomized Open-Label Study of Adjuvant Pembrolizumab With or Without MK-2870 in Participants With Resectable Stage II to IIIB (N2) NSCLC Not Achieving pCR After Receiving Neoadjuvant Pembrolizumab With Platinum-based Doublet Chemotherapy Followed by Surgery,Phase 3,Recruiting,Interventional,Non Small Cell Lung Cancer,Sacituzumab tirumotecan; Pembrolizumab; Cisplatin; Pemetrexed; Gemcitabine; Carboplatin; Paclitaxel; Rescue medication,,Merck Sharp & Dohme LLC,,780,2024-04-03,2034-10-23,Argentina; Australia; Austria; Belgium; Brazil; Canada; Chile; China; Czechia; France; Germany; Greece; Hong Kong; Israel; Italy; Japan; Mexico; Netherlands; New Zealand; Norway; Peru; Poland; Portugal; Romania; South Korea; Spain; Switzerland; Taiwan; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT06312137
