nct_id,title,phase,status,study_type,conditions,interventions,molecular_targets,sponsor,collaborators,enrollment_count,start_date,completion_date,locations,needs_review,source_url
NCT04511039,A Phase I Study of Trifluridine/ Tipiracil Plus the Poly (ADP) Ribose Polymerase Inhibitor Talazoparib in Advanced Cancers,Phase 1,Recruiting,Interventional,Advanced Malignant Solid Neoplasm; Clinical Stage III Gastroesophageal Junction Adenocarcinoma; Clinical Stage IV Gastroesophageal Junction Adenocarcinoma; Clinical Stage IVA Gastroesophageal Junction Adenocarcinoma; Clinical Stage IVB Gastroesophageal Junction Adenocarcinoma A; Locally Advanced Colorectal Carcinoma; Locally Advanced Gastroesophageal Junction Adenocarcinoma; Metastatic Colorectal Adenocarcinoma; Metastatic Gastroesophageal Junction Adenocarcinoma; Pathologic Stage III Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IIIA Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IIIB Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IV Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IVA Gastroesophageal Junction Adenocarcinoma; Pathologic Stage IVB Gastroesophageal Junction Adenocarcinoma; Postneoadjuvant Therapy Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IIIA Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IIIB Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IVA Gastroesophageal Junction Adenocarcinoma AJCC v8; Postneoadjuvant Therapy Stage IVB Gastroesophageal Junction Adenocarcinoma AJCC v8; Stage III Colorectal Cancer AJCC v8; Stage IIIA Colorectal Cancer AJCC v8; Stage IIIB Colorectal Cancer AJCC v8; Stage IIIC Colorectal Cancer AJCC v8; Stage IV Colorectal Cancer AJCC v8; Stage IVA Colorectal Cancer AJCC v8; Stage IVB Colorectal Cancer AJCC v8; Stage IVC Colorectal Cancer AJCC v8,Trifluridine and Tipiracil Hydrochloride; Talazoparib Tosylate,,Roswell Park Cancer Institute,Pfizer; National Cancer Institute (NCI),45,2021-06-08,2027-04-01,United States,No,https://clinicaltrials.gov/study/NCT04511039
NCT04589845,Tumor-agnostic Precision Immuno-oncology and Somatic Targeting Rational for You (TAPISTRY) Phase II Platform Trial,Phase 2,Recruiting,Interventional,Solid Tumors,Entrectinib; Entrectinib; Alectinib; Atezolizumab; Ipatasertib; Trastuzumab emtansine; Inavolisib; Belvarafenib; Pralsetinib; Divarasib; Camonsertib,,Hoffmann-La Roche,,920,2021-01-18,2032-09-25,Australia; Belgium; Brazil; Canada; China; Denmark; France; Germany; Hong Kong; Israel; Italy; Japan; New Zealand; Poland; Portugal; Puerto Rico; Singapore; South Africa; South Korea; Spain; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04589845
NCT04613596,A Phase 2 Trial of Adagrasib Monotherapy and in Combination With Pembrolizumab and a Phase 3 Trial of Adagrasib in Combination With Pembrolizumab Versus Pembrolizumab in Patients With Advanced Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2/Phase 3,Recruiting,Interventional,Advanced Non-Small Cell Lung Cancer; Metastatic Non-Small Cell Lung Cancer,Adagrasib; Adagrasib; Adagrasib; Adagrasib; Pembrolizumab,,Mirati Therapeutics Inc.,,806,2020-12-02,2029-10-31,Argentina; Australia; Austria; Belgium; Brazil; Bulgaria; Canada; Chile; China; Colombia; Croatia; Czechia; Denmark; Finland; France; Georgia; Germany; Greece; Hong Kong; Hungary; India; Ireland; Israel; Italy; Japan; Malaysia; Mexico; Netherlands; New Zealand; Norway; Peru; Philippines; Poland; Portugal; Romania; Serbia; Singapore; South Africa; South Korea; Spain; Sweden; Switzerland; Taiwan; Thailand; Turkey (Türkiye); United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04613596
NCT04624555,The Utility and Feasibility of Mt-sDNA as a Surveillance Procedure in Colorectal Cancer Survivors,,Recruiting,Observational,Adenocarcinoma of the Colon; Adenocarcinoma of the Rectum; Stage I Colorectal Cancer; Stage II Colorectal Cancer; Stage III Colorectal Cancer,,,Case Comprehensive Cancer Center,,50,2022-10-31,2026-01-30,United States,No,https://clinicaltrials.gov/study/NCT04624555
NCT04677413,"Phase I Trial of Ultra-fractionated Adaptive Radiotherapy, Chemotherapy and Selective Omission of Surgery for Locally Advanced Rectal Cancer",Phase 1,Recruiting,Interventional,Rectal Cancer,Ultrafractionated radiotherapy for rectal cancer,,University of Texas Southwestern Medical Center,,27,2021-06-03,2026-06-05,United States,No,https://clinicaltrials.gov/study/NCT04677413
NCT04712877,LEADER Neoadjuvant Screening Trial: LCMC4 Evaluation of Actionable Drivers in Early Stage Lung Cancers,,Recruiting,Observational,NSCLC,"ctDNA, tumor NGS",,Lung Cancer Mutation Consortium,Lung Cancer Research Foundation,1000,2022-06-15,2026-06-15,United States,No,https://clinicaltrials.gov/study/NCT04712877
NCT04808323,MRI-Guided Adaptive Radiation Therapy for Organ Preservation in Rectal Cancer,Phase 1,Recruiting,Interventional,Rectal Adenocarcinoma,Capecitabine; Initial Dose of Radiation before Dose Escalation; Cohort A: Dose Escalation Radiation; Cohort B: Dose Escalation Radiation; Cohort C: Dose Escalation Radiation; FOLFOX,,Medical College of Wisconsin,,22,2021-06-17,2029-01-20,United States,No,https://clinicaltrials.gov/study/NCT04808323
NCT04929223,"A Phase I/Ib Global, Multicenter, Open-label Umbrella Study Evaluating the Safety and Efficacy of Targeted Therapies in Subpopulations of Patients With Metastatic Colorectal Cancer (INTRINSIC)",Phase 1,Recruiting,Interventional,Metastatic Colorectal Cancer,Inavolisib; Bevacizumab; Cetuximab; Atezolizumab; Tiragolumab; SY-5609; Divarasib; FOLFOX; FOLFIRI; FoundationOne®Liquid CDx,,Hoffmann-La Roche,,542,2021-10-22,2028-11-07,Australia; Canada; Denmark; Germany; Italy; Poland; South Korea; Spain; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT04929223
NCT04956640,A Phase 1/2 Study of LY3537982 in Patients With KRAS G12C-Mutant Advanced Solid Tumors,Phase 1/Phase 2,Recruiting,Interventional,"Carcinoma, Non-Small-Cell Lung; Colorectal Neoplasms; Endometrial Neoplasms; Ovarian Neoplasms; Pancreatic Neoplasms; Biliary Tract Neoplasms",LY3537982; Pembrolizumab; Cetuximab; Pemetrexed; Cisplatin; Carboplatin,,Eli Lilly and Company,Merck Sharp & Dohme LLC,540,2021-07-19,2027-04-05,Australia; Canada; France; Japan; South Korea; United States,No,https://clinicaltrials.gov/study/NCT04956640
NCT05030038,Oral Aromatase Inhibitors Modify the Gut Microbiome Effecting Estrogen Bioavailability,,Recruiting,Observational,Breast Cancer,Fecal swab collection; Blood samples,,Wake Forest University Health Sciences,,25,2022-03-29,2026-04-05,United States,No,https://clinicaltrials.gov/study/NCT05030038
NCT05053555,High Dose-Rate Brachytherapy for the Treatment of Both Primary and Secondary Unresectable Liver Malignancies,Not Applicable,Recruiting,Interventional,Liver Malignant Tumors; Cholangiocarcinoma Metastatic; Pancreatic Cancer; Melanoma,high dose rate brachytherapy; high dose rate brachytherapy,,M.D. Anderson Cancer Center,,60,2022-04-24,2027-01-31,United States,No,https://clinicaltrials.gov/study/NCT05053555
NCT05067283,"A Phase 1, Open-label, Multicenter Study to Assess Safety, Tolerability, PK, and Efficacy of MK-1084 as Monotherapy and as Part of Various Combination Therapies in Participants With KRAS G12C Mutant Advanced Solid Tumors",Phase 1,Recruiting,Interventional,Advanced Solid Tumors,MK-1084; Pembrolizumab; carboplatin; pemetrexed; cetuximab; oxaliplatin; leucovorin; 5-fluorouracil,,Merck Sharp & Dohme LLC,,830,2021-12-17,2030-02-25,Australia; Canada; Chile; China; Denmark; Israel; Italy; Japan; Lithuania; Malaysia; New Zealand; Panama; Poland; South Korea; Spain; Switzerland; Taiwan; Turkey (Türkiye); Ukraine; United States,No,https://clinicaltrials.gov/study/NCT05067283
NCT05074810,A Phase 1/2 Study of Avutometinib (VS-6766) in Combination With Sotorasib With or Without Defactinib in Patients With KRAS G12C Mutant Non-Small Cell Lung Cancer (NSCLC),Phase 1/Phase 2,Recruiting,Interventional,Non Small Cell Lung Cancer; KRAS Activating Mutation,avutometinib and sotorasib; avutometinib and sotorasib and defactinib,,"Verastem, Inc.",Amgen,153,2022-04-12,2027-04-05,Belgium; France; Netherlands; Spain; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05074810
NCT05118854,A Phase II Study of Neoadjuvant Sotorasib in Combination With Cisplatin or Carboplatin and Pemetrexed for Surgically Resectable Stage IIA-IIIB Non-Squamous Non-Small Cell Lung Cancer With a KRAS p.G12C Mutation,Phase 2,Recruiting,Interventional,Lung Cancer,AMG 510; Cisplatin; Carboplatin; Pemetrexed,,M.D. Anderson Cancer Center,Amgen,27,2022-03-30,2027-10-20,United States,No,https://clinicaltrials.gov/study/NCT05118854
NCT05239338,Preserving Fertility After Colorectal Cancer: The PREFACE Study,,Recruiting,Observational,Colorectal Cancer,,,"Andreana Holowatyj, PhD, MSCI",,1000,2021-12-06,2037-12-05,United States,No,https://clinicaltrials.gov/study/NCT05239338
NCT05239546,"Phase II, Single Arm Study of Neoadjuvant Dostarlimab (TSR-042) in Stage II and III Deficient Mismatch Repair Colon Cancers",Phase 2,Recruiting,Interventional,Colon Cancer; dMMR Colorectal Cancer,Dostarlimab,,University of Iowa,,25,2023-03-24,2029-06-30,United States,No,https://clinicaltrials.gov/study/NCT05239546
NCT05254184,Pooled Mutant KRAS-Targeted Long Peptide Vaccine Combined With Nivolumab and Ipilimumab for Patients With Advanced KRAS Mutated Non-Small Cell Lung Cancer,Phase 1,Recruiting,Interventional,Non-Small Cell Lung Cancer,Pooled Mutant KRAS-Targeted Long Peptide Vaccine 0.3mg each; 1.8mg total peptides,,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,,12,2022-11-01,2027-04-01,United States,No,https://clinicaltrials.gov/study/NCT05254184
NCT05254327,A Randomized Phase 2 Trial of the Efficacy and Safety of Short and Long Course Radiation Therapy With and Without BMX-001 as Part of Total Neoadjuvant Therapy in Patients With Newly Diagnosed Locally Advanced Rectal Adenocarcinoma,Phase 2,Recruiting,Interventional,Rectal Cancer,BMX-001,,University of Nebraska,"BioMimetix JV, LLC",118,2022-08-15,2029-06-05,United States,No,https://clinicaltrials.gov/study/NCT05254327
NCT05281471,"A Randomized Phase 3 Study Assessing the Efficacy and Safety of Olvi-Vec Followed by Platinum-doublet Chemotherapy and Bevacizumab Compared With Physician's Choice of Chemotherapy and Bevacizumab in Women With Platinum-Resistant/Refractory Ovarian Cancer (PRROC) (OnPrime, GOG-3076)",Phase 3,Recruiting,Interventional,Platinum-resistant Ovarian Cancer; Platinum-refractory Ovarian Cancer; Fallopian Tube Cancer; Primary Peritoneal Cancer; High-grade Serous Ovarian Cancer; Endometrioid Ovarian Cancer; Ovarian Clear Cell Carcinoma,"olvimulogene nanivacirepvec; Platinum chemotherapy: carboplatin (preferred) or cisplatin; Non-platinum chemotherapy: Physician's Choice of gemcitabine, taxane (paclitaxel, docetaxel or nab-paclitaxel) or pegylated liposomal doxorubicin; Bevacizumab (or biosimilar)",,Genelux Corporation,GOG Foundation,186,2022-08-31,2026-10-05,United States,No,https://clinicaltrials.gov/study/NCT05281471
NCT05309746,Ovarian Tissue Cryopreservation for Fertility Preservation in Post-Pubertal Children Facing a Fertility Threatening Diagnosis or Treatment Regimen,,Recruiting,Observational,Pediatric Cancer,Laparoscopic surgery,,Erin Rowell,,250,2017-11-01,2035-01-05,United States,No,https://clinicaltrials.gov/study/NCT05309746
NCT05321134,Evaluation of SINGLE PORT (SP) Robotic Technology in Colorectal Surgery,Not Applicable,Recruiting,Interventional,Colo-rectal Cancer; Rectal Prolapse; Colostomy Stoma; Colorectal Disorders,Single port robotic colorectal surgical procedure,,"University of California, Davis","University of California, San Francisco; Yale University; Henry Ford Hospital; University of Massachusetts, Worcester",25,2022-04-28,2028-04-05,United States,No,https://clinicaltrials.gov/study/NCT05321134
NCT05410145,"A Phase 1/2, Open Label, Dose-escalation, and Dose-expansion Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of D3S-001 Monotherapy or Combination Therapy in Subjects With Advanced Solid Tumors With a KRAS p.G12C Mutation",Phase 1/Phase 2,Recruiting,Interventional,KRAS P.G12C,D3S-001; Pembrolizumab; Cisplatin; Carboplatin; Pemetrexed; Cetuximab,,"D3 Bio (Wuxi) Co., Ltd",,442,2022-08-03,2027-04-05,Australia; China; France; Germany; Hong Kong; Italy; Japan; South Korea; Spain; United States,No,https://clinicaltrials.gov/study/NCT05410145
NCT05411718,"A Phase IIa Randomized, Double-Blinded Clinical Trial of Naproxen or Aspirin for Cancer Immune Interception in Lynch Syndrome",Phase 2,Recruiting,Interventional,T Cells; Colorectal Cancer; Lynch Syndrome,Naproxen; Aspirin,,M.D. Anderson Cancer Center,National Institutes of Health (NIH); National Cancer Institute (NCI),40,2023-03-21,2026-11-30,United States,No,https://clinicaltrials.gov/study/NCT05411718
NCT05514717,"A Phase 1, First-in-Human, Dose Escalation and Expansion, Multicenter Study of XMT-2056 in Participants With Advanced/Recurrent Solid Tumors That Express HER2",Phase 1,Recruiting,Interventional,HER2-positive Breast Cancer; HER2-positive Gastric Cancer; HER2-positive Non-Small Cell Lung Cancer; HER2-positive Colorectal Cancer; HER2-positive Tumors; HER2 Low Breast Cancer,XMT-2056,,Mersana Therapeutics,,162,2023-01-24,2027-04-05,United States,No,https://clinicaltrials.gov/study/NCT05514717
NCT05552755,"A Phase 1b-2, Multicenter, Trial to Evaluate the Efficacy, Safety, Pharmacokintetics, and Pharmacodynamics of REC-4881 in Patients With Familial Adenomatous Polyposis (FAP)",Phase 1/Phase 2,Recruiting,Interventional,Familial Adenomatous Polyposis,REC-4881; Placebo,,Recursion Pharmaceuticals Inc.,,67,2023-07-10,2026-07-05,United States,No,https://clinicaltrials.gov/study/NCT05552755
NCT05609578,A Phase 2 Trial of Combination Therapies With Adagrasib in Patients With Advanced Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2,Recruiting,Interventional,Advanced NSCLC; Metastatic Lung Cancer,Adagrasib oral dose of 400 mg twice daily tablets; Pembrolizumab; Chemotherapy: Pemetrexed; Cisplatin/Carboplatin,,Mirati Therapeutics Inc.,,90,2022-11-22,2026-12-01,Brazil; Chile; France; Georgia; Greece; Hungary; Italy; Malaysia; Poland; Serbia; Spain; Switzerland; Thailand; United States,No,https://clinicaltrials.gov/study/NCT05609578
NCT05630794,Phase 1 Trial of ONC201 for Chemoprevention in Colorectal Cancer,Phase 1,Recruiting,Interventional,Colorectal Adenomatous Polyp; Colorectal Carcinoma; Familial Adenomatous Polyposis; Multiple Adenomatous Polyps,Biopsy Procedure; Biospecimen Collection; Colonoscopy; Dordaviprone; Questionnaire Administration; Sigmoidoscopy,,National Cancer Institute (NCI),,36,2025-07-30,2028-03-01,United States,No,https://clinicaltrials.gov/study/NCT05630794
NCT05638295,A Randomized Phase II Study of AMG 510 (Sotorasib) With or Without Panitumumab in Advanced Solid Tumors: A ComboMATCH Treatment Trial,Phase 2,Recruiting,Interventional,Advanced Malignant Solid Neoplasm; Metastatic Malignant Solid Neoplasm,Biopsy Procedure; Biospecimen Collection; Computed Tomography; Magnetic Resonance Imaging; Panitumumab; Sotorasib,,National Cancer Institute (NCI),,105,2024-08-01,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT05638295
NCT05684094,Mechanisms of Risky Alcohol Use in Young Adults: Linking Sleep Duration and Timing to Reward- and Stress-Related Brain Function,Not Applicable,Recruiting,Interventional,Alcohol Use Disorder,Sleep extension and advance; Regular sleep duration and timing,,University of Oregon,University of Pittsburgh; National Institute on Alcohol Abuse and Alcoholism (NIAAA),90,2023-09-07,2027-02-28,United States,No,https://clinicaltrials.gov/study/NCT05684094
NCT05715255,Adaptive Symptom Self-Management to Reduce Psychological Distress and Improve Symptom Management for Survivors on Immune Checkpoint Inhibitors,Not Applicable,Recruiting,Interventional,Breast Cancer; Colon Cancer; Lung Cancer; Skin Cancer; Rectum Cancer,Automated Telephone Symptom Management (ATMS) and Telephone Interpersonal Counseling (TIP-C); Active control comparator,,University of Arizona,National Cancer Institute (NCI),400,2023-05-08,2027-04-30,United States,No,https://clinicaltrials.gov/study/NCT05715255
NCT05746897,"A Phase 1 Study to Investigate the Safety, Tolerability, Pharmacokinetics/Pharmacodynamics, and Antitumor Activity of NM1F as Monotherapy and in Combination With Pembrolizumab in Subjects With Locally Advanced/Metastatic Solid Tumors",Phase 1,Recruiting,Interventional,Ovarian Cancer; Melanoma; Triple Negative Breast Cancer; Colorectal Cancer,NM1F Injection; Pembrolizumab injection,,"Hefei TG ImmunoPharma Co., Ltd.",,38,2023-04-13,2027-09-30,United States,No,https://clinicaltrials.gov/study/NCT05746897
NCT05761782,Engaging Diverse and Underserved Communities in Cancer Awareness Training and Education (EDUCATE),,Recruiting,Observational,Cancer Awareness and Prevention Education,Education,,"University of California, Davis",,1500,2023-03-07,2025-03-07,United States,No,https://clinicaltrials.gov/study/NCT05761782
NCT05786924,"A Phase 1/2, Open-label Study of Oral S241656 (BDTX-4933) as Monotherapy and in Combination With Other Anti-Cancer Therapies in Patients With KRAS, BRAF and Other Selected RAS/MAPK Mutation-Positive Malignancies",Phase 1/Phase 2,Recruiting,Interventional,Non-small Cell Lung Cancer; Histiocytic Neoplasm; Histiocytosis; BRAF Gene Mutation; BRAF V600E; BRAF V600 Mutation; BRAF Mutation-Related Tumors; BRAF; Metastatic Lung Non-Small Cell Carcinoma; Metastatic Lung Cancer; Recurrent Lung Cancer; Recurrent Lung Non-Small Cell Carcinoma; NSCLC; Solid Tumor; Solid Carcinoma; KRAS G12D; KRAS G12V; KRAS Mutation-Related Tumors; NRAS Gene Mutation; Thyroid Cancer; Thyroid Carcinoma; Colorectal Cancer; Colorectal Carcinoma; Recurrent Histiocytic and Dendritic Cell Neoplasm; Brain Metastases; Recurrent NSCLC; KRAS G13C; Acquired Resistance to KRAS G12C Inhibitor; KRAS G12A; KRAS G12F; KRAS G12R; KRAS G13D,S241656; FOLFOX6/FOLFOX7; FOLFIRI; Cetuximab; Panitumumab; Gemcitabine; Nab-paclitaxel,,Institut de Recherches Internationales Servier,,554,2023-04-18,2028-06-05,United States,No,https://clinicaltrials.gov/study/NCT05786924
NCT05789082,"A Phase Ib/II, Open-Label, Multicenter Study Evaluating the Safety, Activity, and Pharmacokinetics of Divarasib as a Single Agent or in Combination With Other Anti-Cancer Therapies in Patients With Previously Untreated Advanced Or Metastatic Non-Small Cell Lung Cancer With a KRAS G12C Mutation",Phase 1/Phase 2,Recruiting,Interventional,Non-Small Cell Lung Cancer,Divarasib; Pembrolizumab; Carboplatin; Cisplatin; Pemetrexed,,Hoffmann-La Roche,,320,2023-06-20,2032-01-29,Argentina; Australia; Belgium; Brazil; Canada; China; Israel; Italy; Japan; Netherlands; Poland; South Korea; Spain; Sweden; Switzerland; Taiwan; United Kingdom; United States,No,https://clinicaltrials.gov/study/NCT05789082
NCT05815173,Phase I/II Study of Ladarixin and Sotorasib in Advanced KRAS G12C Mutant Non-Small Cell Lung Cancer (NSCLC),Phase 1,Recruiting,Interventional,Advanced Non-small Cell Lung Cancer With KRAS G12C Mutation,Sotorasib; Ladarixin,,NYU Langone Health,,40,2023-08-01,2027-08-05,United States,No,https://clinicaltrials.gov/study/NCT05815173
NCT05838391,Feasibility Study of Adaptive Radiotherapy for the Treatment of Locally-Advanced Anal Squamous Cell Carcinoma,Not Applicable,Recruiting,Interventional,Anal Squamous Cell Carcinoma,Artificial Intelligence Guided Daily Radiotherapy Treatment Planning and Delivery; Mitomycin-C; 5-Fluorouracil; Capecitabine,,Columbia University,Varian Medical Systems,20,2023-05-18,2028-12-31,United States,No,https://clinicaltrials.gov/study/NCT05838391
NCT05853575,A Randomized Study of Two Dosing Regimens of Adagrasib in Patients With Previously Treated Non-Small Cell Lung Cancer With KRAS G12C Mutation,Phase 2,Recruiting,Interventional,Advanced Cancer; Metastatic Cancer; Malignant Neoplasm of Lung,Adagrasib,,Mirati Therapeutics Inc.,,200,2024-02-16,2026-07-30,Brazil; Croatia; France; Greece; Hungary; Israel; Italy; Japan; Mexico; Netherlands; Peru; Poland; Romania; Serbia; South Korea; Spain; Taiwan; Thailand; Turkey (Türkiye); United States,No,https://clinicaltrials.gov/study/NCT05853575
